1000 999
544 1000 28
545 1000 21
546 1000 29
547 1000 31
548 1000 43
549 1000 30
550 1000 36
551 1000 35
552 1000 35
553 1000 30
554 1000 34
555 1000 22
556 1000 28
557 1000 31
558 1000 17
559 1000 23
560 1000 39
561 1000 8
562 1000 47
563 1000 24
564 1000 20
565 1000 18
566 1000 22
567 1000 36
568 1000 45
569 1000 36
570 1000 3
571 1000 5
572 1000 23
573 1000 41
574 1000 4
575 1000 48
576 1000 45
577 1000 30
578 1000 32
579 1000 40
580 1000 47
581 1000 20
582 1000 38
583 1000 19
584 1000 2
585 1000 35
586 1000 46
587 1000 35
588 1000 18
589 1000 14
590 1000 25
591 1000 19
592 1000 15
593 1000 47
594 1000 41
595 1000 36
596 1000 14
597 1000 14
598 1000 47
599 1000 32
600 1000 19
601 1000 12
602 1000 23
603 1000 37
604 1000 5
605 1000 1
606 1000 31
607 1000 19
608 1000 1
609 1000 6
610 1000 8
611 1000 39
612 1000 43
613 1000 29
614 1000 36
615 1000 16
616 1000 2
617 1000 2
618 1000 39
619 1000 38
620 1000 46
621 1000 36
622 1000 48
623 1000 31
624 1000 41
625 1000 26
626 1000 15
627 1000 46
628 1000 33
629 1000 48
630 1000 36
631 1000 36
632 1000 15
633 1000 10
634 1000 6
635 1000 4
636 1000 16
637 1000 49
638 1000 13
639 1000 45
640 1000 18
641 1000 39
642 1000 15
643 1000 15
644 1000 3
645 1000 29
646 1000 36
647 1000 34
648 1000 25
649 1000 6
650 1000 17
651 1000 24
652 1000 11
653 1000 27
654 1000 45
655 1000 32
656 1000 47
657 1000 37
658 1000 8
659 1000 14
660 1000 15
661 1000 29
662 1000 33
663 1000 10
664 1000 39
665 1000 26
666 1000 43
667 1000 11
668 1000 47
669 1000 34
670 1000 40
671 1000 26
672 1000 47
673 1000 4
674 1000 33
675 1000 19
676 1000 28
677 1000 40
678 1000 36
679 1000 49
680 1000 2
681 1000 40
682 1000 11
683 1000 23
684 1000 9
685 1000 14
686 1000 42
687 1000 15
688 1000 29
689 1000 6
690 1000 30
691 1000 20
692 1000 30
693 1000 26
694 1000 2
695 1000 31
696 1000 34
697 1000 12
698 1000 42
699 1000 40
700 1000 2
701 1000 49
702 1000 47
703 1000 48
704 1000 4
705 1000 13
706 1000 33
707 1000 5
708 1000 10
709 1000 6
710 1000 17
711 1000 44
712 1000 16
713 1000 16
714 1000 13
715 1000 8
716 1000 17
717 1000 35
718 1000 35
719 1000 3
720 1000 34
721 1000 46
722 1000 10
723 1000 37
724 1000 35
725 1000 19
726 1000 49
727 1000 39
728 1000 12
729 1000 35
730 1000 42
731 1000 25
732 1000 48
733 1000 3
734 1000 16
735 1000 47
736 1000 42
737 1000 32
738 1000 45
739 1000 14
740 1000 9
741 1000 17
742 1000 25
743 1000 47
744 1000 16
745 1000 10
746 1000 2
747 1000 9
748 1000 42
749 1000 3
750 1000 36
751 1000 28
752 1000 37
753 1000 30
754 1000 43
755 1000 40
756 1000 8
757 1000 11
758 1000 40
759 1000 39
760 1000 20
761 1000 32
762 1000 1
763 1000 14
764 1000 7
765 1000 10
766 1000 29
767 1000 5
768 1000 46
769 1000 11
770 1000 37
771 1000 14
772 1000 18
773 1000 3
774 1000 26
775 1000 46
776 1000 3
777 1000 2
778 1000 32
779 1000 3
780 1000 14
781 1000 1
782 1000 26
783 1000 31
784 1000 19
785 1000 5
786 1000 45
787 1000 38
788 1000 33
789 1000 27
790 1000 43
791 1000 36
792 1000 24
793 1000 16
794 1000 18
795 1000 27
796 1000 5
797 1000 47
798 1000 17
799 1000 29
800 1000 41
801 1000 24
802 1000 40
803 1000 47
804 1000 15
805 1000 34
806 1000 31
807 1000 10
808 1000 5
809 1000 2
810 1000 8
811 1000 47
812 1000 8
813 1000 23
814 1000 7
815 1000 8
816 1000 33
817 1000 12
818 1000 1
819 1000 10
820 1000 32
821 1000 28
822 1000 8
823 1000 39
824 1000 5
825 1000 43
826 1000 49
827 1000 4
828 1000 16
829 1000 41
830 1000 12
831 1000 16
832 1000 13
833 1000 29
834 1000 20
835 1000 22
836 1000 38
837 1000 13
838 1000 4
839 1000 49
840 1000 17
841 1000 2
842 1000 19
843 1000 43
844 1000 45
845 1000 14
846 1000 45
847 1000 38
848 1000 15
849 1000 11
850 1000 9
851 1000 5
852 1000 32
853 1000 26
854 1000 14
855 1000 38
856 1000 19
857 1000 13
858 1000 47
859 1000 43
860 1000 48
861 1000 26
862 1000 5
863 1000 43
864 1000 29
865 1000 21
866 1000 32
867 1000 23
868 1000 9
869 1000 8
870 1000 29
871 1000 25
872 1000 47
873 1000 18
874 1000 17
875 1000 31
876 1000 33
877 1000 12
878 1000 29
879 1000 46
880 1000 37
881 1000 48
882 1000 40
883 1000 38
884 1000 48
885 1000 40
886 1000 12
887 1000 22
888 1000 17
889 1000 26
890 1000 15
891 1000 36
892 1000 7
893 1000 12
894 1000 28
895 1000 7
896 1000 35
897 1000 29
898 1000 43
899 1000 8
900 1000 18
901 1000 2
902 1000 44
903 1000 2
904 1000 46
905 1000 24
906 1000 32
907 1000 24
908 1000 25
909 1000 9
910 1000 14
911 1000 26
912 1000 4
913 1000 7
914 1000 19
915 1000 4
916 1000 28
917 1000 1
918 1000 43
919 1000 35
920 1000 35
921 1000 40
922 1000 28
923 1000 33
924 1000 29
925 1000 41
926 1000 10
927 1000 48
928 1000 13
929 1000 20
930 1000 8
931 1000 3
932 1000 19
933 1000 35
934 1000 48
935 1000 15
936 1000 30
937 1000 23
938 1000 40
939 1000 37
940 1000 43
941 1000 2
942 1000 8
943 1000 17
944 1000 29
945 1000 4
946 1000 31
947 1000 6
948 1000 1
949 1000 35
950 1000 20
951 1000 17
952 1000 41
953 1000 40
954 1000 15
955 1000 40
956 1000 49
957 1000 20
958 1000 7
959 1000 4
960 1000 39
961 1000 18
962 1000 27
963 1000 28
964 1000 33
965 1000 26
966 1000 3
967 1000 34
968 1000 38
969 1000 23
970 1000 41
971 1000 2
972 1000 22
973 1000 27
974 1000 31
975 1000 16
976 1000 23
977 1000 16
978 1000 22
979 1000 12
980 1000 7
981 1000 47
982 1000 7
983 1000 26
984 1000 15
985 1000 42
986 1000 26
987 1000 48
988 1000 25
989 1000 38
990 1000 9
991 1000 44
992 1000 29
993 1000 25
994 1000 17
995 1000 27
996 1000 7
997 1000 11
998 1000 14
999 1000 20
