1000 2976
153 76 18
153 1 4
153 152 39
154 77 25
154 1 5
154 153 4
155 77 27
155 1 6
155 154 37
156 78 44
156 1 7
156 155 42
157 78 2
157 1 8
157 156 32
158 79 25
158 1 9
158 157 23
159 79 45
159 1 10
159 158 39
160 80 30
160 1 11
160 159 1
161 80 43
161 1 12
161 160 23
162 81 25
162 1 13
162 161 18
163 81 21
163 1 14
163 162 48
164 82 25
164 1 15
164 163 18
165 82 9
165 1 16
165 164 43
166 83 25
166 1 17
166 165 45
167 83 27
167 1 18
167 166 33
168 84 46
168 1 19
168 167 6
169 84 25
169 1 20
169 168 46
170 85 37
170 1 21
170 169 2
171 85 14
171 1 22
171 170 31
172 86 13
172 1 23
172 171 10
173 86 28
173 1 24
173 172 2
174 87 29
174 1 25
174 173 39
175 87 23
175 1 26
175 174 30
176 88 9
176 1 27
176 175 41
177 88 35
177 1 28
177 176 9
178 89 49
178 1 29
178 177 22
179 89 33
179 1 30
179 178 15
180 90 6
180 1 31
180 179 23
181 90 16
181 1 32
181 180 1
182 91 27
182 1 33
182 181 31
183 91 33
183 1 34
183 182 28
184 92 10
184 1 35
184 183 39
185 92 46
185 1 36
185 184 16
186 93 49
186 1 37
186 185 29
187 93 34
187 1 38
187 186 3
188 94 16
188 1 39
188 187 23
189 94 38
189 1 40
189 188 49
190 95 30
190 1 41
190 189 26
191 95 2
191 1 42
191 190 12
192 96 6
192 1 43
192 191 18
193 96 19
193 1 44
193 192 1
194 97 10
194 1 45
194 193 18
195 97 3
195 1 46
195 194 21
196 98 50
196 1 47
196 195 10
197 98 48
197 1 48
197 196 45
198 99 6
198 1 49
198 197 21
199 99 1
199 1 50
199 198 45
200 100 12
200 1 1
200 199 7
201 100 21
201 1 2
201 200 19
202 101 22
202 1 3
202 201 34
203 101 12
203 1 4
203 202 39
204 102 27
204 1 5
204 203 48
205 102 17
205 1 6
205 204 35
206 103 27
206 1 7
206 205 20
207 103 26
207 1 8
207 206 15
208 104 31
208 1 9
208 207 20
209 104 35
209 1 10
209 208 27
210 105 36
210 1 11
210 209 48
211 105 38
211 1 12
211 210 37
212 106 3
212 1 13
212 211 30
213 106 29
213 1 14
213 212 1
214 107 15
214 1 15
214 213 10
215 107 45
215 1 16
215 214 50
216 108 32
216 1 17
216 215 23
217 108 26
217 1 18
217 216 23
218 109 17
218 1 19
218 217 49
219 109 36
219 1 20
219 218 30
220 110 26
220 1 21
220 219 13
221 110 46
221 1 22
221 220 20
222 111 14
222 1 23
222 221 14
223 111 30
223 1 24
223 222 7
224 112 2
224 1 25
224 223 18
225 112 17
225 1 26
225 224 7
226 113 44
226 1 27
226 225 46
227 113 16
227 1 28
227 226 12
228 114 13
228 1 29
228 227 49
229 114 45
229 1 30
229 228 42
230 115 10
230 1 31
230 229 39
231 115 38
231 1 32
231 230 40
232 116 32
232 1 33
232 231 3
233 116 34
233 1 34
233 232 30
234 117 3
234 1 35
234 233 27
235 117 28
235 1 36
235 234 20
236 118 41
236 1 37
236 235 8
237 118 45
237 1 38
237 236 2
238 119 4
238 1 39
238 237 1
239 119 5
239 1 40
239 238 40
240 120 33
240 1 41
240 239 17
241 120 6
241 1 42
241 240 35
242 121 33
242 1 43
242 241 35
243 121 12
243 1 44
243 242 37
244 122 44
244 1 45
244 243 3
245 122 37
245 1 46
245 244 22
246 123 30
246 1 47
246 245 18
247 123 46
247 1 48
247 246 9
248 124 14
248 1 49
248 247 25
249 124 27
249 1 50
249 248 48
250 125 34
250 1 1
250 249 48
251 125 49
251 1 2
251 250 4
252 126 11
252 1 3
252 251 11
253 126 34
253 1 4
253 252 13
254 127 50
254 1 5
254 253 13
255 127 35
255 1 6
255 254 47
256 128 42
256 1 7
256 255 30
257 128 9
257 1 8
257 256 5
258 129 34
258 1 9
258 257 16
259 129 37
259 1 10
259 258 5
260 130 45
260 1 11
260 259 13
261 130 28
261 1 12
261 260 35
262 131 48
262 1 13
262 261 21
263 131 13
263 1 14
263 262 45
264 132 8
264 1 15
264 263 47
265 132 13
265 1 16
265 264 39
266 133 49
266 1 17
266 265 43
267 133 4
267 1 18
267 266 44
268 134 32
268 1 19
268 267 7
269 134 29
269 1 20
269 268 30
270 135 17
270 1 21
270 269 1
271 135 19
271 1 22
271 270 45
272 136 10
272 1 23
272 271 18
273 136 2
273 1 24
273 272 21
274 137 16
274 1 25
274 273 6
275 137 19
275 1 26
275 274 1
276 138 38
276 1 27
276 275 22
277 138 7
277 1 28
277 276 35
278 139 38
278 1 29
278 277 21
279 139 36
279 1 30
279 278 33
280 140 35
280 1 31
280 279 9
281 140 13
281 1 32
281 280 47
282 141 15
282 1 33
282 281 19
283 141 30
283 1 34
283 282 24
284 142 44
284 1 35
284 283 5
285 142 26
285 1 36
285 284 29
286 143 50
286 1 37
286 285 47
287 143 10
287 1 38
287 286 15
288 144 17
288 1 39
288 287 12
289 144 10
289 1 40
289 288 10
290 145 47
290 1 41
290 289 21
291 145 3
291 1 42
291 290 8
292 146 35
292 1 43
292 291 20
293 146 6
293 1 44
293 292 33
294 147 39
294 1 45
294 293 27
295 147 14
295 1 46
295 294 27
296 148 5
296 1 47
296 295 37
297 148 7
297 1 48
297 296 44
298 149 26
298 1 49
298 297 40
299 149 38
299 1 50
299 298 25
300 150 31
300 1 1
300 299 29
301 150 22
301 1 2
301 300 9
302 151 40
302 1 3
302 301 24
303 151 26
303 1 4
303 302 21
304 152 31
304 1 5
304 303 37
305 152 42
305 1 6
305 304 48
306 153 6
306 1 7
306 305 19
307 153 48
307 1 8
307 306 32
308 154 20
308 1 9
308 307 35
309 154 25
309 1 10
309 308 7
310 155 30
310 1 11
310 309 29
311 155 40
311 1 12
311 310 33
312 156 16
312 1 13
312 311 39
313 156 39
313 1 14
313 312 7
314 157 27
314 1 15
314 313 32
315 157 44
315 1 16
315 314 34
316 158 29
316 1 17
316 315 49
317 158 45
317 1 18
317 316 29
318 159 38
318 1 19
318 317 49
319 159 42
319 1 20
319 318 14
320 160 20
320 1 21
320 319 10
321 160 5
321 1 22
321 320 14
322 161 48
322 1 23
322 321 11
323 161 28
323 1 24
323 322 40
324 162 41
324 1 25
324 323 44
325 162 42
325 1 26
325 324 2
326 163 42
326 1 27
326 325 6
327 163 37
327 1 28
327 326 20
328 164 14
328 1 29
328 327 18
329 164 24
329 1 30
329 328 32
330 165 42
330 1 31
330 329 34
331 165 40
331 1 32
331 330 36
332 166 49
332 1 33
332 331 8
333 166 15
333 1 34
333 332 31
334 167 16
334 1 35
334 333 22
335 167 1
335 1 36
335 334 30
336 168 14
336 1 37
336 335 16
337 168 13
337 1 38
337 336 38
338 169 29
338 1 39
338 337 5
339 169 2
339 1 40
339 338 16
340 170 1
340 1 41
340 339 27
341 170 45
341 1 42
341 340 21
342 171 28
342 1 43
342 341 14
343 171 13
343 1 44
343 342 21
344 172 47
344 1 45
344 343 6
345 172 42
345 1 46
345 344 48
346 173 32
346 1 47
346 345 17
347 173 11
347 1 48
347 346 32
348 174 31
348 1 49
348 347 27
349 174 37
349 1 50
349 348 46
350 175 29
350 1 1
350 349 49
351 175 9
351 1 2
351 350 10
352 176 49
352 1 3
352 351 40
353 176 38
353 1 4
353 352 30
354 177 30
354 1 5
354 353 18
355 177 23
355 1 6
355 354 37
356 178 28
356 1 7
356 355 29
357 178 31
357 1 8
357 356 14
358 179 6
358 1 9
358 357 2
359 179 32
359 1 10
359 358 23
360 180 18
360 1 11
360 359 19
361 180 17
361 1 12
361 360 47
362 181 1
362 1 13
362 361 49
363 181 48
363 1 14
363 362 37
364 182 41
364 1 15
364 363 4
365 182 21
365 1 16
365 364 45
366 183 18
366 1 17
366 365 31
367 183 33
367 1 18
367 366 18
368 184 4
368 1 19
368 367 28
369 184 42
369 1 20
369 368 17
370 185 39
370 1 21
370 369 49
371 185 18
371 1 22
371 370 15
372 186 48
372 1 23
372 371 6
373 186 15
373 1 24
373 372 19
374 187 11
374 1 25
374 373 7
375 187 31
375 1 26
375 374 29
376 188 45
376 1 27
376 375 6
377 188 2
377 1 28
377 376 48
378 189 1
378 1 29
378 377 47
379 189 46
379 1 30
379 378 12
380 190 45
380 1 31
380 379 45
381 190 47
381 1 32
381 380 42
382 191 22
382 1 33
382 381 9
383 191 6
383 1 34
383 382 35
384 192 25
384 1 35
384 383 10
385 192 10
385 1 36
385 384 41
386 193 27
386 1 37
386 385 50
387 193 5
387 1 38
387 386 11
388 194 15
388 1 39
388 387 40
389 194 42
389 1 40
389 388 26
390 195 34
390 1 41
390 389 29
391 195 17
391 1 42
391 390 37
392 196 18
392 1 43
392 391 27
393 196 23
393 1 44
393 392 25
394 197 13
394 1 45
394 393 2
395 197 12
395 1 46
395 394 21
396 198 13
396 1 47
396 395 37
397 198 4
397 1 48
397 396 27
398 199 20
398 1 49
398 397 32
399 199 24
399 1 50
399 398 5
400 200 30
400 1 1
400 399 44
401 200 18
401 1 2
401 400 29
402 201 42
402 1 3
402 401 36
403 201 35
403 1 4
403 402 2
404 202 7
404 1 5
404 403 44
405 202 34
405 1 6
405 404 33
406 203 14
406 1 7
406 405 41
407 203 21
407 1 8
407 406 48
408 204 13
408 1 9
408 407 2
409 204 14
409 1 10
409 408 32
410 205 31
410 1 11
410 409 46
411 205 38
411 1 12
411 410 18
412 206 9
412 1 13
412 411 16
413 206 22
413 1 14
413 412 30
414 207 48
414 1 15
414 413 36
415 207 36
415 1 16
415 414 46
416 208 17
416 1 17
416 415 37
417 208 44
417 1 18
417 416 14
418 209 3
418 1 19
418 417 1
419 209 33
419 1 20
419 418 33
420 210 43
420 1 21
420 419 10
421 210 39
421 1 22
421 420 34
422 211 40
422 1 23
422 421 47
423 211 4
423 1 24
423 422 50
424 212 38
424 1 25
424 423 11
425 212 16
425 1 26
425 424 29
426 213 34
426 1 27
426 425 13
427 213 43
427 1 28
427 426 20
428 214 3
428 1 29
428 427 50
429 214 29
429 1 30
429 428 15
430 215 35
430 1 31
430 429 49
431 215 7
431 1 32
431 430 15
432 216 50
432 1 33
432 431 20
433 216 5
433 1 34
433 432 44
434 217 43
434 1 35
434 433 24
435 217 31
435 1 36
435 434 28
436 218 37
436 1 37
436 435 33
437 218 15
437 1 38
437 436 15
438 219 17
438 1 39
438 437 23
439 219 34
439 1 40
439 438 22
440 220 14
440 1 41
440 439 8
441 220 21
441 1 42
441 440 15
442 221 44
442 1 43
442 441 8
443 221 6
443 1 44
443 442 48
444 222 40
444 1 45
444 443 38
445 222 50
445 1 46
445 444 16
446 223 4
446 1 47
446 445 44
447 223 47
447 1 48
447 446 3
448 224 34
448 1 49
448 447 48
449 224 7
449 1 50
449 448 27
450 225 6
450 1 1
450 449 21
451 225 37
451 1 2
451 450 23
452 226 39
452 1 3
452 451 50
453 226 37
453 1 4
453 452 42
454 227 42
454 1 5
454 453 20
455 227 28
455 1 6
455 454 3
456 228 19
456 1 7
456 455 21
457 228 21
457 1 8
457 456 6
458 229 45
458 1 9
458 457 40
459 229 19
459 1 10
459 458 19
460 230 12
460 1 11
460 459 23
461 230 27
461 1 12
461 460 47
462 231 16
462 1 13
462 461 28
463 231 21
463 1 14
463 462 7
464 232 37
464 1 15
464 463 30
465 232 22
465 1 16
465 464 5
466 233 9
466 1 17
466 465 9
467 233 20
467 1 18
467 466 43
468 234 29
468 1 19
468 467 11
469 234 16
469 1 20
469 468 43
470 235 25
470 1 21
470 469 11
471 235 49
471 1 22
471 470 11
472 236 16
472 1 23
472 471 39
473 236 12
473 1 24
473 472 21
474 237 12
474 1 25
474 473 19
475 237 9
475 1 26
475 474 35
476 238 29
476 1 27
476 475 5
477 238 44
477 1 28
477 476 1
478 239 16
478 1 29
478 477 31
479 239 40
479 1 30
479 478 6
480 240 33
480 1 31
480 479 9
481 240 3
481 1 32
481 480 2
482 241 39
482 1 33
482 481 43
483 241 40
483 1 34
483 482 45
484 242 9
484 1 35
484 483 30
485 242 47
485 1 36
485 484 37
486 243 3
486 1 37
486 485 7
487 243 11
487 1 38
487 486 45
488 244 48
488 1 39
488 487 28
489 244 47
489 1 40
489 488 9
490 245 15
490 1 41
490 489 50
491 245 45
491 1 42
491 490 41
492 246 16
492 1 43
492 491 48
493 246 14
493 1 44
493 492 23
494 247 18
494 1 45
494 493 23
495 247 3
495 1 46
495 494 11
496 248 6
496 1 47
496 495 31
497 248 40
497 1 48
497 496 12
498 249 29
498 1 49
498 497 25
499 249 7
499 1 50
499 498 25
500 250 17
500 1 1
500 499 43
501 250 18
501 1 2
501 500 7
502 251 31
502 1 3
502 501 48
503 251 9
503 1 4
503 502 9
504 252 26
504 1 5
504 503 20
505 252 38
505 1 6
505 504 46
506 253 39
506 1 7
506 505 2
507 253 33
507 1 8
507 506 26
508 254 1
508 1 9
508 507 49
509 254 9
509 1 10
509 508 35
510 255 45
510 1 11
510 509 36
511 255 48
511 1 12
511 510 49
512 256 24
512 1 13
512 511 9
513 256 17
513 1 14
513 512 21
514 257 12
514 1 15
514 513 32
515 257 7
515 1 16
515 514 31
516 258 29
516 1 17
516 515 17
517 258 9
517 1 18
517 516 29
518 259 1
518 1 19
518 517 48
519 259 7
519 1 20
519 518 17
520 260 29
520 1 21
520 519 49
521 260 23
521 1 22
521 520 17
522 261 12
522 1 23
522 521 23
523 261 2
523 1 24
523 522 37
524 262 21
524 1 25
524 523 30
525 262 27
525 1 26
525 524 18
526 263 18
526 1 27
526 525 2
527 263 41
527 1 28
527 526 48
528 264 10
528 1 29
528 527 29
529 264 45
529 1 30
529 528 33
530 265 2
530 1 31
530 529 28
531 265 24
531 1 32
531 530 22
532 266 2
532 1 33
532 531 12
533 266 44
533 1 34
533 532 20
534 267 16
534 1 35
534 533 22
535 267 18
535 1 36
535 534 42
536 268 23
536 1 37
536 535 50
537 268 23
537 1 38
537 536 6
538 269 13
538 1 39
538 537 21
539 269 3
539 1 40
539 538 41
540 270 24
540 1 41
540 539 33
541 270 43
541 1 42
541 540 49
542 271 36
542 1 43
542 541 25
543 271 16
543 1 44
543 542 32
544 272 2
544 1 45
544 543 15
545 272 34
545 1 46
545 544 24
546 273 10
546 1 47
546 545 35
547 273 38
547 1 48
547 546 3
548 274 14
548 1 49
548 547 28
549 274 16
549 1 50
549 548 13
550 275 32
550 1 1
550 549 39
551 275 35
551 1 2
551 550 41
552 276 33
552 1 3
552 551 16
553 276 4
553 1 4
553 552 37
554 277 35
554 1 5
554 553 7
555 277 26
555 1 6
555 554 45
556 278 44
556 1 7
556 555 33
557 278 27
557 1 8
557 556 14
558 279 6
558 1 9
558 557 42
559 279 30
559 1 10
559 558 38
560 280 1
560 1 11
560 559 8
561 280 32
561 1 12
561 560 33
562 281 31
562 1 13
562 561 28
563 281 3
563 1 14
563 562 29
564 282 3
564 1 15
564 563 25
565 282 1
565 1 16
565 564 6
566 283 43
566 1 17
566 565 19
567 283 38
567 1 18
567 566 45
568 284 13
568 1 19
568 567 49
569 284 4
569 1 20
569 568 24
570 285 16
570 1 21
570 569 44
571 285 22
571 1 22
571 570 23
572 286 13
572 1 23
572 571 13
573 286 31
573 1 24
573 572 44
574 287 30
574 1 25
574 573 23
575 287 45
575 1 26
575 574 34
576 288 46
576 1 27
576 575 25
577 288 9
577 1 28
577 576 48
578 289 18
578 1 29
578 577 12
579 289 49
579 1 30
579 578 18
580 290 36
580 1 31
580 579 33
581 290 19
581 1 32
581 580 20
582 291 6
582 1 33
582 581 35
583 291 23
583 1 34
583 582 27
584 292 5
584 1 35
584 583 30
585 292 38
585 1 36
585 584 5
586 293 1
586 1 37
586 585 48
587 293 24
587 1 38
587 586 1
588 294 2
588 1 39
588 587 1
589 294 9
589 1 40
589 588 1
590 295 27
590 1 41
590 589 21
591 295 21
591 1 42
591 590 45
592 296 4
592 1 43
592 591 26
593 296 24
593 1 44
593 592 38
594 297 28
594 1 45
594 593 2
595 297 29
595 1 46
595 594 35
596 298 3
596 1 47
596 595 44
597 298 35
597 1 48
597 596 39
598 299 32
598 1 49
598 597 14
599 299 12
599 1 50
599 598 40
600 300 28
600 1 1
600 599 43
601 300 30
601 1 2
601 600 1
602 301 45
602 1 3
602 601 22
603 301 50
603 1 4
603 602 28
604 302 49
604 1 5
604 603 17
605 302 32
605 1 6
605 604 35
606 303 11
606 1 7
606 605 41
607 303 7
607 1 8
607 606 3
608 304 12
608 1 9
608 607 9
609 304 5
609 1 10
609 608 7
610 305 4
610 1 11
610 609 50
611 305 37
611 1 12
611 610 8
612 306 10
612 1 13
612 611 45
613 306 19
613 1 14
613 612 7
614 307 41
614 1 15
614 613 45
615 307 40
615 1 16
615 614 37
616 308 30
616 1 17
616 615 50
617 308 38
617 1 18
617 616 50
618 309 7
618 1 19
618 617 18
619 309 47
619 1 20
619 618 29
620 310 11
620 1 21
620 619 34
621 310 22
621 1 22
621 620 26
622 311 6
622 1 23
622 621 39
623 311 37
623 1 24
623 622 3
624 312 46
624 1 25
624 623 17
625 312 32
625 1 26
625 624 4
626 313 31
626 1 27
626 625 28
627 313 5
627 1 28
627 626 30
628 314 23
628 1 29
628 627 8
629 314 41
629 1 30
629 628 18
630 315 26
630 1 31
630 629 45
631 315 46
631 1 32
631 630 1
632 316 28
632 1 33
632 631 28
633 316 23
633 1 34
633 632 29
634 317 44
634 1 35
634 633 39
635 317 2
635 1 36
635 634 44
636 318 12
636 1 37
636 635 17
637 318 33
637 1 38
637 636 16
638 319 32
638 1 39
638 637 14
639 319 9
639 1 40
639 638 13
640 320 47
640 1 41
640 639 24
641 320 50
641 1 42
641 640 5
642 321 25
642 1 43
642 641 30
643 321 34
643 1 44
643 642 15
644 322 46
644 1 45
644 643 5
645 322 13
645 1 46
645 644 44
646 323 18
646 1 47
646 645 22
647 323 28
647 1 48
647 646 15
648 324 16
648 1 49
648 647 13
649 324 33
649 1 50
649 648 31
650 325 35
650 1 1
650 649 18
651 325 8
651 1 2
651 650 25
652 326 4
652 1 3
652 651 41
653 326 10
653 1 4
653 652 11
654 327 9
654 1 5
654 653 29
655 327 39
655 1 6
655 654 46
656 328 7
656 1 7
656 655 16
657 328 35
657 1 8
657 656 4
658 329 43
658 1 9
658 657 4
659 329 13
659 1 10
659 658 30
660 330 1
660 1 11
660 659 27
661 330 38
661 1 12
661 660 21
662 331 36
662 1 13
662 661 34
663 331 7
663 1 14
663 662 40
664 332 4
664 1 15
664 663 44
665 332 40
665 1 16
665 664 40
666 333 7
666 1 17
666 665 49
667 333 19
667 1 18
667 666 3
668 334 28
668 1 19
668 667 49
669 334 21
669 1 20
669 668 37
670 335 32
670 1 21
670 669 6
671 335 32
671 1 22
671 670 13
672 336 25
672 1 23
672 671 34
673 336 39
673 1 24
673 672 30
674 337 38
674 1 25
674 673 10
675 337 50
675 1 26
675 674 46
676 338 6
676 1 27
676 675 27
677 338 45
677 1 28
677 676 17
678 339 7
678 1 29
678 677 21
679 339 11
679 1 30
679 678 31
680 340 32
680 1 31
680 679 16
681 340 12
681 1 32
681 680 21
682 341 40
682 1 33
682 681 28
683 341 47
683 1 34
683 682 23
684 342 48
684 1 35
684 683 22
685 342 2
685 1 36
685 684 44
686 343 31
686 1 37
686 685 11
687 343 37
687 1 38
687 686 5
688 344 27
688 1 39
688 687 31
689 344 31
689 1 40
689 688 11
690 345 20
690 1 41
690 689 39
691 345 8
691 1 42
691 690 4
692 346 30
692 1 43
692 691 49
693 346 17
693 1 44
693 692 8
694 347 44
694 1 45
694 693 28
695 347 11
695 1 46
695 694 8
696 348 7
696 1 47
696 695 1
697 348 18
697 1 48
697 696 41
698 349 35
698 1 49
698 697 6
699 349 46
699 1 50
699 698 38
700 350 24
700 1 1
700 699 46
701 350 4
701 1 2
701 700 38
702 351 43
702 1 3
702 701 37
703 351 23
703 1 4
703 702 17
704 352 38
704 1 5
704 703 5
705 352 21
705 1 6
705 704 8
706 353 26
706 1 7
706 705 11
707 353 48
707 1 8
707 706 35
708 354 25
708 1 9
708 707 19
709 354 34
709 1 10
709 708 40
710 355 43
710 1 11
710 709 27
711 355 34
711 1 12
711 710 28
712 356 21
712 1 13
712 711 1
713 356 46
713 1 14
713 712 16
714 357 37
714 1 15
714 713 44
715 357 15
715 1 16
715 714 2
716 358 48
716 1 17
716 715 9
717 358 41
717 1 18
717 716 9
718 359 5
718 1 19
718 717 19
719 359 22
719 1 20
719 718 6
720 360 31
720 1 21
720 719 46
721 360 37
721 1 22
721 720 25
722 361 33
722 1 23
722 721 43
723 361 19
723 1 24
723 722 26
724 362 15
724 1 25
724 723 23
725 362 33
725 1 26
725 724 45
726 363 19
726 1 27
726 725 1
727 363 12
727 1 28
727 726 49
728 364 35
728 1 29
728 727 34
729 364 18
729 1 30
729 728 34
730 365 4
730 1 31
730 729 36
731 365 6
731 1 32
731 730 10
732 366 50
732 1 33
732 731 36
733 366 15
733 1 34
733 732 7
734 367 29
734 1 35
734 733 1
735 367 11
735 1 36
735 734 37
736 368 38
736 1 37
736 735 50
737 368 26
737 1 38
737 736 18
738 369 36
738 1 39
738 737 42
739 369 18
739 1 40
739 738 22
740 370 6
740 1 41
740 739 4
741 370 3
741 1 42
741 740 41
742 371 29
742 1 43
742 741 28
743 371 22
743 1 44
743 742 44
744 372 13
744 1 45
744 743 7
745 372 13
745 1 46
745 744 3
746 373 5
746 1 47
746 745 47
747 373 15
747 1 48
747 746 19
748 374 36
748 1 49
748 747 28
749 374 37
749 1 50
749 748 2
750 375 2
750 1 1
750 749 33
751 375 2
751 1 2
751 750 9
752 376 9
752 1 3
752 751 18
753 376 12
753 1 4
753 752 23
754 377 30
754 1 5
754 753 12
755 377 47
755 1 6
755 754 30
756 378 36
756 1 7
756 755 33
757 378 26
757 1 8
757 756 40
758 379 38
758 1 9
758 757 23
759 379 17
759 1 10
759 758 27
760 380 41
760 1 11
760 759 10
761 380 33
761 1 12
761 760 35
762 381 16
762 1 13
762 761 33
763 381 23
763 1 14
763 762 38
764 382 10
764 1 15
764 763 16
765 382 7
765 1 16
765 764 30
766 383 32
766 1 17
766 765 18
767 383 22
767 1 18
767 766 31
768 384 12
768 1 19
768 767 41
769 384 23
769 1 20
769 768 6
770 385 32
770 1 21
770 769 45
771 385 24
771 1 22
771 770 43
772 386 10
772 1 23
772 771 12
773 386 24
773 1 24
773 772 47
774 387 45
774 1 25
774 773 19
775 387 34
775 1 26
775 774 45
776 388 16
776 1 27
776 775 45
777 388 41
777 1 28
777 776 41
778 389 5
778 1 29
778 777 15
779 389 25
779 1 30
779 778 9
780 390 35
780 1 31
780 779 5
781 390 13
781 1 32
781 780 2
782 391 11
782 1 33
782 781 39
783 391 4
783 1 34
783 782 14
784 392 13
784 1 35
784 783 49
785 392 36
785 1 36
