638 72154
141 380 22
20 208 8
631 490 36
166 31 49
302 415 50
336 243 45
93 288 40
90 157 38
142 464 17
268 135 5
245 252 20
433 69 31
494 2 28
501 368 37
613 368 14
177 529 31
61 174 17
50 261 50
458 309 46
235 143 42
199 475 30
387 623 27
29 261 22
320 565 16
292 31 50
638 203 22
232 4 49
305 218 3
121 160 39
287 61 12
447 52 43
212 358 13
594 136 19
617 595 24
593 126 2
161 493 30
101 402 32
554 106 2
78 146 24
345 130 27
203 450 43
318 70 35
497 31 11
208 439 37
7 193 8
277 351 24
338 332 4
76 451 5
605 414 6
194 544 36
47 617 32
306 107 47
154 457 27
170 377 17
631 590 42
545 175 31
175 124 34
565 376 48
341 505 29
498 24 7
257 520 19
514 426 2
249 183 46
420 192 11
79 11 10
413 462 48
631 443 30
41 35 31
152 29 48
445 117 5
87 344 23
96 368 37
151 107 16
409 45 20
123 25 29
377 374 40
322 287 49
371 354 14
490 140 46
637 253 25
110 217 4
521 238 1
555 139 22
531 270 12
166 570 5
508 228 23
52 633 41
524 217 18
337 311 41
11 451 4
209 583 12
263 137 1
416 239 32
388 148 14
423 228 43
245 272 4
343 589 42
469 60 30
558 585 13
107 495 10
249 322 40
349 626 36
386 287 37
355 600 30
554 492 5
82 365 27
508 477 9
212 1 5
396 265 5
151 181 24
524 372 44
164 39 29
255 414 38
412 567 41
253 443 46
516 154 49
134 619 15
379 168 28
103 498 27
315 151 34
614 157 31
338 156 29
437 275 19
604 355 40
426 115 43
264 248 22
484 474 23
103 141 45
556 248 28
401 4 10
270 435 7
359 128 27
33 480 36
38 326 30
62 274 33
115 125 16
60 478 48
515 550 1
608 548 25
349 213 36
529 281 46
278 600 32
323 187 31
81 62 30
135 547 11
271 513 32
91 452 4
448 222 25
322 241 37
222 536 49
275 490 32
10 435 32
562 281 39
51 574 37
468 545 30
100 441 4
164 279 26
566 129 33
535 389 9
287 455 1
530 54 50
494 99 19
191 338 45
430 624 17
172 55 8
634 54 31
572 352 8
613 426 12
588 262 36
399 100 44
154 162 44
317 524 23
610 400 42
366 204 42
379 152 24
209 75 8
381 278 9
65 257 22
342 46 35
232 484 29
452 458 23
217 280 38
340 617 26
517 627 14
10 631 43
246 14 44
322 339 8
24 58 2
168 243 13
473 538 5
470 631 2
488 128 21
480 142 48
147 457 19
152 523 34
444 637 12
135 188 44
591 395 15
174 146 6
485 216 14
351 371 1
217 165 20
67 394 32
133 336 10
410 244 30
198 196 44
311 330 8
407 396 45
323 474 21
150 538 41
120 253 44
413 273 19
40 303 8
631 80 43
238 396 18
428 407 5
178 53 10
262 472 23
576 444 45
313 208 31
563 443 16
612 408 29
61 440 2
335 459 30
274 524 45
59 346 11
26 4 35
72 497 24
300 408 33
254 98 40
91 126 21
421 570 36
71 2 47
23 321 28
99 56 46
608 602 32
110 591 41
626 55 48
232 118 23
6 529 24
377 147 49
479 330 43
233 257 2
180 337 6
196 604 34
362 406 6
367 451 26
530 470 13
613 58 31
540 516 7
61 630 38
60 475 11
324 83 33
346 1 24
24 330 46
569 516 43
378 219 38
393 492 30
632 344 14
187 473 25
14 557 47
359 270 43
504 233 8
213 461 16
499 530 36
474 621 2
490 596 40
214 24 2
363 208 17
264 240 45
142 226 21
273 238 7
504 570 43
304 628 19
188 449 39
314 598 1
161 386 16
79 307 9
567 48 33
565 130 33
264 361 47
49 43 47
45 244 19
291 444 36
563 479 1
247 437 4
625 533 14
106 116 20
372 246 12
511 104 19
164 538 46
504 343 22
622 101 46
602 546 42
58 472 1
592 193 38
252 197 41
171 185 18
118 630 28
435 81 9
363 211 18
512 615 36
607 174 34
38 535 12
213 147 32
451 335 43
191 183 1
156 282 1
429 468 11
334 443 16
295 224 5
454 580 18
260 587 48
279 11 5
274 544 17
229 523 20
108 40 47
390 90 21
179 143 9
540 185 11
496 237 28
189 473 23
418 416 29
46 224 38
575 146 5
566 513 14
142 30 27
234 458 9
129 565 15
478 83 47
630 291 45
22 474 10
198 259 29
321 65 38
61 551 24
340 630 35
402 283 15
230 533 20
549 75 28
98 374 31
208 333 46
520 385 28
479 625 11
203 186 44
121 241 14
628 500 24
559 555 47
579 238 5
7 109 49
74 177 7
193 348 43
408 577 16
356 106 6
344 452 27
279 143 3
87 275 2
18 582 8
112 305 28
364 553 47
66 533 33
430 597 7
483 561 44
372 96 19
361 432 24
133 465 4
285 565 47
468 238 9
215 327 1
257 374 18
327 515 9
254 320 8
572 210 24
4 102 20
59 414 11
177 440 4
240 230 18
352 550 17
96 68 1
6 286 18
356 77 48
538 168 13
336 242 9
600 367 10
155 133 36
155 554 3
548 636 9
311 430 48
632 44 47
552 364 3
140 550 36
605 191 15
165 162 19
215 337 50
170 263 13
453 447 29
174 325 13
316 307 41
62 309 29
436 229 44
411 379 9
539 335 38
404 484 5
542 201 19
355 72 5
71 102 4
78 238 3
490 57 31
588 419 40
136 13 34
488 501 4
140 211 37
325 452 24
182 310 48
174 350 17
254 473 25
130 443 5
362 118 6
436 550 45
385 463 14
280 595 44
398 125 32
545 638 50
503 8 48
46 308 40
163 612 7
382 572 14
537 406 35
509 62 20
405 214 41
611 620 24
470 556 3
169 108 45
352 275 1
67 380 20
353 505 28
459 254 10
71 397 41
387 312 14
30 524 12
458 596 28
31 508 3
281 180 29
554 131 12
344 535 3
440 523 10
353 315 25
384 51 32
628 340 39
284 64 5
377 89 45
561 533 8
546 426 41
50 255 34
530 352 32
262 21 43
265 503 6
612 169 5
557 424 8
312 220 30
59 533 33
199 501 37
121 512 42
609 502 45
227 145 19
487 538 35
96 143 17
61 333 17
220 33 10
435 605 1
580 584 46
177 313 10
368 86 18
626 551 39
85 181 13
261 632 29
526 208 41
340 116 15
358 42 17
474 142 9
499 302 7
125 90 5
323 308 25
69 476 35
222 128 2
421 306 25
378 455 5
426 387 27
440 278 37
319 20 3
210 439 25
117 472 20
595 312 49
356 442 14
6 73 43
494 482 49
320 68 39
393 328 43
595 383 32
389 579 25
39 322 1
32 353 9
375 322 2
488 360 20
119 18 15
632 302 50
527 306 38
602 467 39
593 263 35
341 309 16
449 208 12
170 630 15
496 73 25
508 415 15
7 364 20
154 307 9
357 155 27
186 449 12
349 454 20
515 85 20
114 248 25
492 408 20
220 477 26
602 35 34
407 336 5
201 75 20
527 88 7
176 20 40
513 608 32
46 635 19
568 244 28
111 88 24
514 468 25
341 336 26
13 139 16
296 268 11
291 539 24
203 99 21
113 609 25
476 275 43
238 6 6
267 149 4
185 251 33
310 120 12
355 201 34
409 563 46
590 249 29
559 183 9
34 371 46
265 550 22
213 16 36
463 348 24
218 628 27
548 384 16
157 568 2
85 155 50
633 402 4
70 201 42
250 186 30
335 480 40
448 292 20
498 63 15
130 198 26
312 617 19
288 392 11
84 211 25
117 82 6
150 280 5
355 277 19
631 601 22
161 57 39
410 153 29
250 192 21
620 160 15
317 153 29
74 234 8
197 455 33
604 162 43
17 394 37
123 496 21
478 394 37
464 286 36
98 65 36
80 85 19
337 376 48
550 410 29
518 65 33
576 375 19
38 454 40
414 451 42
587 570 10
93 82 24
527 87 40
348 177 21
357 358 25
113 121 45
458 316 38
513 374 11
186 307 44
319 312 24
517 162 28
536 15 10
630 83 4
31 193 2
128 281 9
539 398 48
99 62 6
387 54 4
382 591 35
441 366 33
514 96 38
401 487 44
181 556 44
590 538 49
529 395 49
635 247 5
517 374 19
368 458 20
369 392 3
173 449 33
617 374 30
551 122 29
376 32 19
423 174 45
539 552 33
19 432 19
403 10 28
118 452 5
72 579 20
460 291 3
239 347 14
543 499 16
394 552 24
261 539 9
325 48 32
280 598 49
353 611 49
55 330 47
79 41 42
441 289 16
13 262 33
313 605 24
119 397 30
597 616 43
436 281 7
460 31 44
250 273 31
555 96 15
593 420 21
151 249 36
173 379 36
178 138 16
289 269 6
288 386 7
496 350 43
221 546 33
616 378 8
215 552 21
382 218 49
356 103 47
249 308 21
89 17 31
67 127 29
337 359 29
164 96 3
297 20 36
44 411 7
102 233 34
105 485 45
463 96 16
422 127 10
96 549 25
96 149 22
94 550 26
202 114 14
352 66 33
21 197 34
104 568 9
104 610 5
550 440 46
41 424 38
170 583 16
279 463 43
224 139 17
374 234 33
201 582 40
183 90 25
363 54 38
73 202 24
300 322 4
551 453 1
411 12 25
596 152 49
583 133 23
99 516 4
595 378 49
102 97 19
115 319 38
216 467 44
580 576 46
197 109 25
478 157 32
329 427 14
171 87 3
607 593 14
470 36 26
169 622 26
206 158 47
317 46 22
389 372 17
158 93 46
400 495 17
27 207 5
495 72 33
581 317 11
577 65 47
248 627 49
204 489 45
138 40 41
128 113 45
39 604 50
583 249 32
394 507 40
587 75 25
212 568 48
79 190 46
185 97 18
444 445 31
138 378 42
307 484 25
549 261 1
71 90 46
149 289 3
125 291 25
338 577 5
328 115 28
506 509 31
561 10 41
626 412 38
532 338 19
460 603 46
315 477 50
587 551 42
528 396 9
79 484 49
136 88 19
225 375 30
522 229 38
89 356 3
114 472 27
536 619 17
124 379 27
598 135 18
357 184 7
214 238 5
438 219 39
318 282 47
134 87 25
397 61 5
637 549 10
296 68 9
368 101 11
304 32 6
283 630 24
280 282 8
268 106 32
474 129 47
527 389 34
320 464 22
310 532 38
214 373 16
72 251 39
320 470 25
479 269 30
373 139 3
428 547 32
498 517 49
308 513 12
278 158 49
345 115 32
539 56 48
199 331 22
54 304 33
329 409 30
269 545 34
425 625 36
458 372 48
513 635 9
327 572 45
636 212 4
179 392 10
223 422 22
441 293 12
197 501 39
271 210 40
109 24 12
423 568 38
62 244 43
467 612 35
43 586 15
43 535 24
545 381 3
319 564 18
110 102 44
24 208 16
126 4 4
561 190 14
166 157 16
126 188 33
295 534 7
192 523 27
603 622 44
479 233 34
465 523 6
199 97 49
408 362 22
485 551 50
315 88 7
466 551 28
434 416 4
420 173 45
534 394 38
231 177 22
537 274 1
503 104 16
530 230 9
596 177 28
220 448 27
631 205 11
365 514 7
394 490 29
290 18 25
365 414 49
627 230 27
403 523 30
21 41 36
206 17 7
261 496 18
48 468 48
144 387 27
59 587 41
359 371 23
46 255 13
44 266 36
587 535 43
160 317 37
162 48 19
481 329 13
427 176 10
80 596 31
165 177 10
532 568 12
449 587 27
561 347 48
365 269 17
150 416 1
311 583 1
121 415 4
322 429 14
538 235 22
393 168 12
523 483 26
486 430 12
284 371 46
398 185 4
64 441 36
81 52 27
365 629 50
107 420 49
557 252 46
421 511 32
411 247 3
521 295 28
507 547 18
97 63 35
598 467 44
72 412 29
576 389 12
339 527 43
388 279 44
586 469 2
202 479 24
55 441 13
524 205 45
593 460 28
365 62 32
270 222 23
549 560 11
453 383 7
297 118 30
619 204 50
403 444 11
437 85 15
98 203 50
586 445 27
588 274 37
133 170 27
408 96 38
625 169 28
628 355 34
597 471 45
355 59 31
232 47 31
500 583 23
228 559 26
496 343 35
551 612 37
16 382 44
282 609 32
554 491 36
612 72 45
466 114 45
435 65 21
471 326 23
136 485 30
634 274 1
363 431 31
298 235 7
535 272 27
525 92 21
224 436 18
209 16 12
174 394 1
192 427 16
130 300 25
474 478 26
526 127 27
95 498 24
135 433 19
346 361 30
7 584 23
267 488 44
255 172 1
107 175 3
66 511 15
576 51 1
308 155 29
308 589 49
117 151 29
328 590 39
519 169 43
118 262 46
249 125 1
444 183 26
35 628 21
560 273 28
520 381 34
56 614 14
164 6 9
144 351 43
178 453 38
280 344 10
16 38 36
468 572 23
82 245 14
153 318 41
143 28 3
132 503 12
21 205 35
280 616 23
519 274 25
573 531 25
214 504 27
615 302 26
505 34 41
516 340 20
493 392 27
251 355 1
370 403 43
104 47 36
557 423 33
539 322 36
617 232 9
273 526 36
570 361 2
480 155 12
240 204 5
227 411 1
161 496 20
557 24 46
370 334 27
161 178 33
571 114 35
384 575 20
335 237 26
453 502 33
56 126 21
248 445 5
492 337 48
232 579 36
207 457 45
437 56 17
410 478 12
329 444 3
241 370 48
452 132 22
212 45 2
438 456 48
228 329 23
42 618 29
174 563 50
216 462 39
335 46 10
434 584 24
171 406 20
162 64 29
262 286 32
56 395 12
560 585 5
318 498 17
176 326 20
625 474 44
584 566 13
265 428 42
74 235 39
588 177 17
180 223 27
401 618 2
302 520 1
309 515 20
322 328 48
458 623 15
541 363 38
504 41 19
282 151 28
426 368 29
147 192 27
581 109 2
46 62 38
14 179 46
371 500 41
279 379 43
296 497 27
120 636 20
361 79 30
150 95 28
286 563 50
555 151 48
595 120 29
218 202 7
258 137 22
79 489 41
494 418 32
19 30 33
159 581 21
515 540 41
582 551 35
582 56 6
621 36 10
389 75 17
178 519 25
422 56 3
50 420 36
37 354 22
440 490 49
349 54 34
321 553 8
205 24 24
405 630 9
321 24 10
217 534 47
284 144 40
202 517 14
233 355 36
377 318 1
362 139 49
530 198 12
285 516 45
535 339 2
428 390 29
438 440 31
542 381 14
491 405 50
42 574 43
627 155 42
19 474 9
53 608 11
553 307 10
318 9 30
331 620 38
605 237 25
300 503 39
328 588 36
176 398 41
335 215 3
43 151 37
569 486 17
423 430 50
612 216 18
97 140 48
198 340 39
51 444 26
622 136 12
625 261 44
462 80 9
495 215 46
443 166 25
111 242 24
217 35 45
281 352 18
323 177 50
302 549 6
118 408 10
508 550 45
130 68 14
530 233 24
574 293 8
166 485 23
441 424 36
273 353 21
625 431 12
590 314 8
244 548 4
529 104 43
236 584 18
350 523 41
363 525 3
552 146 18
492 331 26
256 52 22
295 358 44
571 123 21
243 92 25
124 50 29
443 606 30
376 633 39
228 54 32
561 171 39
379 153 4
630 614 44
65 147 14
118 237 45
44 637 34
9 578 12
118 321 37
617 151 37
260 546 44
99 616 11
138 452 36
185 159 38
574 45 44
375 564 25
247 103 27
486 389 43
259 367 26
618 13 23
468 10 26
505 83 20
427 78 47
223 277 30
595 244 28
505 303 31
382 585 37
516 577 2
469 309 43
266 63 19
50 129 18
347 104 26
149 252 48
373 15 23
443 626 25
131 53 50
30 372 45
616 111 18
16 489 18
212 523 41
314 218 36
332 527 30
585 500 40
500 254 26
60 287 41
350 352 22
380 313 47
167 592 32
224 82 4
267 79 25
422 148 10
431 606 12
555 458 25
17 378 11
315 627 19
622 376 34
110 308 8
425 56 50
139 58 8
631 53 8
392 351 15
256 483 35
583 277 13
503 241 24
590 227 11
166 506 14
372 19 13
83 273 49
338 10 40
449 340 1
452 351 30
510 79 5
393 230 21
308 416 48
48 70 42
607 414 23
401 261 7
293 497 44
493 327 4
156 162 37
218 399 3
113 186 3
317 638 23
122 408 27
619 348 15
232 238 28
605 471 34
268 11 29
637 83 39
96 89 32
125 208 27
571 96 4
515 195 16
164 437 16
581 217 37
53 297 22
329 477 2
293 611 44
231 601 6
109 531 3
202 15 28
337 475 31
225 160 14
184 472 19
564 468 27
137 503 20
428 503 22
265 437 44
142 166 7
334 530 21
421 429 36
83 134 8
251 434 28
48 284 24
176 448 18
623 533 11
201 621 25
270 176 31
341 338 5
475 370 36
517 138 7
601 169 2
582 108 32
381 393 12
575 140 23
634 589 18
234 307 21
100 549 5
183 620 48
146 246 18
218 385 24
529 76 1
535 470 23
106 128 27
633 514 28
127 336 26
524 355 17
66 216 34
360 346 42
340 91 31
295 283 45
292 160 32
583 486 41
245 253 25
617 554 2
455 550 7
235 534 21
78 52 32
239 348 13
265 542 34
423 407 32
614 269 32
632 38 14
477 339 16
390 228 22
323 499 37
81 64 17
103 567 1
556 49 19
264 554 16
70 537 25
107 141 4
327 184 31
548 296 44
233 407 38
387 359 48
204 368 43
464 535 37
629 162 14
66 612 5
68 523 21
571 18 3
5 474 34
411 419 11
495 617 26
214 277 33
134 447 20
638 104 4
24 421 12
84 312 17
436 302 11
334 136 44
492 363 33
580 600 29
255 19 1
487 128 25
50 553 13
150 212 35
358 421 27
117 160 37
336 110 43
69 450 14
187 424 9
291 53 7
136 260 17
563 415 50
488 210 31
433 451 8
24 67 16
541 221 44
423 614 7
316 162 22
241 467 19
149 359 12
444 522 45
334 513 1
436 78 1
47 309 17
126 259 43
454 258 5
237 410 21
460 235 8
72 76 35
416 8 14
298 180 21
496 568 30
65 509 1
84 106 12
149 235 22
559 574 24
211 311 19
580 348 30
458 476 35
142 43 2
530 431 3
628 73 18
545 620 50
558 598 30
504 64 46
139 562 4
422 555 1
514 171 13
107 157 47
304 132 38
630 156 10
203 382 46
31 317 32
468 610 35
554 52 26
351 329 33
635 201 27
558 359 19
65 499 11
471 216 5
211 78 38
555 444 11
616 604 23
127 522 4
628 54 31
495 359 19
141 521 37
485 509 41
14 463 26
49 571 31
572 124 23
376 408 1
328 100 21
550 334 10
517 371 47
234 312 48
302 60 4
371 129 42
94 502 11
464 94 44
203 75 11
193 471 27
190 360 45
3 67 38
273 608 22
617 249 3
35 465 26
377 162 34
564 131 2
266 96 49
2 66 1
604 195 44
402 150 8
533 469 49
219 623 11
178 517 1
108 619 47
283 9 47
362 488 30
456 526 22
374 361 38
605 205 40
213 50 12
242 620 49
285 517 16
520 255 13
347 174 25
151 570 41
441 295 19
589 195 11
244 397 40
574 417 6
223 561 21
128 518 11
106 375 41
583 487 8
301 504 10
312 271 33
65 90 11
601 273 22
278 338 5
432 525 3
40 563 39
601 507 40
544 430 41
619 266 11
294 342 45
575 447 50
324 503 50
284 425 10
551 176 4
164 136 22
269 117 4
588 242 16
122 376 42
22 592 29
315 289 45
280 543 41
130 263 9
464 199 18
239 48 17
125 30 43
166 631 1
166 43 48
50 216 2
381 483 1
30 496 35
456 48 25
210 153 6
566 435 38
519 406 46
464 563 35
176 7 12
411 81 25
404 546 24
328 392 17
295 618 38
356 571 25
83 577 1
300 250 50
242 635 25
137 159 25
631 609 47
176 488 7
322 186 42
506 529 29
291 242 14
180 532 49
515 280 20
24 423 9
441 493 14
344 74 37
628 6 15
483 357 26
622 321 41
397 117 11
133 488 12
335 401 43
241 270 2
498 609 15
141 617 25
351 412 34
35 134 18
535 90 19
507 243 35
598 494 48
402 12 5
191 128 33
493 485 17
622 166 37
35 404 15
389 94 29
212 34 10
512 520 29
496 338 2
377 473 4
30 572 4
463 386 24
375 409 1
303 575 40
377 402 3
90 402 21
231 458 28
519 249 48
148 540 36
250 301 45
245 604 5
124 370 22
48 153 21
365 635 6
503 529 10
20 162 37
399 29 3
536 581 20
501 223 5
543 135 43
166 627 44
182 391 23
286 88 44
409 189 43
176 211 40
450 556 30
382 17 1
630 41 2
124 103 29
478 326 17
64 78 23
192 7 21
28 477 21
463 306 22
530 579 5
4 79 29
260 366 33
479 18 25
21 305 8
374 460 48
201 183 11
298 635 10
532 340 31
326 304 2
395 604 15
113 427 26
295 380 36
524 50 11
233 212 16
464 463 33
428 262 20
6 303 21
131 456 6
433 138 39
485 391 24
417 54 46
134 173 44
54 511 44
13 12 38
163 325 42
33 454 20
12 530 34
260 383 17
259 136 2
570 102 44
107 411 40
131 320 22
50 299 4
501 234 22
594 349 26
398 345 22
367 489 1
416 67 11
129 336 39
269 263 1
635 323 43
177 181 8
310 403 21
387 27 10
481 27 34
92 175 46
34 354 49
109 319 36
225 477 12
219 334 22
296 492 5
278 135 25
501 433 37
47 118 43
306 443 22
261 267 7
232 209 36
565 113 24
561 183 42
470 609 12
386 363 12
89 368 26
412 564 5
264 67 8
5 35 49
503 94 35
238 227 7
9 254 10
296 277 26
135 160 48
277 543 43
490 397 50
362 373 12
217 75 33
83 499 45
196 420 35
283 587 42
63 39 22
41 153 42
504 488 10
22 526 15
626 538 37
251 560 50
489 469 17
121 432 38
413 608 41
116 6 9
373 127 29
619 220 18
572 155 19
80 251 29
259 158 17
291 323 12
220 620 5
246 187 2
414 162 40
335 489 29
547 304 17
325 498 13
338 45 37
528 13 27
83 516 47
248 250 34
230 444 20
244 405 50
393 292 21
414 78 38
184 303 25
148 277 15
186 103 26
616 287 25
261 33 35
76 435 48
612 331 39
271 401 4
415 577 36
8 438 29
111 329 15
240 49 4
518 389 11
436 492 50
560 526 37
25 580 31
582 209 10
547 532 38
166 12 32
597 128 35
488 607 49
41 478 8
37 548 20
198 426 16
107 601 14
348 379 26
591 492 24
336 569 12
367 156 37
69 412 6
70 176 36
334 409 8
542 561 7
250 17 34
278 557 10
92 214 22
177 142 50
301 389 48
531 125 7
121 445 7
563 134 3
215 624 1
569 263 6
212 274 38
332 331 47
480 86 21
156 26 18
68 461 25
468 60 3
526 420 17
630 441 27
258 325 44
569 275 10
386 192 34
238 496 30
410 433 28
100 78 12
384 92 44
401 252 17
327 591 19
386 291 15
207 221 38
375 21 29
394 514 24
216 113 40
339 397 37
593 257 29
636 537 21
231 175 37
88 268 4
45 580 10
540 191 33
