500 93814
336 350 1
112 345 12
27 425 17
209 255 9
55 78 32
187 360 23
149 195 39
166 365 24
12 424 9
81 265 13
129 213 14
150 305 12
41 466 32
131 199 41
323 339 35
272 476 4
447 479 26
95 467 28
39 295 11
179 219 15
102 137 14
125 445 3
116 285 35
432 442 4
14 249 29
45 240 45
292 448 1
53 404 17
67 318 23
108 445 5
249 399 27
335 468 26
411 451 3
91 205 8
280 477 5
181 434 28
4 58 4
139 359 14
94 383 19
96 288 24
167 353 26
115 339 29
180 368 29
58 467 40
263 362 45
3 287 50
78 310 34
80 363 16
155 350 40
148 290 32
103 412 11
102 431 20
335 449 46
133 357 29
154 224 10
49 410 6
186 441 10
355 476 18
136 479 49
357 436 46
46 479 18
49 402 16
191 241 38
412 463 12
217 353 10
64 490 4
23 159 2
280 440 4
229 491 1
398 496 17
96 245 8
5 289 18
322 453 13
363 447 33
43 440 2
243 289 6
45 86 44
279 412 24
42 300 28
143 412 8
102 318 10
89 133 27
168 425 5
398 410 8
41 223 49
105 204 20
92 198 19
134 143 8
304 311 43
192 236 19
376 429 14
244 407 39
78 135 41
30 231 48
148 482 26
456 469 3
282 420 24
58 424 35
205 213 46
292 493 20
96 246 23
94 396 24
32 347 20
313 395 12
155 225 34
103 269 21
314 481 8
33 336 2
75 283 14
199 268 43
270 460 13
435 479 2
108 275 17
192 355 9
443 477 24
44 153 16
39 307 22
169 492 13
188 262 23
248 321 18
448 489 34
213 413 36
31 447 9
60 333 13
86 98 29
250 416 3
105 149 13
60 408 22
43 172 24
129 414 21
257 329 46
299 326 14
179 303 15
246 357 31
108 178 15
54 324 11
221 373 30
46 365 21
38 464 1
128 425 28
414 459 9
189 325 46
81 240 3
63 442 39
26 481 6
284 500 49
225 328 46
43 236 15
15 384 16
170 241 41
289 315 11
322 412 8
87 191 28
40 347 43
246 377 39
119 234 10
77 257 26
44 493 4
138 179 17
217 349 13
2 89 36
185 363 2
15 242 21
250 461 3
8 442 38
13 126 5
291 479 24
160 205 47
35 291 1
272 405 24
347 483 37
215 494 4
303 360 5
13 195 5
277 284 42
96 194 20
161 285 19
95 368 35
60 77 1
140 202 28
141 395 36
199 378 38
384 401 17
49 365 17
79 121 1
194 416 5
6 345 26
260 400 24
227 488 23
280 406 19
128 468 36
94 480 12
109 198 8
134 496 2
210 283 35
158 330 23
47 108 11
54 471 23
134 465 20
79 267 23
68 428 14
246 416 40
362 365 41
253 304 3
45 95 31
354 487 8
278 338 40
98 164 41
432 497 8
309 438 12
359 488 39
179 273 21
125 138 2
74 137 15
192 451 9
231 333 32
76 346 10
138 186 1
60 367 1
110 380 46
97 373 6
48 417 7
401 427 10
260 328 11
117 122 8
160 167 30
262 273 43
174 327 7
259 420 47
64 401 19
271 375 1
223 312 38
269 392 9
259 436 36
8 135 47
104 380 12
145 359 47
168 420 19
198 227 22
216 424 36
154 317 9
292 391 22
31 68 23
34 164 47
19 259 29
265 440 34
4 44 24
217 294 16
39 336 10
13 315 15
272 382 1
233 348 13
416 440 30
221 468 50
151 359 23
163 402 2
443 460 3
2 9 32
172 221 8
342 495 4
178 321 5
132 249 9
77 199 45
11 245 12
292 365 21
290 395 44
160 357 44
19 369 50
214 490 29
120 391 28
96 135 24
35 367 8
140 311 45
22 106 17
38 258 17
212 322 6
158 497 17
290 338 39
161 382 6
161 464 20
188 271 5
231 251 33
242 405 6
382 431 15
212 415 21
139 437 13
253 367 11
108 372 15
103 147 11
53 452 18
221 334 30
331 468 14
27 267 24
72 306 8
233 347 20
94 169 13
70 236 40
278 396 38
67 360 17
333 363 30
302 401 17
3 213 34
337 398 16
160 436 29
227 476 17
199 439 27
288 460 13
43 233 17
289 407 7
106 263 47
325 439 42
31 266 20
95 128 43
218 303 7
81 374 1
146 221 22
99 112 16
166 333 11
158 438 1
113 360 38
478 479 38
136 350 26
49 321 11
10 245 38
99 289 21
187 253 14
160 379 36
65 430 38
69 133 19
302 425 20
330 447 22
25 140 46
147 197 21
135 184 35
12 332 8
139 334 18
10 263 29
57 189 32
5 49 12
361 463 15
204 445 20
23 370 18
302 397 17
91 371 19
232 324 42
261 351 47
91 169 12
198 319 14
44 86 15
68 236 23
23 154 6
44 258 9
69 354 17
27 443 18
208 374 10
214 357 40
172 492 13
60 122 19
191 231 48
44 299 2
15 322 2
97 437 12
154 450 6
111 301 3
136 181 33
11 246 5
206 490 33
64 115 11
144 344 12
281 490 13
74 319 14
6 472 28
210 429 28
39 194 21
77 329 43
301 394 22
26 243 4
142 322 6
163 237 6
62 123 20
308 426 7
279 317 18
126 487 36
73 200 18
159 238 29
49 469 20
393 462 1
106 442 32
199 350 47
53 179 21
252 329 1
29 190 2
288 479 9
289 371 13
182 197 20
313 458 16
271 278 11
127 155 14
99 311 18
83 206 36
411 463 17
3 311 29
14 487 33
3 241 28
5 91 18
340 495 12
4 365 14
364 399 4
146 487 14
341 418 27
181 262 43
98 437 39
375 395 31
312 371 30
319 496 1
43 379 6
150 376 12
351 495 48
384 492 17
54 338 9
264 362 31
190 328 39
118 403 6
11 340 19
363 420 33
75 213 6
183 263 11
381 453 19
140 170 37
174 434 3
367 397 43
203 395 39
185 443 7
80 206 12
224 436 37
306 476 16
88 154 10
194 309 10
83 359 36
111 491 18
404 472 3
355 463 14
139 351 15
301 328 4
134 409 23
71 259 40
132 497 1
12 425 23
197 247 15
103 222 24
113 236 36
388 490 5
49 302 10
212 247 12
3 276 41
266 483 39
359 483 42
119 320 14
5 16 12
44 154 6
50 124 39
11 373 17
252 262 20
4 33 18
274 307 6
274 327 20
72 339 7
445 498 10
40 221 28
166 411 24
56 175 29
49 380 11
215 319 6
421 431 23
332 459 12
6 70 47
11 494 1
118 457 24
74 335 23
319 373 2
82 341 32
233 330 18
33 156 3
222 430 43
131 255 48
81 434 15
215 321 10
79 366 5
33 371 1
181 449 35
149 310 30
155 162 49
112 315 10
23 437 20
264 449 46
9 324 49
32 103 8
150 485 6
138 222 1
359 459 44
151 354 8
114 383 12
62 237 8
209 309 3
29 107 5
197 249 20
68 265 14
163 260 15
87 273 50
295 482 43
39 292 10
405 471 19
56 239 47
258 407 6
453 459 23
252 282 1
107 357 49
321 499 14
364 431 18
68 469 19
209 431 14
112 421 2
180 191 47
258 270 12
131 304 42
231 352 41
411 454 1
147 286 8
113 205 26
393 491 23
252 424 10
11 282 4
74 355 24
192 456 15
15 412 15
33 257 5
34 256 30
122 275 12
326 478 18
127 479 22
230 249 20
34 402 50
81 392 9
65 470 37
322 361 24
154 470 15
357 442 27
10 82 43
36 195 43
290 493 47
203 479 40
78 171 26
132 138 20
206 371 31
49 242 23
196 282 7
149 202 27
59 325 48
60 289 9
23 366 15
18 363 37
165 193 2
272 391 10
141 225 28
184 263 27
186 382 18
208 230 8
29 244 10
242 454 3
176 437 36
22 84 17
144 291 16
7 359 43
28 495 45
2 407 31
377 434 48
436 461 45
35 40 2
44 226 15
247 396 44
12 437 16
99 376 17
81 136 18
142 378 10
11 130 12
62 162 22
62 233 7
325 372 34
197 205 13
10 458 44
182 325 8
107 482 30
356 384 1
189 223 26
231 400 40
187 337 19
1 191 32
192 410 22
106 390 38
193 238 15
121 257 13
59 368 31
33 426 7
159 416 26
165 209 8
114 294 3
270 341 13
207 284 5
288 456 23
180 351 33
47 138 1
208 279 7
112 429 9
212 463 6
29 447 13
4 192 24
269 456 10
303 478 16
39 181 22
71 126 27
104 298 6
101 395 10
151 153 13
280 379 9
79 400 6
156 203 46
123 440 45
187 498 7
438 468 35
217 283 15
455 482 21
88 463 4
306 498 14
179 382 8
444 498 17
55 439 31
262 442 31
99 292 12
104 247 12
30 448 33
9 310 28
99 363 7
6 449 27
47 464 24
18 358 37
21 282 6
11 121 4
180 238 49
164 380 45
6 170 35
80 402 11
192 366 5
15 365 12
52 244 43
208 259 6
1 416 27
172 486 5
12 156 3
66 429 48
335 448 48
88 406 14
242 499 16
61 334 50
153 487 19
57 478 46
139 336 1
432 500 24
253 415 11
75 244 22
95 362 32
345 363 48
2 98 32
307 327 36
74 195 12
281 353 22
11 259 18
77 216 46
140 416 26
97 123 10
72 80 14
213 257 34
62 189 4
31 98 11
57 202 40
408 495 43
463 487 6
219 312 27
104 150 21
264 283 44
172 371 2
105 364 18
34 45 31
68 364 5
14 488 41
186 420 23
444 482 1
182 479 6
111 355 22
65 107 38
243 357 11
248 360 10
22 278 11
469 491 3
135 254 32
146 271 2
109 362 18
260 272 17
321 487 1
29 309 19
45 133 49
96 257 19
31 174 10
105 162 20
4 375 14
447 448 30
173 205 15
53 401 23
163 458 21
257 357 38
321 435 10
64 246 14
15 497 15
449 472 39
308 486 8
43 417 24
11 62 8
178 383 14
47 460 14
228 304 35
314 482 14
146 472 12
308 470 2
233 349 13
281 307 7
197 484 2
91 398 3
442 493 36
16 395 34
24 418 46
146 152 1
87 120 50
286 304 33
170 329 31
253 362 23
85 165 2
242 263 23
115 268 34
269 405 11
152 418 46
12 42 5
328 372 32
60 469 19
64 175 10
161 452 24
121 488 13
305 478 12
215 462 4
80 197 2
234 264 8
263 442 33
6 90 37
59 159 35
340 493 2
172 195 8
38 136 20
186 372 23
121 375 10
180 439 40
411 473 5
202 442 45
379 395 42
178 231 8
288 434 23
273 351 30
46 55 24
132 467 22
126 365 32
6 262 50
47 362 2
207 238 16
94 306 24
91 124 16
173 204 17
267 469 12
314 337 9
334 459 27
426 495 50
209 360 12
147 254 5
311 438 32
78 95 29
198 455 11
73 284 19
234 401 15
12 448 1
115 241 40
415 420 37
209 329 7
247 386 34
26 139 20
28 442 41
220 475 13
125 241 11
280 473 20
288 331 13
108 233 15
98 386 36
62 423 23
67 393 17
81 358 1
181 402 39
331 384 9
235 277 22
230 256 19
29 471 16
167 180 32
134 379 11
388 437 2
382 405 16
106 277 39
249 493 39
213 263 35
8 478 36
163 171 15
61 323 41
111 147 15
130 254 48
144 385 4
429 493 36
184 261 44
43 61 11
121 410 20
269 398 21
104 107 20
2 66 44
235 449 21
168 396 16
32 75 14
46 450 23
52 310 40
10 20 45
405 413 10
85 229 2
158 410 14
219 399 30
78 349 37
166 234 3
217 267 15
213 483 36
315 420 47
276 430 41
107 369 41
336 469 22
149 483 36
58 379 50
322 492 3
73 455 2
271 354 18
268 457 48
2 84 33
59 447 40
23 193 4
232 290 31
52 386 42
146 326 20
98 458 38
244 378 29
66 329 31
46 219 16
187 309 2
174 364 16
60 422 4
257 347 31
24 45 38
16 20 36
87 310 33
190 231 26
161 173 13
224 426 33
368 462 48
43 192 18
121 291 19
130 407 44
104 347 21
74 410 10
4 301 24
163 224 1
97 167 13
332 371 9
26 320 20
256 325 46
38 62 10
90 262 48
305 471 11
332 344 23
187 336 18
43 80 11
464 485 2
148 339 44
232 284 45
303 430 11
218 241 7
185 325 21
47 101 22
148 490 35
182 395 5
26 58 22
146 383 19
209 230 10
150 228 16
37 95 16
194 434 5
250 290 20
189 472 49
82 490 27
158 483 16
119 127 21
3 56 34
96 156 10
125 356 11
241 436 46
38 96 12
12 199 15
26 49 11
209 438 17
97 339 8
146 423 7
171 498 27
39 344 21
271 493 12
398 464 1
158 222 5
20 465 34
130 478 47
186 300 10
285 363 48
55 262 50
376 463 18
27 428 5
84 379 41
456 499 8
174 344 23
334 377 49
233 267 24
3 71 44
229 231 18
171 287 39
166 189 17
128 334 50
16 283 36
153 174 11
73 201 20
76 170 18
250 287 13
104 458 2
115 294 27
373 462 39
72 437 11
79 229 7
241 251 35
126 482 41
183 375 23
187 372 16
76 163 5
296 402 12
45 278 46
234 380 18
200 203 45
274 439 3
169 238 12
207 498 21
166 222 5
106 162 41
37 297 12
239 391 26
173 278 8
305 343 21
26 93 4
9 180 43
287 335 36
48 250 16
236 415 42
79 179 20
8 395 42
282 384 3
108 153 13
138 221 18
301 409 19
242 341 21
6 180 33
163 258 21
389 456 22
73 216 14
242 386 16
44 83 22
362 407 46
388 486 2
286 449 49
135 265 32
389 463 11
359 399 44
198 226 1
337 484 16
179 386 6
44 113 19
69 344 16
292 373 8
96 310 10
381 435 5
267 339 8
179 485 15
359 470 44
291 482 2
115 189 28
227 496 23
345 425 40
13 128 22
108 332 6
287 378 42
251 390 47
19 181 49
212 467 2
114 167 12
69 198 8
57 225 45
388 473 9
361 405 18
378 408 33
194 379 3
81 499 8
378 482 40
206 363 30
50 430 26
173 196 3
297 325 12
87 349 48
35 229 6
59 256 28
173 376 6
23 99 8
52 349 45
69 426 15
229 411 1
29 327 17
1 407 37
40 42 49
16 261 45
193 432 5
343 442 15
137 378 1
212 406 1
74 422 14
137 311 20
169 231 19
261 489 43
134 208 3
100 353 50
324 373 31
46 474 11
26 44 6
301 416 4
297 370 11
259 373 47
452 459 21
388 394 13
216 402 34
272 396 5
122 392 3
60 245 23
88 380 17
207 496 22
169 240 6
122 443 2
90 387 42
111 122 24
253 422 7
25 87 49
289 386 12
116 231 47
22 464 20
88 264 2
194 220 11
235 267 14
237 369 12
179 312 20
136 360 30
14 335 28
147 495 17
309 337 20
198 398 16
19 55 43
167 458 30
54 149 8
22 354 19
116 362 39
64 194 17
91 418 20
469 477 6
265 459 41
72 75 1
255 307 29
265 347 45
39 349 2
74 227 4
102 420 12
213 377 28
207 405 2
14 386 33
21 281 18
129 306 15
44 168 7
43 105 23
108 138 23
12 422 21
132 374 15
403 457 21
47 96 5
143 316 8
116 263 26
304 387 49
237 400 9
44 180 2
182 293 1
94 258 23
54 290 12
71 262 43
63 89 27
269 305 5
233 388 13
23 111 4
164 261 30
31 222 16
247 440 26
38 386 4
17 286 26
398 422 20
228 495 31
138 278 15
355 429 21
21 194 5
52 395 45
94 340 21
133 437 46
18 180 43
10 378 41
300 324 45
276 307 40
32 460 10
11 102 18
156 328 30
71 472 31
187 313 3
325 348 49
327 350 42
230 420 23
141 300 35
238 350 46
64 348 10
5 333 1
222 287 42
45 71 26
112 139 19
204 467 11
200 245 44
211 441 17
184 323 35
103 336 24
165 233 3
10 399 39
128 478 45
43 186 12
193 299 21
356 419 21
137 308 7
274 493 8
148 448 43
192 402 3
318 470 3
60 89 16
354 408 24
281 413 14
389 444 20
69 361 24
283 373 30
170 277 38
1 386 26
104 417 9
295 365 37
65 368 47
101 266 19
208 361 9
158 192 13
15 146 16
141 310 38
74 373 2
292 490 23
211 440 18
268 461 32
220 476 8
261 365 49
154 271 15
67 405 3
9 479 40
51 116 39
241 341 26
151 187 21
341 416 38
152 238 31
469 490 14
23 34 18
409 465 15
149 365 44
336 386 13
11 120 2
175 219 50
361 417 17
243 462 4
73 492 20
186 197 18
419 434 23
83 256 42
225 459 50
409 474 13
478 493 34
186 246 10
98 399 26
272 329 15
48 162 21
79 217 12
223 238 43
317 345 8
37 40 16
179 359 1
109 404 16
28 368 49
310 415 43
214 255 32
230 288 20
16 86 30
313 495 4
330 370 8
208 362 21
80 346 22
229 250 4
335 447 28
70 244 45
393 414 15
33 158 12
198 356 11
211 284 22
157 390 38
233 313 18
298 333 41
388 485 6
276 358 50
89 395 31
179 465 8
26 264 18
247 352 45
8 40 50
196 340 17
332 396 17
102 302 23
139 290 24
183 269 8
63 377 28
9 437 32
87 256 34
145 320 40
172 270 18
322 400 3
318 356 4
155 290 44
214 363 32
275 431 3
114 493 15
174 489 20
72 154 8
107 311 47
235 405 22
332 358 18
64 268 20
288 389 2
27 300 24
292 426 1
271 343 17
86 350 36
92 259 8
91 438 5
102 119 1
77 312 34
211 447 15
216 293 39
114 489 21
90 371 46
257 493 50
20 213 47
49 340 11
329 372 33
85 323 9
107 159 31
297 446 14
94 294 23
73 241 22
331 440 16
391 490 29
122 156 19
94 262 24
160 191 28
218 295 13
4 264 17
82 268 35
331 393 2
109 452 12
60 379 11
21 362 6
394 395 2
284 294 41
238 251 32
441 495 17
34 380 41
215 339 16
63 408 38
145 351 30
64 92 13
78 191 33
120 231 44
44 269 21
215 324 21
5 450 10
91 432 13
137 451 11
39 98 5
138 418 21
254 351 45
386 402 37
68 180 6
266 470 31
16 25 49
15 377 22
63 66 32
104 399 10
382 485 3
49 346 20
22 473 20
261 293 34
91 329 20
201 396 11
211 405 1
102 106 11
16 290 39
122 150 20
248 279 5
62 277 12
137 395 23
355 439 19
34 120 45
265 495 34
189 390 49
52 465 48
463 498 21
103 268 11
73 460 17
111 143 10
129 442 15
69 404 4
150 364 13
116 449 49
80 94 3
186 373 1
319 451 3
454 493 12
269 414 1
259 351 28
27 460 15
380 407 32
48 295 6
196 361 22
317 426 20
35 349 2
12 461 14
227 287 8
447 489 28
73 361 10
142 498 3
5 364 3
158 435 7
207 427 8
355 423 8
271 346 15
107 199 33
134 213 11
57 66 31
356 498 5
161 224 19
1 307 50
213 262 45
197 429 7
480 497 23
28 357 38
96 381 15
11 489 3
113 246 47
121 166 5
19 416 49
253 356 15
11 152 19
147 408 11
85 221 24
42 325 32
26 69 13
286 438 36
98 300 36
14 171 42
32 431 3
166 212 6
137 150 6
22 158 19
122 196 23
232 255 28
74 245 24
53 301 17
46 346 8
295 334 45
165 307 1
90 287 28
79 465 16
187 242 3
370 489 6
318 321 20
92 499 11
17 264 34
210 416 38
34 335 29
229 343 6
343 411 6
64 403 20
169 473 17
94 228 13
129 460 5
221 400 39
303 329 2
260 425 5
43 225 10
257 350 30
13 26 7
243 249 10
63 256 34
138 361 5
311 442 32
5 183 4
23 380 9
244 311 49
69 393 10
60 276 5
79 486 22
237 344 2
137 459 22
194 302 24
263 287 44
364 414 5
82 461 43
68 133 5
455 460 2
94 269 7
186 321 12
227 265 13
38 135 1
53 455 14
134 318 6
148 489 50
88 278 10
166 168 3
214 353 40
146 255 24
203 284 49
355 416 13
354 368 6
218 228 15
401 452 1
104 292 20
44 62 24
279 387 20
84 245 44
104 206 5
308 343 9
363 425 28
73 432 5
38 349 19
14 251 47
147 354 16
70 195 47
11 289 21
22 486 1
188 455 24
38 451 4
126 462 47
279 495 3
384 436 8
139 200 19
46 326 24
215 273 9
46 52 5
73 441 22
188 360 1
78 352 33
79 289 2
127 191 16
198 341 15
201 304 16
319 448 6
134 498 18
356 490 23
219 222 50
101 133 4
173 382 12
85 293 15
129 417 12
79 391 20
284 387 28
81 463 24
73 458 19
94 308 12
18 395 39
217 437 11
231 254 28
51 365 27
100 131 34
79 243 10
275 420 5
154 292 10
187 494 9
163 301 9
361 428 22
88 451 14
244 312 30
69 205 17
26 215 22
77 223 43
55 95 42
39 346 10
175 397 32
143 267 12
174 195 7
110 466 34
212 310 11
198 448 15
88 292 19
230 467 24
303 435 17
76 199 8
119 464 11
289 495 18
223 488 38
62 232 5
408 429 43
330 405 4
201 342 2
255 266 30
303 441 6
376 411 8
61 347 34
148 434 28
176 424 44
94 303 5
158 163 21
190 447 32
292 407 7
101 126 23
176 371 33
146 362 23
242 466 4
84 294 28
71 90 38
1 116 30
292 347 9
72 112 5
248 421 10
356 457 5
125 292 8
210 228 33
226 448 43
88 403 3
75 240 11
76 409 18
332 341 7
15 188 20
308 317 20
243 276 21
88 195 10
336 347 13
111 383 16
220 481 2
54 160 12
196 238 9
199 261 29
113 195 43
31 395 3
45 50 36
40 408 41
121 279 7
56 488 43
4 9 22
303 355 13
44 369 24
68 353 2
111 309 17
22 263 5
340 451 3
286 399 36
169 407 24
126 225 39
64 240 8
129 210 5
19 339 49
125 244 18
97 438 6
371 462 33
5 410 7
198 405 16
83 295 46
435 458 13
196 219 18
445 462 12
144 218 3
88 429 14
27 265 14
146 318 22
179 291 4
88 344 23
35 392 1
207 350 7
125 245 7
215 252 9
148 363 48
58 488 32
151 467 23
108 490 24
34 304 30
310 425 28
282 375 17
53 278 14
146 292 10
257 372 41
282 410 12
26 70 23
338 350 33
230 300 12
445 450 18
403 456 3
260 395 8
404 495 9
71 276 44
401 407 10
155 205 29
455 491 24
171 339 37
32 220 8
117 377 2
126 266 27
97 133 9
234 374 4
97 457 18
319 452 21
147 158 22
211 256 22
103 399 11
304 349 44
213 390 36
197 246 23
297 478 20
18 106 50
68 196 5
40 257 28
17 333 41
91 277 11
172 456 2
37 458 17
79 371 11
229 464 17
270 337 21
45 162 29
384 433 23
66 210 38
237 269 6
269 273 24
28 437 49
172 297 16
116 323 46
223 461 44
91 290 16
185 231 11
27 485 23
108 222 22
49 441 10
61 397 46
115 251 28
97 313 10
146 176 7
269 453 3
76 278 16
165 426 13
125 186 12
54 214 15
199 407 48
103 330 23
79 448 7
396 420 26
153 369 3
137 216 24
119 357 18
75 105 18
181 284 26
75 147 1
284 493 45
379 438 41
102 142 7
129 229 4
123 365 35
80 296 20
22 385 2
12 474 21
112 182 8
105 107 1
275 332 24
270 273 5
88 326 3
67 152 18
274 378 24
108 373 12
224 399 40
455 461 3
392 406 23
396 467 44
405 423 4
213 333 27
21 45 16
182 335 24
168 452 22
50 395 34
304 468 27
313 416 1
96 278 5
338 358 40
182 485 14
49 282 21
264 345 48
41 240 42
23 148 22
181 200 33
393 396 15
329 378 43
491 497 14
228 372 30
142 242 23
421 443 14
20 304 50
309 315 7
166 351 6
143 319 17
195 244 40
203 413 37
173 380 8
263 265 33
405 438 15
135 458 33
165 234 16
389 445 15
220 399 7
29 101 18
372 395 50
236 329 33
31 485 21
417 441 13
211 322 13
284 407 27
68 309 11
78 420 34
91 148 17
165 265 23
143 275 23
78 249 40
76 469 14
20 284 29
110 352 31
254 426 31
340 427 14
370 479 2
267 427 4
435 492 2
315 457 32
46 359 24
29 60 6
165 323 13
297 406 22
25 200 47
87 225 35
322 493 19
352 461 43
313 499 4
122 307 1
137 293 18
43 369 22
42 347 42
14 82 36
195 350 30
65 263 37
252 339 9
447 465 39
38 66 24
45 425 41
264 483 38
35 84 21
456 491 11
39 273 9
121 201 22
143 458 15
43 150 7
91 133 21
62 246 7
33 101 3
146 463 4
314 361 6
139 384 19
31 348 22
88 212 4
47 51 21
237 250 6
174 281 9
107 276 38
208 240 24
28 130 42
220 429 24
129 168 15
342 497 2
292 310 11
61 245 48
102 206 19
105 343 4
197 389 12
82 240 50
348 351 34
144 155 5
29 262 13
95 365 34
259 277 35
138 492 15
298 327 41
117 233 13
8 425 33
219 247 38
76 139 19
67 460 13
87 136 45
138 329 13
5 284 23
291 367 23
109 434 1
344 450 2
171 333 43
32 217 8
216 362 34
426 449 36
20 437 35
113 345 35
47 349 12
209 349 8
224 368 44
412 494 6
158 417 14
41 115 30
70 126 37
313 363 5
124 307 42
18 228 47
288 353 1
336 394 14
10 189 44
70 320 45
292 342 13
170 396 42
153 373 1
385 406 11
49 262 21
161 443 12
158 174 18
7 133 35
165 379 6
441 478 22
22 424 13
109 315 1
5 124 12
30 131 47
237 407 20
25 400 49
67 308 1
4 164 19
180 216 50
170 222 28
137 321 24
282 403 22
44 87 21
191 333 38
385 463 17
241 348 46
127 343 22
364 469 2
68 413 2
21 321 1
139 158 18
57 439 26
392 461 12
212 294 7
23 146 21
139 277 13
167 184 32
56 135 30
112 377 12
125 349 6
68 116 4
35 286 6
434 440 49
427 454 18
131 373 31
163 186 6
46 393 20
248 385 17
125 413 9
96 131 17
361 396 13
300 328 47
151 229 8
129 381 2
198 247 17
48 298 24
182 343 18
297 392 14
62 356 19
293 459 46
316 334 21
208 422 3
49 74 20
407 495 39
67 459 21
43 99 17
177 385 11
210 226 33
187 311 12
108 383 16
436 495 32
184 273 44
212 265 19
151 462 6
24 83 42
408 458 49
230 459 4
138 386 6
464 468 13
357 465 50
281 488 1
294 363 41
16 329 47
456 457 15
358 380 26
38 368 5
208 443 21
169 218 7
215 217 10
154 420 17
296 380 9
412 487 6
27 454 16
76 234 3
464 465 16
183 318 19
76 373 9
114 428 4
299 365 7
27 188 16
23 102 11
42 339 47
29 162 24
29 281 24
21 479 10
22 441 1
56 190 50
113 490 44
6 457 31
215 406 14
56 236 40
310 500 46
151 328 16
173 243 23
237 318 8
404 413 23
94 103 5
280 435 22
72 270 1
446 485 9
292 499 22
88 92 5
269 438 23
142 344 23
381 464 14
31 368 12
38 393 12
182 202 24
268 277 29
188 203 16
60 88 20
254 362 37
354 467 15
170 408 30
17 399 34
13 403 20
292 368 17
332 440 18
220 379 6
14 353 46
204 411 24
117 413 18
125 499 1
79 147 8
103 140 7
104 379 14
113 482 29
4 87 23
105 287 19
47 456 12
89 155 42
38 300 10
27 330 8
113 231 41
48 397 24
21 435 20
95 468 34
179 483 11
72 229 8
131 240 26
180 358 34
382 402 23
120 191 30
192 473 8
133 265 33
12 380 19
200 232 40
32 331 9
265 315 41
352 396 44
343 386 16
33 229 7
82 500 47
184 424 35
50 148 37
84 228 45
133 254 42
346 486 20
272 412 9
4 357 8
