4	725	50
4	412	42
4	592	20
4	626	25
4	460	42
4	395	46
4	173	46
4	534	39
4	294	35
4	22	7
4	183	13
4	389	22
4	906	39
4	494	30
4	647	41
4	237	23
4	28	38
4	673	31
4	103	22
4	895	34
4	17	39
4	690	35
4	164	30
4	56	35
4	320	37
4	741	49
4	632	47
4	82	27
4	863	36
4	468	11
4	755	27
4	138	24
4	368	11
4	737	15
4	221	48
4	753	21
4	900	48
4	36	10
4	146	36
4	670	33
4	28	25
4	435	49
4	367	14
4	265	24
4	329	9
4	660	12
4	943	33
4	106	34
4	328	23
4	931	20
4	40	23
4	786	28
4	707	34
4	919	27
4	501	37
5	751	21
5	413	10
5	543	38
5	695	5
5	602	15
5	545	9
5	47	31
5	513	8
5	115	13
5	835	35
5	197	40
5	446	44
5	16	48
5	798	30
5	342	15
5	517	40
5	837	28
5	434	36
5	597	49
5	301	15
5	413	18
5	973	21
5	53	20
5	505	26
5	905	26
5	226	3
5	852	27
5	952	3
5	770	40
5	865	21
5	299	33
5	176	48
5	300	18
5	65	28
5	314	14
5	730	27
5	753	36
5	997	2
5	293	2
5	262	29
5	330	40
5	257	40
5	739	4
5	289	34
5	745	5
5	109	20
5	899	33
5	837	20
5	102	34
5	435	14
5	766	30
5	206	40
5	927	40
5	354	37
5	685	40
5	105	27
5	226	4
5	685	23
5	386	24
5	683	18
5	291	46
5	635	37
5	814	39
5	702	42
5	349	9
5	185	6
5	122	25
5	842	46
5	74	5
5	884	46
5	706	11
5	375	41
5	879	27
5	98	33
5	532	20
5	540	40
5	454	2
5	562	40
5	735	26
5	126	30
5	526	5
5	111	42
5	838	4
5	392	42
5	895	38
5	345	50
5	456	28
5	489	22
5	866	23
5	859	41
5	636	5
5	600	42
5	218	15
5	199	19
5	814	4
5	636	32
5	562	34
5	232	15
5	251	27
5	558	4
6	316	49
6	389	41
6	639	37
6	802	45
6	927	17
6	741	44
6	709	12
6	330	30
6	207	19
6	148	25
6	909	39
6	893	49
6	946	37
6	501	39
6	979	26
6	591	11
6	17	4
6	622	23
6	225	29
6	350	13
6	818	15
6	612	49
6	246	10
6	163	7
6	44	8
6	486	31
6	351	5
6	737	12
6	351	11
6	188	21
6	403	44
6	449	31
6	215	18
6	373	10
6	634	18
6	793	18
6	470	1
6	249	35
6	384	50
6	948	9
6	406	6
6	859	45
6	207	26
6	988	48
6	838	41
6	520	24
6	941	34
6	522	36
6	495	26
6	33	33
6	604	24
6	162	13
6	467	50
6	6	19
6	114	42
6	17	12
6	520	11
6	859	21
6	585	37
6	30	25
6	228	28
6	664	48
6	562	41
6	984	11
6	985	6
6	399	18
6	843	34
6	386	31
6	877	3
6	66	29
6	419	7
6	544	41
6	736	46
6	837	9
6	199	28
6	530	20
6	272	20
6	431	45
6	566	6
6	492	33
6	194	3
6	77	33
6	542	22
6	604	14
6	677	5
6	982	37
6	787	16
6	692	42
6	783	47
6	387	40
6	996	8
6	425	19
6	330	42
6	179	48
6	492	12
6	949	31
6	217	16
6	912	16
6	30	50
6	94	19
7	36	9
7	387	33
7	671	32
7	276	8
7	261	42
7	543	12
7	527	31
7	649	10
7	230	39
7	186	31
7	455	22
7	476	39
7	53	39
7	132	8
7	969	3
7	254	9
7	924	11
7	894	6
7	960	49
7	306	29
7	338	42
7	295	15
7	303	3
7	633	1
7	938	30
7	633	12
7	75	7
7	554	44
7	416	39
7	226	37
7	565	30
7	992	33
7	620	10
7	880	20
7	114	49
7	641	48
7	818	1
7	295	46
7	363	40
7	327	9
7	35	10
7	516	5
7	6	38
7	419	42
7	430	36
7	42	29
7	431	47
7	318	12
7	205	39
7	787	33
7	159	42
7	64	39
7	163	30
7	240	14
7	222	37
7	589	22
7	493	42
7	792	33
7	921	43
7	991	35
7	439	21
7	214	19
7	479	38
7	448	37
7	975	49
7	774	30
7	147	14
7	409	14
7	727	39
7	19	46
7	169	36
7	697	15
7	769	46
7	854	21
7	755	6
7	311	40
7	205	21
7	755	11
7	110	18
7	994	12
7	450	13
7	900	28
7	926	14
7	874	30
7	671	36
7	38	18
7	60	4
7	379	17
7	116	37
7	357	32
7	719	46
7	528	5
7	507	39
7	118	4
7	542	18
7	196	10
7	282	29
7	928	3
7	119	30
7	398	26
8	299	27
8	226	37
8	702	48
8	511	33
8	458	19
8	398	33
8	467	42
8	379	25
8	811	9
8	529	7
8	504	18
8	655	17
8	449	10
8	49	25
8	313	6
8	389	33
8	923	5
8	530	48
8	100	36
8	623	31
8	932	32
8	345	22
8	311	35
8	90	49
8	888	32
8	105	45
8	643	28
8	810	14
8	858	19
8	166	24
8	404	32
8	855	10
8	579	24
8	269	1
8	430	37
8	784	10
8	679	7
8	860	30
8	95	19
8	527	35
8	54	32
8	435	39
8	935	44
8	618	27
8	297	35
8	225	13
8	352	44
8	796	26
8	47	9
8	410	48
8	598	26
8	862	24
8	326	6
8	895	50
8	953	23
8	540	19
8	660	7
8	634	49
8	332	2
8	605	20
8	130	46
8	917	31
8	109	26
8	888	23
8	775	42
8	17	11
8	176	9
8	684	48
8	275	8
8	565	47
8	202	41
8	262	40
8	233	50
8	430	16
8	558	48
8	206	34
8	30	31
8	732	32
8	799	48
8	814	18
8	383	31
8	776	24
8	420	32
8	990	16
8	581	26
8	765	6
8	115	17
8	489	16
8	480	44
8	561	43
8	814	5
8	427	11
8	137	49
8	422	21
8	498	31
8	109	5
8	792	48
8	265	30
8	692	31
8	896	22
9	897	33
9	685	49
9	46	19
9	975	23
9	218	29
9	156	36
9	763	49
9	150	28
9	119	36
9	362	2
9	32	42
9	164	37
9	874	6
9	516	12
9	472	38
9	492	40
9	457	45
9	266	3
9	950	31
9	312	30
9	823	3
9	922	45
9	695	8
9	373	46
9	489	33
9	35	1
9	188	40
9	97	38
9	883	11
9	821	39
9	225	46
9	952	22
9	548	19
9	135	43
9	278	20
9	514	39
9	219	28
9	945	43
9	347	5
9	617	19
9	967	31
9	690	13
9	338	10
9	851	8
9	268	15
9	888	7
9	74	30
9	843	16
9	211	11
9	758	13
9	599	5
9	70	43
9	419	40
9	736	48
9	102	50
9	372	2
9	453	15
9	815	1
9	956	18
9	172	14
9	991	13
9	311	28
9	677	19
9	121	39
9	666	31
9	924	20
9	155	22
9	115	49
9	721	17
9	376	17
9	680	39
9	137	24
9	453	8
9	746	18
9	192	44
9	105	49
9	756	26
9	580	19
9	282	12
9	366	5
9	622	45
9	277	4
9	405	43
9	897	33
9	194	37
9	526	17
9	696	11
9	224	6
9	872	4
9	709	16
9	205	12
9	744	31
9	910	38
9	255	13
9	548	5
9	439	30
9	913	45
9	745	9
9	987	34
9	781	29
10	343	11
10	423	28
10	321	16
10	518	46
10	71	38
10	853	47
10	195	43
10	38	48
10	463	42
10	633	27
10	545	40
10	46	48
10	221	38
10	779	39
10	105	4
10	323	4
10	318	7
10	702	18
10	10	32
10	118	7
10	563	45
10	384	47
10	352	10
10	99	2
10	570	5
10	15	27
10	891	18
10	586	48
10	185	47
10	180	38
10	431	16
10	48	1
10	125	21
10	181	8
10	937	20
10	109	49
10	986	20
10	480	44
10	95	22
10	530	1
10	251	8
10	585	26
10	298	27
10	294	47
10	279	47
10	75	18
10	631	34
10	416	7
10	610	20
10	401	48
10	481	44
10	645	26
10	87	23
10	537	37
10	747	37
10	918	21
10	147	42
10	197	42
10	447	7
10	493	12
10	241	44
10	356	3
10	788	3
10	153	6
10	230	2
10	1	15
10	451	37
10	361	47
10	994	15
10	340	13
10	950	12
10	440	22
10	827	26
10	680	50
10	873	27
10	198	1
10	196	46
10	12	2
10	215	40
10	247	4
10	911	44
10	478	14
10	939	50
10	334	11
10	289	18
10	205	17
10	137	15
10	195	29
10	225	36
10	474	28
10	573	33
10	304	50
10	847	28
10	761	24
10	840	15
10	298	46
10	424	14
10	201	20
10	849	2
10	821	24
11	83	24
11	713	4
11	246	38
11	861	23
11	477	35
11	884	22
11	933	22
11	431	41
11	18	20
11	788	25
11	906	41
11	490	46
11	791	16
11	829	26
11	760	19
11	363	3
11	607	12
11	236	46
11	867	34
11	51	12
11	871	28
11	691	43
11	789	11
11	507	45
11	702	12
11	910	33
11	884	8
11	235	29
11	218	37
11	885	34
11	570	27
11	853	29
11	539	43
11	218	9
11	919	12
11	850	38
11	859	28
11	339	40
11	635	32
11	53	13
11	897	50
11	810	42
11	774	12
11	32	4
11	171	23
11	33	22
11	884	39
11	92	44
11	69	26
11	957	14
11	635	44
11	429	23
11	963	42
11	243	31
11	366	16
11	818	42
11	511	21
11	102	20
11	908	26
11	839	26
11	345	28
11	79	7
11	874	12
11	951	45
11	166	41
11	26	45
11	759	31
11	294	37
11	638	38
11	893	10
11	183	33
11	522	23
11	397	42
11	811	2
11	484	13
11	485	46
11	721	22
11	491	4
11	36	21
11	304	17
11	748	32
11	552	24
11	395	21
11	258	3
11	136	45
11	222	50
11	42	29
11	199	16
11	252	22
11	606	15
11	756	34
11	274	21
11	294	27
11	621	20
11	566	18
11	896	19
11	481	25
11	702	10
11	84	46
11	38	45
12	423	11
12	313	26
12	229	8
12	54	45
12	372	40
12	636	11
12	777	2
12	290	12
12	567	3
12	985	6
12	290	27
12	874	8
12	949	10
12	132	45
12	65	24
12	298	37
12	711	1
12	535	18
12	399	30
12	586	48
12	565	27
12	224	30
12	111	14
12	507	43
12	704	13
12	182	21
12	704	20
12	278	45
12	978	19
12	429	21
12	343	5
12	974	40
12	946	16
12	439	15
12	943	6
12	864	32
12	993	41
12	146	47
12	99	21
12	629	6
12	863	36
12	178	36
12	105	9
12	603	25
12	541	32
12	113	2
12	432	35
12	246	11
12	866	5
12	95	47
12	410	10
12	241	3
12	207	11
12	20	30
12	637	48
12	905	25
12	453	8
12	465	16
12	51	26
12	462	20
12	327	14
12	947	35
12	542	20
12	688	26
12	831	22
12	392	13
12	780	47
12	679	22
12	662	42
12	32	44
12	825	5
12	928	40
12	917	13
12	616	50
12	292	32
12	26	20
12	822	12
12	600	17
12	534	37
12	158	2
12	424	31
12	905	39
12	986	9
12	24	4
12	582	2
12	295	33
12	189	45
12	494	49
12	693	21
12	95	31
12	779	13
12	632	13
12	589	48
12	790	12
12	471	20
12	928	18
12	840	27
12	762	28
12	259	32
12	318	33
13	404	30
13	512	12
13	841	24
13	530	40
13	78	5
13	466	14
13	242	45
13	112	43
13	597	3
13	14	30
13	503	33
13	600	2
13	74	28
13	789	20
13	94	48
13	26	23
13	317	42
13	298	44
13	237	23
13	44	33
13	415	7
13	782	42
13	962	6
13	402	48
13	632	22
13	787	38
13	459	43
13	776	10
13	276	1
13	541	46
13	51	18
13	307	42
13	412	9
13	45	17
13	802	10
13	190	23
13	809	36
13	8	22
13	534	5
13	444	20
13	492	11
13	561	44
13	862	28
13	611	25
13	76	35
13	744	23
13	387	17
13	367	12
13	370	40
13	703	26
13	747	13
13	449	38
13	624	21
13	248	6
13	757	23
13	791	14
13	808	25
13	421	37
13	907	33
13	405	38
13	556	25
13	64	49
13	215	23
13	563	24
13	394	40
13	463	7
13	712	3
13	274	32
13	997	15
13	485	26
13	125	48
13	596	31
13	366	32
13	193	22
13	625	2
13	830	8
13	205	19
13	337	16
13	623	34
13	26	4
13	194	33
13	480	39
13	162	9
13	908	5
13	542	48
13	775	43
13	360	2
13	395	18
13	48	10
13	207	33
13	423	47
13	107	22
13	86	7
13	619	15
13	729	18
13	61	5
13	159	31
13	428	14
13	887	14
13	720	12
14	719	21
14	145	44
14	334	43
14	306	46
14	722	4
14	17	34
14	630	14
14	762	47
14	538	12
14	192	22
14	221	22
14	267	38
14	324	26
14	842	22
14	63	30
14	680	3
14	183	1
14	546	17
14	970	39
14	216	43
14	64	20
14	453	10
14	843	15
14	925	7
14	977	44
14	519	12
14	553	10
14	73	44
14	538	6
14	484	26
14	230	48
14	213	33
14	374	29
14	151	39
14	58	29
14	962	15
14	341	26
14	627	1
14	982	20
14	452	7
14	346	41
14	5	37
14	161	39
14	164	27
14	273	13
14	999	37
14	108	1
14	118	45
14	597	23
14	410	6
14	769	19
14	592	16
14	343	26
14	167	36
14	773	14
14	951	9
14	215	39
14	792	11
14	911	14
14	682	2
14	574	30
14	178	47
14	419	48
14	293	26
14	262	13
14	516	38
14	635	33
14	439	9
14	670	38
14	537	12
14	247	33
14	99	12
14	151	8
14	426	32
14	115	2
14	979	32
14	615	6
14	311	49
14	659	49
14	650	30
14	398	43
14	570	40
14	178	25
14	658	5
14	456	11
14	71	47
14	42	41
14	743	24
14	409	20
14	423	2
14	940	44
14	357	35
14	462	48
14	112	35
14	751	19
14	974	30
14	829	35
14	7	27
14	193	31
14	920	50
15	895	3
15	772	7
15	941	26
15	525	4
15	922	44
15	564	6
15	655	30
15	59	43
15	947	8
15	399	18
15	164	37
15	219	1
15	764	18
15	701	49
15	673	20
15	437	3
15	55	39
15	233	37
15	685	42
15	789	9
15	650	13
15	414	42
15	239	8
15	449	38
15	205	15
15	91	28
15	1	3
15	688	45
15	501	39
15	122	22
15	853	37
15	952	21
15	824	24
15	190	36
15	923	34
15	195	12
15	597	14
15	688	8
15	454	6
15	529	41
15	34	27
15	82	22
15	84	44
15	426	15
15	827	14
15	89	26
15	511	42
15	596	32
15	383	47
15	903	50
15	601	36
15	285	37
15	368	21
15	413	10
15	698	1
15	12	27
15	260	21
15	223	2
15	536	4
15	599	41
15	35	30
15	723	23
15	806	12
15	47	28
15	698	28
15	685	22
15	289	47
15	618	8
15	153	46
15	442	19
15	311	24
15	505	11
15	147	14
15	572	27
15	373	6
15	743	29
15	29	36
15	65	28
15	803	42
15	198	45
15	892	33
15	240	40
15	692	29
15	811	38
15	48	5
15	61	30
15	293	13
15	949	6
15	24	40
15	785	10
15	100	28
15	474	31
15	938	46
15	6	23
15	567	42
15	751	31
15	769	12
15	17	38
15	629	39
15	702	14
16	42	16
16	88	21
16	367	19
16	442	49
16	139	44
16	458	2
16	930	47
16	490	9
16	447	17
16	816	42
16	543	10
16	537	34
16	384	8
16	493	26
16	833	29
16	804	38
16	488	15
16	2	4
16	561	46
16	245	45
16	718	20
16	288	47
16	530	48
16	817	33
16	386	40
16	250	16
16	752	46
16	641	9
16	442	21
16	930	18
16	376	18
16	195	36
16	75	41
16	849	27
16	370	17
16	467	12
16	898	43
16	400	40
16	487	2
16	739	26
16	298	15
16	802	16
16	162	32
16	157	40
16	469	41
16	700	5
16	441	40
16	57	13
16	502	26
16	765	44
16	977	19
16	556	31
16	650	16
16	882	36
16	918	47
16	748	29
16	505	9
16	652	14
16	837	24
16	416	31
16	776	34
16	802	38
16	212	24
16	804	16
16	530	49
16	555	15
16	316	43
16	974	25
16	412	45
16	399	50
16	104	12
16	101	49
16	273	30
16	128	49
16	563	1
16	219	44
16	549	37
16	109	40
16	118	21
16	502	34
16	695	29
16	424	29
16	937	24
16	857	39
16	974	9
16	71	18
16	55	21
16	226	31
16	344	9
16	968	39
16	773	43
16	352	7
16	587	10
16	254	37
16	265	42
16	701	33
16	772	13
16	730	26
16	349	5
16	292	50
17	463	16
17	579	36
17	614	16
17	265	32
17	322	38
17	254	36
17	234	24
17	93	5
17	954	36
17	946	10
17	519	32
17	524	6
17	576	42
17	208	21
17	654	44
17	200	29
17	159	25
17	948	30
17	830	11
17	329	20
17	985	30
17	513	12
17	493	37
17	696	34
17	128	3
17	597	12
17	205	47
17	632	45
17	162	11
17	940	38
17	477	28
17	958	45
17	220	4
17	166	15
17	551	22
17	541	13
17	648	44
17	502	23
17	972	13
17	299	49
17	600	27
17	12	18
17	786	3
17	19	37
17	899	29
17	405	14
17	63	17
17	890	11
17	444	22
17	929	40
17	231	39
17	664	49
17	60	1
17	850	13
17	591	44
17	874	27
17	113	19
17	268	40
17	296	5
17	731	11
17	578	18
17	409	17
17	376	32
17	602	37
17	829	4
17	588	25
17	135	32
17	989	44
17	55	44
17	296	6
17	651	8
17	120	39
17	261	49
17	174	34
17	810	45
17	280	38
17	519	8
17	507	9
17	501	26
17	974	17
17	789	18
17	758	42
17	171	29
17	653	4
17	555	33
17	856	31
17	948	19
17	114	42
17	149	45
17	700	18
17	946	36
17	178	18
17	662	26
17	54	46
17	831	38
17	166	17
17	126	7
17	753	43
17	225	31
17	730	17
18	21	26
18	229	48
18	666	32
18	755	5
18	150	49
18	439	14
18	295	1
18	603	6
18	700	2
18	919	4
18	322	42
18	96	30
18	92	25
18	476	47
18	686	37
18	655	43
18	63	46
18	99	2
18	821	9
18	881	46
18	662	9
18	652	20
18	96	47
18	211	3
18	475	1
18	785	27
18	893	19
18	13	9
18	610	2
18	374	50
18	741	9
18	233	21
18	693	44
18	649	31
18	334	14
18	366	32
18	640	3
18	523	11
18	343	37
18	903	26
18	618	43
18	868	14
18	243	34
18	252	30
18	478	9
18	442	10
18	724	48
18	73	37
18	570	31
18	473	31
18	272	40
18	439	21
18	149	8
18	52	5
18	605	20
18	323	48
18	307	22
18	839	49
18	576	10
18	445	13
18	858	15
18	605	30
18	738	3
18	29	45
18	13	29
18	919	50
18	249	4
18	89	10
18	158	1
18	484	32
18	446	1
18	382	17
18	498	25
18	604	13
18	907	3
18	443	37
18	971	19
18	645	48
18	21	22
18	367	26
18	788	14
18	381	2
18	480	40
18	674	43
18	628	19
18	526	11
18	780	28
18	155	44
18	983	15
18	460	13
18	558	35
18	330	20
18	753	50
18	440	50
18	304	18
18	470	23
18	670	22
18	554	35
18	966	3
18	616	48
19	944	50
19	335	3
19	929	30
19	770	44
19	32	32
19	724	32
19	384	28
19	204	33
19	658	43
19	103	29
19	379	49
19	887	32
19	809	31
19	365	40
19	923	31
19	934	17
19	617	22
19	702	40
19	248	2
19	612	14
19	586	46
19	490	41
19	436	11
19	784	5
19	211	17
19	26	30
19	132	13
19	170	36
19	350	47
19	134	5
19	998	17
19	215	21
19	677	4
19	501	14
19	245	14
19	267	41
19	642	40
19	132	39
19	186	23
19	99	4
19	474	27
19	280	48
19	492	35
19	707	7
19	294	50
19	483	21
19	935	20
19	409	16
19	801	48
19	991	41
19	507	41
19	462	30
19	602	38
19	859	13
19	288	11
19	394	6
19	390	19
19	248	48
19	968	36
19	228	24
19	391	7
19	709	44
19	289	46
19	226	41
19	380	10
19	519	37
19	801	12
19	595	18
19	412	30
19	379	9
19	249	35
19	633	3
19	766	49
19	376	38
19	798	1
19	442	18
19	308	9
19	712	43
19	546	43
19	369	14
19	533	10
19	7	14
19	597	42
19	757	41
19	219	18
19	756	40
19	467	39
19	497	25
19	858	23
19	387	49
19	788	40
19	551	13
19	187	6
19	615	7
19	519	30
19	591	34
19	9	46
19	654	34
19	38	29
19	212	2
20	568	16
20	579	6
20	639	49
20	59	43
20	726	21
20	39	30
20	652	37
20	279	20
20	819	50
20	792	42
20	895	13
20	29	10
20	472	32
20	639	25
20	346	19
20	884	25
20	248	12
20	624	40
20	372	28
20	503	7
20	766	42
20	724	43
20	670	30
20	266	24
20	804	30
20	133	39
20	291	4
20	776	42
20	970	41
20	109	23
20	992	38
20	295	23
20	542	26
20	579	10
20	422	24
20	684	41
20	714	2
20	561	24
20	452	39
20	699	38
20	192	28
20	244	37
20	266	23
20	125	45
20	825	27
20	255	16
20	159	49
20	348	42
20	446	8
20	572	7
20	733	21
20	401	9
20	33	11
20	558	4
20	785	17
20	12	43
20	805	50
20	878	6
20	116	34
20	321	22
20	319	39
20	945	34
20	732	18
20	595	7
20	875	4
20	329	14
20	510	4
20	959	18
20	170	15
20	368	27
20	606	35
20	772	9
20	327	26
20	426	18
20	398	42
20	542	27
20	882	5
20	526	39
20	579	13
20	654	13
20	971	5
20	699	33
20	624	4
20	956	40
20	553	50
20	141	5
20	125	38
20	328	13
20	734	21
20	125	41
20	200	21
20	119	8
20	60	40
20	23	10
20	98	6
20	761	12
20	362	39
20	54	31
20	29	26
20	169	7
21	230	24
21	22	30
21	917	24
21	482	49
21	273	35
21	966	49
21	708	4
21	720	21
21	59	29
21	792	29
21	867	39
21	393	34
21	102	36
21	398	32
21	366	28
21	581	6
21	714	44
21	739	11
21	533	42
21	781	34
21	352	25
21	17	19
21	538	19
21	752	21
21	866	43
21	711	3
21	328	48
21	48	47
21	103	4
21	560	5
21	655	2
21	742	27
21	580	8
21	117	37
21	779	6
21	271	4
21	282	4
21	158	4
21	777	21
21	589	15
21	447	45
21	970	35
21	304	28
21	904	4
21	147	6
21	452	23
21	397	50
21	582	15
21	244	4
21	696	3
21	588	14
21	93	2
21	811	10
21	828	38
21	193	26
21	906	36
21	884	16
21	822	1
21	652	25
21	434	39
21	119	34
21	83	15
21	805	14
21	941	36
21	129	17
21	578	5
21	664	45
21	701	25
21	164	4
21	580	17
21	245	50
21	611	17
21	835	11
21	800	46
21	600	5
21	54	49
21	770	31
21	36	7
21	143	13
21	475	37
21	542	36
21	662	37
21	19	29
21	661	44
21	493	31
21	18	17
21	807	43
21	354	46
21	185	9
21	271	34
21	881	34
21	691	6
21	630	46
21	98	36
21	752	7
21	213	16
21	400	4
21	653	43
21	999	39
21	882	37
22	521	50
22	984	3
22	375	36
22	330	47
22	588	45
22	280	22
22	963	34
22	384	46
22	422	39
22	799	21
22	287	27
22	808	20
22	76	17
22	186	40
22	438	34
22	113	20
22	619	1
22	535	28
22	829	27
22	730	16
22	426	21
22	696	13
22	427	36
22	103	3
22	295	49
22	528	38
22	421	11
22	209	35
22	501	28
22	713	46
22	895	26
22	970	48
22	14	30
22	408	22
22	632	1
22	83	33
22	556	50
22	205	1
22	132	10
22	150	50
22	127	3
22	959	19
22	513	20
22	672	6
22	609	14
22	108	38
22	923	28
22	474	8
22	470	45
22	132	35
22	654	15
22	278	44
22	244	15
22	50	14
22	195	6
22	789	36
22	127	2
22	109	15
22	58	1
22	843	30
22	935	38
22	67	39
22	321	29
22	515	4
22	777	49
22	911	34
22	130	2
22	638	47
22	547	27
22	437	21
22	200	2
22	728	44
22	979	31
22	214	17
22	741	34
22	982	7
22	672	18
22	508	31
22	102	24
22	819	17
22	878	15
22	76	42
22	159	43
22	983	31
22	842	46
22	37	15
22	286	23
22	826	48
22	635	41
22	627	8
22	713	27
22	212	17
22	912	30
22	433	32
22	91	46
22	74	16
22	313	8
22	632	47
22	668	9
22	167	21
23	795	32
23	971	7
23	237	22
23	345	35
23	23	29
23	612	42
23	129	12
23	907	42
23	695	25
23	460	48
23	879	47
23	635	24
23	450	26
23	605	1
23	269	40
23	33	3
23	218	35
23	389	44
23	725	11
23	650	39
23	914	33
23	487	20
23	190	19
23	741	50
23	527	14
23	48	32
23	859	20
23	792	40
23	320	23
23	476	27
23	824	48
23	7	46
23	686	43
23	12	16
23	336	7
23	210	18
23	663	24
23	352	9
23	751	16
23	58	46
23	973	31
23	127	27
23	449	22
23	121	45
23	145	14
23	453	46
23	225	42
23	362	3
23	915	29
23	325	40
23	33	33
23	435	44
23	27	42
23	438	27
23	738	40
23	767	42
23	75	15
23	950	8
23	296	40
23	178	26
23	30	46
23	971	47
23	93	45
23	46	2
23	177	37
23	831	16
23	228	13
23	475	32
23	216	36
23	6	45
23	906	30
23	646	47
23	171	40
23	831	36
23	131	14
23	424	47
23	116	25
23	603	9
23	569	47
23	776	31
23	206	29
23	25	25
23	893	9
23	198	34
23	803	50
23	384	17
23	244	12
23	825	37
23	19	44
23	473	18
23	29	2
23	968	45
23	651	25
23	267	28
23	992	42
23	850	33
23	853	26
23	430	40
23	726	28
23	18	50
24	376	44
24	942	15
24	16	32
24	92	12
24	970	42
24	667	33
24	743	24
24	553	22
24	648	10
24	755	26
24	300	46
24	942	39
24	470	34
24	349	5
24	337	32
24	478	11
24	148	42
24	3	12
24	695	20
24	50	37
24	244	15
24	711	31
24	409	4
24	653	45
24	120	14
24	932	3
24	555	41
24	631	40
24	868	9
24	17	34
24	548	8
24	231	49
24	153	2
