1000 100000
731 90 23
530 278 17
36 700 49
734 964 32
809 157 3
826 569 1
813 490 1
793 27 9
4 279 2
413 684 15
917 453 17
52 607 48
710 344 31
647 219 8
408 162 18
471 213 10
646 473 18
271 933 34
368 470 42
327 867 27
554 684 24
91 834 34
231 870 28
112 654 27
683 240 6
728 651 2
354 537 48
838 623 2
692 626 1
318 765 50
864 214 20
280 616 1
125 9 16
632 148 44
464 178 1
563 229 10
998 167 37
693 878 26
228 947 4
885 301 24
67 949 19
743 48 23
687 478 26
911 963 34
727 73 27
445 790 5
461 127 8
866 329 35
682 165 18
864 49 13
456 287 7
1 817 47
714 490 2
398 593 30
672 229 40
166 56 6
481 46 1
351 120 41
842 535 11
557 266 37
222 952 3
96 275 24
533 785 30
916 407 46
993 576 22
623 684 41
972 232 18
510 849 46
387 195 5
551 720 44
278 230 25
213 863 44
579 435 21
721 484 25
572 673 2
44 380 40
85 596 2
431 510 9
475 398 26
145 971 50
110 812 39
323 669 29
746 824 17
178 97 4
407 259 9
965 458 30
705 993 23
849 793 32
615 677 11
612 736 1
129 808 16
759 611 14
928 604 38
261 39 37
825 256 24
345 368 8
255 936 47
626 991 16
61 156 40
943 205 5
353 42 47
746 472 43
602 615 6
922 172 30
617 4 21
891 300 47
689 375 20
102 936 27
485 236 36
598 612 28
730 758 29
657 454 23
847 979 43
730 589 30
993 918 30
720 842 6
139 774 21
906 481 39
418 681 18
349 420 12
543 459 48
997 701 33
100 809 40
599 764 19
958 476 25
554 498 17
896 964 45
387 683 39
619 608 21
213 582 42
652 802 35
132 963 17
468 66 36
826 488 1
267 780 19
2 174 8
693 924 8
391 673 9
353 338 40
590 895 13
97 610 14
937 915 48
777 305 4
235 420 48
788 660 34
112 274 9
852 500 29
137 813 22
273 341 49
390 1 3
116 688 24
751 926 48
470 974 10
672 218 9
992 276 49
161 752 44
592 648 1
806 856 47
91 548 31
91 640 21
14 923 28
117 821 4
788 352 14
858 816 26
274 851 8
913 799 28
297 59 43
165 867 19
612 727 13
690 950 43
180 521 46
114 559 5
456 707 2
706 835 28
459 122 40
630 67 46
629 884 47
345 767 14
730 333 18
26 105 47
588 48 32
84 514 23
631 329 41
901 676 20
568 708 29
700 635 26
778 650 15
285 448 44
788 33 24
845 589 45
444 928 4
967 974 39
497 817 37
268 750 40
215 742 17
646 606 24
171 104 48
546 468 22
956 896 48
998 931 11
305 635 25
985 627 50
299 943 39
409 798 19
701 511 16
125 259 9
434 903 18
210 936 47
170 994 49
262 47 41
703 508 16
232 406 15
838 410 40
371 515 5
680 366 26
839 443 42
343 13 38
994 174 23
954 998 39
331 523 50
975 340 48
249 853 10
386 681 50
793 598 50
303 102 47
809 502 46
1 305 2
20 400 22
484 118 18
821 132 26
200 565 47
333 139 5
488 668 16
133 554 2
719 841 22
944 470 4
581 133 4
578 352 48
737 561 28
111 804 11
250 765 46
488 163 16
215 760 24
204 187 16
190 235 41
627 445 13
640 113 48
801 752 50
308 128 31
507 774 9
791 157 42
910 114 17
492 960 24
662 694 19
326 149 47
109 463 36
957 408 14
438 812 49
722 541 42
502 745 31
779 35 7
467 758 16
24 709 24
220 360 20
752 552 38
884 607 42
405 326 13
428 990 31
468 377 20
291 132 35
761 453 49
677 291 5
377 16 36
889 541 48
518 459 5
509 821 3
478 519 21
657 537 7
328 705 20
166 211 35
585 654 25
617 633 15
772 841 15
356 981 41
478 885 39
377 955 3
976 461 23
144 255 3
357 692 24
624 712 18
88 565 34
457 60 10
63 118 26
489 599 25
50 761 23
807 810 35
685 997 15
338 58 36
179 130 16
812 515 45
329 959 9
198 390 28
722 775 2
846 224 47
478 283 46
816 966 21
104 62 6
362 150 15
963 496 5
946 527 32
226 78 36
314 853 27
663 86 17
826 988 2
469 737 9
875 368 35
905 995 20
381 237 45
964 867 14
924 982 21
112 97 50
52 581 43
610 595 34
812 806 40
217 565 17
646 887 35
200 940 48
627 581 26
194 843 2
641 430 49
906 71 35
134 3 17
549 885 50
510 767 1
647 85 15
605 162 37
307 81 15
782 734 17
577 694 33
657 149 32
968 474 46
875 269 22
37 576 29
533 903 17
424 659 48
620 163 5
367 450 33
708 610 5
894 115 29
313 362 15
909 315 9
253 665 24
901 186 22
737 871 31
349 85 2
602 643 7
627 686 36
305 481 7
983 310 7
60 344 49
111 554 18
581 55 7
333 633 22
527 52 47
165 877 24
971 413 23
38 253 47
256 588 16
481 88 40
465 752 30
821 377 27
680 350 46
960 239 9
992 746 38
974 951 42
482 81 9
78 376 9
146 790 38
731 246 25
597 679 5
543 13 27
621 314 22
576 665 19
427 764 34
580 89 23
189 421 5
723 669 20
618 453 12
770 566 19
163 202 45
838 888 46
699 537 44
192 114 2
703 242 13
746 685 1
3 968 22
976 322 21
214 337 2
262 924 11
346 58 8
789 923 32
965 882 43
444 148 48
916 978 14
268 564 3
51 427 3
266 975 20
503 344 16
509 466 18
483 628 9
960 492 7
59 605 18
166 412 35
765 278 30
780 685 40
709 128 44
403 958 45
873 154 12
953 313 11
650 995 24
550 293 25
647 174 46
109 152 10
828 830 5
907 592 25
666 434 36
368 900 41
665 783 29
315 544 4
110 931 5
769 929 44
253 431 15
931 429 7
643 853 39
499 213 46
533 651 50
462 848 36
145 999 36
750 344 34
29 877 22
526 860 24
552 296 18
342 232 38
979 610 1
803 258 7
749 621 1
708 550 22
744 849 5
169 901 5
918 872 9
298 77 36
618 932 24
640 26 42
184 246 16
121 368 11
185 593 16
128 278 43
887 587 18
603 367 26
18 347 6
660 921 4
335 216 29
777 577 16
233 486 3
197 673 6
143 177 3
316 252 4
762 134 22
244 124 25
775 904 32
124 351 41
877 342 5
22 681 29
95 670 47
970 519 48
86 497 33
377 261 30
675 309 34
193 761 2
197 689 23
467 489 1
176 275 24
710 136 20
322 659 5
890 462 32
329 648 34
74 61 36
472 397 13
991 367 16
37 479 24
618 989 35
550 836 43
442 205 6
186 679 19
959 403 10
350 589 16
904 554 25
387 710 36
37 273 37
54 351 27
960 540 23
653 410 6
184 4 47
963 682 38
984 986 5
200 124 39
179 706 26
844 611 30
767 847 30
710 960 43
911 75 37
398 127 31
448 106 21
93 200 46
133 467 18
418 365 21
420 833 6
626 225 5
154 423 42
708 622 45
447 718 7
656 600 26
341 21 25
576 21 15
361 753 3
52 331 12
443 690 4
913 678 34
353 784 23
811 774 21
238 916 31
417 869 16
838 259 5
364 588 24
628 37 8
136 300 42
806 278 16
770 899 22
66 146 3
538 937 30
513 307 30
415 314 45
491 944 37
378 243 16
715 608 24
795 328 12
357 322 38
894 76 3
95 256 14
905 772 27
87 116 28
330 175 25
92 513 28
979 911 23
435 507 33
999 259 18
572 686 35
337 415 26
270 414 21
801 62 28
18 629 19
484 681 22
755 823 35
348 728 30
65 375 50
292 453 32
75 758 26
140 325 26
114 598 42
990 658 14
156 410 4
812 123 30
634 282 26
576 987 19
103 929 5
379 424 50
410 535 46
61 640 21
622 584 45
790 23 50
747 525 30
143 378 42
504 896 32
52 666 41
274 596 9
378 408 40
177 496 43
480 718 32
874 27 28
716 82 2
237 518 50
330 819 37
941 460 21
121 94 46
232 435 28
194 953 38
579 534 6
340 515 49
54 815 9
516 983 24
984 860 4
455 223 15
606 63 13
210 127 2
659 72 30
543 829 9
740 137 43
910 319 16
562 332 3
336 260 8
781 398 45
491 627 1
165 153 21
333 852 33
80 881 31
130 954 18
760 544 3
784 310 34
373 667 20
658 995 30
286 779 49
925 184 33
868 968 30
951 91 22
614 610 18
106 351 41
375 906 21
762 51 46
244 706 17
50 466 25
758 5 21
925 23 4
932 291 4
812 884 15
886 950 39
881 790 15
178 765 24
509 965 36
442 360 15
552 810 10
960 557 8
544 765 25
541 576 2
71 486 43
417 41 23
635 675 30
956 655 38
362 243 1
429 717 14
789 413 9
20 219 17
362 430 31
726 278 34
311 647 6
929 987 46
816 416 35
35 293 9
440 984 18
343 942 2
647 346 43
804 947 8
280 814 11
59 660 35
677 94 16
534 988 3
246 473 24
510 133 50
924 192 3
286 685 25
862 186 36
321 432 18
205 231 27
65 625 35
39 306 16
694 440 43
977 112 17
204 934 18
77 707 16
31 294 17
777 974 11
715 848 19
89 912 42
259 456 16
536 40 27
350 914 18
30 879 47
621 502 31
138 361 35
69 85 26
280 397 22
903 921 12
299 86 37
109 572 22
435 725 29
921 280 24
240 995 26
343 318 34
642 758 28
483 13 29
279 941 40
709 697 19
555 859 46
290 980 27
476 842 7
512 93 5
208 443 4
745 568 20
507 169 18
769 89 20
82 899 7
179 25 32
870 307 45
997 532 9
88 253 28
115 747 25
978 324 19
404 229 42
17 333 27
453 528 35
966 982 21
908 145 32
394 509 25
866 493 34
932 833 7
648 847 30
606 870 4
815 26 26
753 595 3
37 436 38
605 771 19
333 450 37
366 765 28
92 868 41
577 829 8
152 864 40
446 256 37
725 329 34
49 731 23
50 443 17
743 659 18
658 910 39
108 390 31
59 111 32
331 274 34
658 912 5
49 439 19
923 426 34
712 280 22
167 745 17
17 637 40
738 235 24
326 59 23
721 620 22
103 156 9
448 744 24
305 469 36
966 158 37
158 701 14
304 940 1
210 194 30
440 39 18
338 380 33
574 62 10
835 838 2
896 840 39
206 647 24
881 702 25
174 692 36
822 423 36
337 563 10
82 646 29
79 384 4
675 56 33
14 365 13
263 929 28
907 391 46
591 675 38
368 128 31
795 480 15
63 810 14
777 80 23
844 889 19
29 476 33
856 824 34
645 319 6
949 139 18
830 294 31
689 776 1
442 954 10
129 949 8
77 532 7
606 643 23
409 652 10
712 961 26
317 562 45
331 621 43
89 274 15
556 581 35
89 527 21
981 609 7
318 131 43
969 236 27
735 210 10
766 310 28
143 219 50
847 165 33
822 784 21
796 914 4
42 482 46
506 490 30
577 306 38
148 462 17
188 633 14
499 567 23
5 141 10
872 887 19
97 941 6
244 15 50
899 277 2
770 445 23
992 783 19
243 380 49
481 633 48
128 510 16
246 389 33
146 930 40
738 268 33
732 870 42
28 289 11
549 536 31
566 865 39
398 126 41
941 1000 45
74 350 8
997 256 42
430 343 31
37 209 37
827 927 39
588 745 11
785 5 12
741 843 41
905 393 11
727 231 44
319 835 50
767 913 10
837 821 21
736 973 29
342 750 25
564 401 6
445 260 26
548 868 15
984 715 45
634 851 39
779 635 13
553 16 22
451 334 22
540 344 48
841 951 12
765 107 28
529 131 32
358 600 44
252 558 43
325 827 5
544 66 8
388 931 29
806 187 50
945 530 16
262 405 16
119 297 46
412 112 49
585 280 23
580 171 18
107 718 14
54 690 50
55 585 39
170 739 39
693 908 27
980 116 35
25 482 9
497 851 17
374 296 9
963 541 43
171 845 15
163 315 13
750 926 43
271 10 20
804 77 35
900 7 42
482 827 44
51 159 46
651 752 37
784 370 8
182 971 2
911 808 46
810 962 33
284 484 15
851 978 25
84 41 9
133 115 29
983 534 22
731 148 1
911 343 11
172 937 21
986 178 44
488 921 39
341 849 50
273 721 40
609 753 20
28 620 5
796 648 6
620 508 32
474 556 1
82 695 41
90 839 37
108 681 41
783 605 26
676 189 29
884 151 30
112 627 15
930 806 4
235 260 7
228 700 18
245 478 47
708 801 27
599 473 19
689 309 8
349 666 30
252 863 3
606 605 38
429 275 32
359 879 7
692 542 16
278 202 19
132 84 28
458 639 35
234 560 20
851 689 39
48 769 31
132 496 34
301 300 46
467 122 41
87 329 12
975 318 20
170 804 36
94 296 28
909 506 42
517 990 8
86 411 48
358 618 46
148 232 33
795 205 45
334 351 28
157 245 16
926 485 7
558 247 8
717 573 8
399 493 16
440 941 39
844 985 19
90 205 40
886 678 45
357 415 48
315 773 32
843 485 28
91 524 14
50 231 7
93 919 15
444 209 22
980 17 40
26 190 32
536 667 8
794 765 2
515 372 17
380 216 1
794 299 17
397 298 34
765 477 2
843 739 28
799 220 11
157 376 3
972 983 26
706 821 32
304 358 37
822 882 6
821 827 48
622 947 26
900 739 6
730 480 25
952 991 25
382 373 49
21 557 15
419 716 44
287 539 38
584 187 40
553 327 43
615 91 33
612 450 19
671 561 49
796 823 47
649 352 21
160 316 14
576 317 8
3 739 15
768 718 36
166 469 42
534 158 19
625 138 6
254 967 47
983 728 12
978 931 45
472 913 30
639 999 23
210 756 10
318 937 22
564 342 2
22 720 3
182 740 29
227 623 37
53 443 30
1000 118 7
550 152 24
329 35 49
383 668 47
525 634 41
960 944 9
673 743 13
942 780 21
801 616 1
307 579 22
606 401 18
549 31 25
144 359 7
554 270 31
70 347 33
494 257 43
847 455 11
961 848 7
27 174 41
807 660 48
468 745 38
697 28 38
608 941 1
771 482 17
36 459 35
142 402 5
862 487 39
314 72 30
579 60 17
745 143 31
799 833 45
12 750 36
303 270 22
795 97 18
190 714 38
284 804 22
434 739 1
136 283 28
293 928 37
699 360 37
777 770 31
976 440 36
240 591 44
581 930 49
319 785 6
489 904 38
810 864 24
81 766 45
187 825 17
991 272 11
352 885 37
155 684 28
223 499 26
973 295 11
820 24 29
365 290 21
19 707 45
320 622 38
516 972 48
889 254 15
592 652 17
111 444 26
920 417 18
275 340 17
394 308 34
472 100 16
881 821 36
592 856 40
616 7 8
648 235 38
132 40 6
744 4 14
997 976 4
224 272 33
288 711 14
722 620 30
561 137 2
649 213 39
847 28 26
931 512 5
977 434 9
347 448 30
935 507 18
992 67 28
367 924 22
751 604 26
176 595 38
830 303 2
405 471 5
747 553 19
453 906 48
120 619 12
21 133 36
720 589 35
38 949 14
769 393 37
105 479 43
631 309 29
936 273 4
201 85 5
539 157 19
173 356 40
277 740 43
572 149 44
546 825 48
927 590 1
989 725 10
43 59 48
190 985 23
368 79 15
879 229 22
9 192 39
220 397 14
683 339 36
558 698 46
875 712 24
554 839 42
929 371 10
284 967 29
674 996 34
120 490 10
426 797 45
73 327 15
809 313 16
106 462 11
124 745 8
437 87 6
837 596 33
881 511 18
723 739 5
166 580 41
202 233 29
70 229 27
256 119 38
130 434 24
435 720 13
98 573 42
530 963 4
371 766 28
703 483 10
776 687 33
57 954 27
473 627 36
232 546 11
927 683 34
413 975 41
942 481 37
819 795 2
487 90 16
363 430 13
440 483 38
357 598 37
949 948 44
496 418 38
834 6 26
20 496 23
372 840 28
807 730 6
195 80 38
469 53 2
152 353 24
247 740 28
23 265 8
663 366 41
160 753 44
816 985 6
271 872 25
256 277 24
326 739 25
354 153 5
64 605 4
992 369 45
260 749 15
437 237 47
528 23 18
434 620 31
500 718 1
516 725 30
894 589 31
315 154 12
410 745 31
546 144 11
119 25 50
512 6 18
273 269 25
401 901 48
821 105 40
554 572 40
956 118 31
653 449 35
928 150 21
489 482 4
195 525 40
255 346 10
855 930 7
368 557 35
365 199 9
686 565 44
42 424 27
327 578 36
454 665 46
287 707 50
296 54 18
440 222 26
9 306 46
897 39 18
309 511 33
443 618 31
711 575 32
464 881 30
24 600 36
817 105 50
344 628 38
189 666 1
906 97 32
559 656 3
671 275 45
259 704 27
639 211 34
829 207 4
739 695 17
200 213 23
405 591 22
982 736 25
995 345 24
424 737 48
67 319 39
3 567 1
946 148 22
712 641 50
835 685 49
524 579 8
241 643 48
432 518 44
95 486 36
930 373 22
594 631 23
30 493 30
454 930 6
517 621 39
728 217 37
268 246 25
580 285 3
298 348 8
329 200 21
439 608 21
513 881 22
725 175 31
989 482 22
885 790 8
137 228 29
704 511 34
344 946 48
348 206 27
176 635 22
181 55 12
555 750 4
585 770 29
40 323 40
17 936 4
15 139 43
701 431 31
967 616 49
668 171 50
386 126 36
850 644 11
923 718 15
905 249 33
251 658 23
615 880 5
572 105 18
924 335 6
910 907 39
622 193 29
887 677 34
27 563 47
23 587 43
457 861 24
936 633 27
532 207 35
64 655 23
949 870 27
697 879 14
678 72 4
608 460 14
778 19 25
719 776 31
851 121 9
842 161 26
715 42 30
819 765 24
673 779 16
27 253 37
42 449 32
899 77 14
725 10 36
744 556 17
521 986 30
789 363 48
995 241 5
100 682 1
852 337 16
54 167 2
857 68 49
23 711 12
539 716 7
669 949 37
255 788 36
830 705 16
284 134 24
118 422 11
85 325 46
508 107 26
696 437 47
43 545 48
132 593 22
506 241 33
850 112 12
614 767 18
730 735 14
866 306 28
737 228 1
269 985 6
262 396 30
385 69 10
349 706 11
161 426 12
952 65 20
785 363 47
717 205 39
423 849 14
143 86 15
822 238 43
818 760 22
284 600 4
38 65 6
652 855 18
530 736 37
207 544 32
192 265 23
577 608 26
926 844 2
981 774 5
484 683 24
923 271 12
820 654 28
932 698 42
998 861 39
762 441 24
545 594 9
866 272 40
329 960 45
571 285 47
205 918 30
103 540 7
959 382 42
215 520 1
142 429 47
233 786 21
436 187 36
722 285 20
805 24 6
621 305 16
609 242 21
554 39 14
195 967 33
172 305 41
828 262 18
188 566 34
135 398 27
135 104 10
636 444 2
798 459 22
1 296 9
886 690 22
719 249 16
504 792 42
906 864 20
162 644 38
582 560 2
690 153 10
914 87 21
498 565 27
253 256 49
444 687 29
316 165 8
963 198 26
924 311 7
705 386 11
951 607 1
315 139 28
501 59 37
482 428 10
64 193 34
429 898 23
206 802 17
663 181 13
840 616 5
598 262 9
924 876 24
203 764 21
172 922 24
525 830 27
783 379 41
596 391 1
611 139 32
562 863 14
275 611 5
971 31 28
449 762 34
940 117 6
76 717 15
262 301 49
953 790 44
64 328 28
163 154 43
780 236 37
536 749 24
262 105 26
60 575 19
119 626 3
494 235 11
271 530 27
172 257 32
495 461 10
411 236 3
86 138 20
139 706 11
535 675 31
816 759 9
106 183 7
988 539 47
925 209 26
326 827 45
589 394 32
720 672 42
674 783 41
584 73 19
958 601 32
246 817 44
683 390 25
804 569 38
345 784 14
807 983 22
196 689 8
669 483 48
30 128 35
462 365 13
606 520 9
939 233 5
911 793 23
521 99 50
456 357 26
451 984 5
49 508 38
453 987 38
912 674 34
472 397 43
852 689 41
878 485 45
383 261 3
290 635 17
874 363 39
477 325 21
516 291 46
66 215 43
457 232 25
546 429 14
194 701 12
727 735 7
835 919 14
188 582 26
639 321 38
297 449 7
806 402 7
11 286 41
557 704 9
333 441 22
659 780 35
158 793 17
244 706 45
462 582 12
979 249 30
916 245 21
365 21 36
536 885 29
99 324 20
163 274 17
307 596 5
776 878 21
126 543 48
759 685 4
185 415 10
616 339 2
461 667 11
314 187 34
460 178 21
795 69 8
941 493 37
336 96 6
99 672 18
233 915 13
126 43 3
331 56 39
620 111 3
891 241 4
358 915 28
563 824 15
695 413 49
53 428 1
715 269 30
118 400 16
12 546 41
805 459 17
184 997 38
686 751 50
353 74 15
661 654 49
506 319 50
534 477 14
162 284 49
718 46 19
530 166 9
524 800 14
127 965 1
839 888 28
695 727 38
684 250 45
311 604 21
795 511 27
829 437 29
353 499 3
86 523 21
936 492 1
744 620 40
540 740 5
563 958 41
178 489 25
220 703 18
632 331 9
582 7 33
15 179 24
879 142 6
623 956 18
67 445 25
718 385 34
957 187 19
558 905 35
188 139 1
63 592 8
647 199 37
859 322 27
497 343 6
318 144 48
56 606 37
874 120 38
520 109 16
249 571 50
873 484 47
60 180 3
743 97 14
463 932 7
257 635 14
12 962 26
315 451 50
95 306 37
719 334 34
914 657 44
684 84 14
407 141 2
185 836 21
328 831 12
951 242 49
394 175 36
869 820 32
726 20 16
742 320 48
332 246 40
32 452 7
360 324 14
200 599 39
581 418 31
262 70 16
