512 1024
168 171 50
168 172 35
169 170 19
169 171 45
169 172 15
170 171 44
170 172 12
170 173 47
170 174 10
170 175 27
170 176 50
171 172 44
171 173 40
172 173 7
172 174 37
172 175 39
172 176 3
173 174 50
173 175 14
173 176 31
173 177 21
173 178 2
174 175 12
174 176 48
174 177 28
174 178 50
174 179 47
175 176 12
175 177 3
175 178 17
175 179 10
175 180 48
176 177 50
176 178 36
176 179 23
176 180 36
176 181 28
176 182 26
177 178 27
177 179 6
177 180 50
177 181 29
177 182 14
178 179 36
178 180 38
178 181 50
178 182 7
178 183 42
178 184 28
179 180 39
179 181 4
179 182 1
179 183 50
180 181 17
180 182 22
180 183 44
180 184 47
180 185 5
180 186 40
181 182 20
181 183 50
181 184 45
182 183 31
182 184 15
183 184 7
183 185 8
183 186 41
184 185 19
184 186 9
184 187 13
184 188 1
185 186 44
185 187 11
185 188 29
185 189 42
185 190 41
185 191 38
186 187 22
186 188 12
186 189 12
186 190 31
187 188 38
187 189 46
187 190 48
187 191 20
187 192 24
187 193 46
188 189 33
188 190 12
188 191 33
189 190 35
189 191 31
189 192 32
189 193 38
189 194 40
190 191 7
190 192 50
190 193 34
190 194 9
190 195 34
190 196 46
191 192 49
191 193 20
191 194 12
191 195 38
192 193 46
192 194 19
192 195 20
192 196 6
192 197 4
193 194 2
193 195 47
193 196 33
194 195 9
194 196 29
194 197 14
194 198 46
194 199 2
195 196 25
195 197 20
195 198 25
196 197 27
196 198 15
196 199 34
196 200 3
197 198 12
197 199 31
197 200 2
198 199 13
198 200 10
198 201 50
198 202 46
198 203 16
198 204 1
199 200 30
199 201 14
199 202 20
200 201 20
200 202 19
201 202 50
201 203 20
202 203 39
202 204 19
202 205 24
202 206 21
203 204 14
203 205 11
203 206 48
203 207 5
203 208 11
204 205 7
204 206 38
204 207 44
204 208 2
204 209 21
205 206 12
205 207 42
205 208 43
205 209 33
205 210 10
206 207 23
206 208 29
206 209 2
206 210 18
206 211 3
206 212 41
207 208 41
207 209 11
207 210 17
207 211 5
207 212 35
207 213 37
208 209 7
208 210 22
208 211 19
208 212 47
208 213 50
208 214 31
209 210 30
209 211 29
210 211 43
210 212 14
210 213 16
210 214 17
211 212 23
211 213 13
211 214 9
212 213 22
212 214 17
213 214 10
213 215 20
213 216 8
213 217 40
213 218 32
213 219 44
214 215 15
214 216 9
215 216 41
215 217 1
216 217 47
216 218 18
216 219 30
216 220 35
217 218 19
217 219 8
218 219 15
218 220 40
219 220 4
219 221 45
220 221 44
220 222 26
220 223 31
220 224 18
221 222 7
221 223 46
222 223 9
222 224 24
222 225 18
223 224 24
223 225 22
223 226 11
223 227 13
223 228 15
224 225 31
224 226 48
224 227 47
225 226 34
225 227 34
226 227 13
226 228 7
226 229 42
226 230 33
226 231 11
226 232 35
227 228 7
227 229 45
227 230 28
227 231 4
227 232 26
227 233 9
228 229 28
228 230 16
228 231 45
228 232 28
228 233 6
228 234 21
229 230 33
229 231 30
230 231 34
230 232 15
231 232 46
231 233 26
232 233 50
232 234 18
232 235 28
232 236 49
232 237 15
233 234 42
233 235 43
233 236 33
233 237 29
233 238 24
233 239 23
234 235 20
234 236 25
235 236 43
235 237 6
235 238 22
235 239 48
235 240 38
236 237 43
236 238 4
236 239 7
237 238 30
237 239 4
237 240 38
237 241 48
237 242 7
237 243 16
238 239 38
238 240 41
239 240 33
239 241 29
239 242 46
239 243 36
239 244 11
240 241 1
240 242 15
240 243 36
241 242 8
241 243 42
242 243 50
242 244 7
242 245 46
242 246 3
243 244 49
243 245 22
243 246 15
243 247 31
244 245 43
244 246 27
244 247 23
244 248 1
245 246 32
245 247 39
245 248 11
246 247 5
246 248 20
247 248 40
247 249 4
247 250 13
248 249 43
248 250 45
248 251 8
248 252 8
248 253 11
249 250 46
249 251 17
250 251 1
250 252 21
250 253 44
250 254 46
251 252 33
251 253 15
251 254 14
251 255 35
251 256 41
252 253 21
252 254 41
253 254 17
253 255 26
253 256 20
253 257 11
253 258 48
254 255 44
254 256 21
255 256 34
255 257 11
256 257 21
256 258 26
256 259 45
256 260 17
256 261 42
256 262 27
257 258 8
257 259 39
257 260 3
258 259 3
258 260 10
259 260 9
259 261 27
259 262 8
259 263 6
259 264 39
260 261 11
260 262 16
261 262 45
261 263 20
262 263 23
262 264 31
262 265 7
262 266 4
263 264 46
263 265 36
263 266 27
263 267 46
263 268 15
263 269 43
264 265 1
264 266 9
264 267 43
264 268 32
264 269 15
265 266 46
265 267 28
265 268 29
266 267 2
266 268 22
267 268 20
267 269 11
267 270 24
267 271 7
267 272 15
268 269 30
268 270 41
268 271 7
269 270 10
269 271 50
