600 89701
4 91 41
4 92 50
4 93 50
4 94 44
4 95 46
4 96 45
4 97 48
4 98 48
4 99 47
4 100 42
4 101 48
4 102 48
4 103 45
4 104 50
4 105 45
4 106 47
4 107 46
4 108 46
4 109 48
4 110 45
4 111 40
4 112 47
4 113 47
4 114 49
4 115 50
4 116 43
4 117 40
4 118 41
4 119 47
4 120 40
4 121 49
4 122 49
4 123 40
4 124 49
4 125 40
4 126 44
4 127 40
4 128 40
4 129 41
4 130 43
4 131 43
4 132 42
4 133 46
4 134 47
4 135 50
4 136 46
4 137 50
4 138 44
4 139 41
4 140 45
4 141 46
4 142 42
4 143 43
4 144 46
4 145 47
4 146 41
4 147 41
4 148 46
4 149 49
4 150 49
4 151 44
4 152 41
4 153 41
4 154 49
4 155 49
4 156 42
4 157 47
4 158 43
4 159 46
4 160 40
4 161 43
4 162 47
4 163 45
4 164 50
4 165 50
4 166 45
4 167 40
4 168 41
4 169 41
4 170 40
4 171 50
4 172 47
4 173 43
4 174 49
4 175 45
4 176 45
4 177 50
4 178 48
4 179 45
4 180 49
4 181 42
4 182 48
4 183 45
4 184 45
4 185 48
4 186 40
4 187 45
4 188 49
4 189 40
4 190 47
4 191 47
4 192 50
4 193 49
4 194 40
4 195 46
4 196 43
4 197 50
4 198 40
4 199 44
4 200 41
4 201 49
4 202 50
4 203 48
4 204 46
4 205 48
4 206 50
4 207 47
4 208 42
4 209 46
4 210 45
4 211 47
4 212 48
4 213 43
4 214 45
4 215 44
4 216 43
4 217 41
4 218 48
4 219 46
4 220 46
4 221 43
4 222 40
4 223 46
4 224 40
4 225 47
4 226 41
4 227 50
4 228 47
4 229 45
4 230 46
4 231 47
4 232 50
4 233 49
4 234 48
4 235 45
4 236 40
4 237 45
4 238 47
4 239 48
4 240 50
4 241 41
4 242 41
4 243 46
4 244 44
4 245 43
4 246 45
4 247 49
4 248 45
4 249 48
4 250 45
4 251 47
4 252 40
4 253 49
4 254 48
4 255 40
4 256 45
4 257 44
4 258 46
4 259 45
4 260 45
4 261 45
4 262 43
4 263 43
4 264 46
4 265 45
4 266 50
4 267 48
4 268 50
4 269 42
4 270 47
4 271 47
4 272 42
4 273 40
4 274 44
4 275 50
4 276 41
4 277 48
4 278 40
4 279 46
4 280 44
4 281 44
4 282 40
4 283 44
4 284 40
4 285 48
4 286 44
4 287 46
4 288 48
4 289 47
4 290 48
4 291 50
4 292 42
4 293 42
4 294 48
4 295 48
4 296 45
4 297 49
4 298 49
4 299 41
4 300 42
5 6 43
5 7 40
5 8 40
5 9 49
5 10 40
5 11 50
5 12 46
5 13 43
5 14 41
5 15 44
5 16 47
5 17 47
5 18 48
5 19 42
5 20 43
5 21 49
5 22 48
5 23 42
5 24 49
5 25 42
5 26 48
5 27 44
5 28 40
5 29 40
5 30 42
5 31 40
5 32 48
5 33 45
5 34 47
5 35 40
5 36 40
5 37 40
5 38 40
5 39 47
5 40 42
5 41 49
5 42 47
5 43 41
5 44 44
5 45 45
5 46 44
5 47 48
5 48 41
5 49 40
5 50 47
5 51 44
5 52 41
5 53 40
5 54 44
5 55 46
5 56 41
5 57 46
5 58 44
5 59 48
5 60 50
5 61 50
5 62 48
5 63 43
5 64 48
5 65 45
5 66 50
5 67 45
5 68 46
5 69 45
5 70 45
5 71 47
5 72 45
5 73 47
5 74 50
5 75 46
5 76 45
5 77 45
5 78 40
5 79 40
5 80 49
5 81 49
5 82 49
5 83 44
5 84 42
5 85 50
5 86 43
5 87 46
5 88 47
5 89 45
5 90 47
5 91 41
5 92 47
5 93 50
5 94 42
5 95 46
5 96 42
5 97 43
5 98 40
5 99 47
5 100 41
5 101 45
5 102 47
5 103 48
5 104 40
5 105 46
5 106 50
5 107 45
5 108 46
5 109 43
5 110 44
5 111 45
5 112 43
5 113 49
5 114 42
5 115 47
5 116 48
5 117 45
5 118 48
5 119 45
5 120 45
5 121 43
5 122 40
5 123 40
5 124 44
5 125 49
5 126 46
5 127 47
5 128 50
5 129 40
5 130 47
5 131 43
5 132 48
5 133 45
5 134 42
5 135 43
5 136 48
5 137 49
5 138 43
5 139 44
5 140 48
5 141 43
5 142 49
5 143 46
5 144 44
5 145 42
5 146 46
5 147 42
5 148 45
5 149 48
5 150 43
5 151 49
5 152 48
5 153 45
5 154 42
5 155 48
5 156 45
5 157 43
5 158 44
5 159 49
5 160 46
5 161 46
5 162 47
5 163 44
5 164 47
5 165 47
5 166 49
5 167 49
5 168 44
5 169 48
5 170 45
5 171 45
5 172 40
5 173 46
5 174 46
5 175 41
5 176 43
5 177 49
5 178 50
5 179 42
5 180 50
5 181 49
5 182 43
5 183 50
5 184 45
5 185 45
5 186 40
5 187 40
5 188 40
5 189 48
5 190 41
5 191 40
5 192 45
5 193 40
5 194 47
5 195 47
5 196 48
5 197 43
5 198 42
5 199 44
5 200 40
5 201 45
5 202 43
5 203 50
5 204 40
5 205 44
5 206 47
5 207 48
5 208 44
5 209 45
5 210 41
5 211 43
5 212 50
5 213 46
5 214 50
5 215 40
5 216 40
5 217 49
5 218 47
5 219 44
5 220 45
5 221 44
5 222 45
5 223 42
5 224 44
5 225 49
5 226 43
5 227 48
5 228 45
5 229 41
5 230 49
5 231 45
5 232 42
5 233 47
5 234 43
5 235 45
5 236 48
5 237 50
5 238 50
5 239 46
5 240 45
5 241 41
5 242 43
5 243 47
5 244 50
5 245 50
5 246 41
5 247 40
5 248 50
5 249 44
5 250 45
5 251 44
5 252 46
5 253 47
5 254 49
5 255 50
5 256 46
5 257 48
5 258 47
5 259 46
5 260 42
5 261 42
5 262 48
5 263 49
5 264 44
5 265 48
5 266 41
5 267 47
5 268 40
5 269 44
5 270 46
5 271 42
5 272 49
5 273 44
5 274 40
5 275 43
5 276 48
5 277 46
5 278 40
5 279 43
5 280 46
5 281 42
5 282 43
5 283 45
5 284 41
5 285 45
5 286 41
5 287 41
5 288 45
5 289 43
5 290 40
5 291 49
5 292 48
5 293 42
5 294 48
5 295 43
5 296 50
5 297 44
5 298 47
5 299 49
5 300 49
6 7 47
6 8 44
6 9 44
6 10 47
6 11 43
6 12 41
6 13 43
6 14 43
6 15 41
6 16 49
6 17 48
6 18 43
6 19 41
6 20 44
6 21 44
6 22 40
6 23 48
6 24 47
6 25 41
6 26 46
6 27 47
6 28 42
6 29 50
6 30 42
6 31 46
6 32 50
6 33 41
6 34 45
6 35 44
6 36 43
6 37 50
6 38 40
6 39 49
6 40 50
6 41 47
6 42 50
6 43 50
6 44 40
6 45 47
6 46 45
6 47 50
6 48 45
6 49 49
6 50 43
6 51 49
6 52 40
6 53 42
6 54 41
6 55 50
6 56 42
6 57 44
6 58 44
6 59 50
6 60 40
6 61 40
6 62 49
6 63 49
6 64 43
6 65 50
6 66 40
6 67 42
6 68 41
6 69 46
6 70 42
6 71 47
6 72 44
6 73 41
6 74 50
6 75 48
6 76 45
6 77 48
6 78 50
6 79 45
6 80 40
6 81 42
6 82 48
6 83 43
6 84 44
6 85 46
6 86 47
6 87 42
6 88 46
6 89 43
6 90 46
6 91 48
6 92 47
6 93 43
6 94 47
6 95 43
6 96 44
6 97 46
6 98 50
6 99 46
6 100 44
6 101 45
6 102 46
6 103 48
6 104 48
6 105 49
6 106 41
6 107 49
6 108 49
6 109 50
6 110 41
6 111 46
6 112 48
6 113 50
6 114 46
6 115 44
6 116 42
6 117 46
6 118 48
6 119 42
6 120 43
6 121 40
6 122 50
6 123 50
6 124 45
6 125 42
6 126 48
6 127 40
6 128 41
6 129 40
6 130 42
6 131 43
6 132 48
6 133 48
6 134 40
6 135 43
6 136 40
6 137 43
6 138 49
6 139 40
6 140 48
6 141 41
6 142 43
6 143 43
6 144 40
6 145 45
6 146 44
6 147 47
6 148 42
6 149 44
6 150 42
6 151 48
6 152 43
6 153 41
6 154 48
6 155 44
6 156 44
6 157 44
6 158 41
6 159 42
6 160 49
6 161 43
6 162 41
6 163 50
6 164 46
6 165 44
6 166 43
6 167 50
6 168 49
6 169 46
6 170 48
6 171 44
6 172 48
6 173 46
6 174 50
6 175 49
6 176 45
6 177 40
6 178 48
6 179 50
6 180 50
6 181 43
6 182 48
6 183 44
6 184 47
6 185 44
6 186 49
6 187 48
6 188 40
6 189 41
6 190 46
6 191 45
6 192 47
6 193 41
6 194 50
6 195 41
6 196 41
6 197 48
6 198 40
6 199 48
6 200 40
6 201 40
6 202 40
6 203 40
6 204 44
6 205 48
6 206 50
6 207 45
6 208 41
6 209 46
6 210 44
6 211 40
6 212 41
6 213 42
6 214 42
6 215 47
6 216 44
6 217 44
6 218 49
6 219 43
6 220 41
6 221 41
6 222 48
6 223 47
6 224 42
6 225 43
6 226 44
6 227 48
6 228 48
6 229 47
6 230 45
6 231 47
6 232 47
6 233 42
6 234 48
6 235 43
6 236 48
6 237 50
6 238 49
6 239 50
6 240 46
6 241 49
6 242 44
6 243 46
6 244 45
6 245 46
6 246 48
6 247 47
6 248 45
6 249 48
6 250 43
6 251 40
6 252 48
6 253 50
6 254 44
6 255 47
6 256 46
6 257 45
6 258 40
6 259 46
6 260 43
6 261 43
6 262 42
6 263 47
6 264 46
6 265 47
6 266 49
6 267 43
6 268 50
6 269 40
6 270 46
6 271 48
6 272 44
6 273 45
6 274 41
6 275 50
6 276 45
6 277 50
6 278 41
6 279 41
6 280 43
6 281 43
6 282 44
6 283 43
6 284 48
6 285 48
6 286 41
6 287 47
6 288 48
6 289 43
6 290 42
6 291 48
6 292 42
6 293 47
6 294 47
6 295 40
6 296 46
6 297 45
6 298 46
6 299 43
6 300 40
7 8 43
7 9 49
7 10 49
7 11 41
7 12 42
7 13 45
7 14 48
7 15 47
7 16 44
7 17 49
7 18 41
7 19 50
7 20 41
7 21 45
7 22 43
7 23 47
7 24 50
7 25 41
7 26 43
7 27 50
7 28 48
7 29 40
7 30 40
7 31 41
7 32 43
7 33 44
7 34 47
7 35 45
7 36 48
7 37 48
7 38 45
7 39 48
7 40 43
7 41 49
7 42 50
7 43 49
7 44 47
7 45 45
7 46 40
7 47 41
7 48 48
7 49 42
7 50 50
7 51 45
7 52 50
7 53 43
7 54 40
7 55 43
7 56 45
7 57 44
7 58 40
7 59 43
7 60 41
7 61 46
7 62 43
7 63 44
7 64 40
7 65 49
7 66 46
7 67 49
7 68 49
7 69 45
7 70 45
7 71 50
7 72 49
7 73 48
7 74 49
7 75 42
7 76 47
7 77 43
7 78 49
7 79 47
7 80 50
7 81 49
7 82 41
7 83 47
7 84 44
7 85 45
7 86 40
7 87 48
7 88 48
7 89 41
7 90 46
7 91 50
7 92 49
7 93 45
7 94 44
7 95 47
7 96 41
7 97 41
7 98 47
7 99 46
7 100 41
7 101 48
7 102 43
7 103 42
7 104 45
7 105 43
7 106 50
7 107 45
7 108 42
7 109 40
7 110 41
7 111 43
7 112 42
7 113 47
7 114 49
7 115 44
7 116 49
7 117 46
7 118 42
7 119 45
7 120 50
7 121 43
7 122 47
7 123 48
7 124 47
7 125 46
7 126 48
7 127 42
7 128 44
7 129 47
7 130 40
7 131 42
7 132 41
7 133 44
7 134 47
7 135 43
7 136 47
7 137 41
7 138 47
7 139 44
7 140 46
7 141 41
7 142 47
7 143 42
7 144 47
7 145 43
7 146 43
7 147 48
7 148 43
7 149 42
7 150 48
7 151 42
7 152 48
7 153 48
7 154 41
7 155 46
7 156 42
7 157 48
7 158 46
7 159 48
7 160 40
7 161 49
7 162 49
7 163 44
7 164 42
7 165 44
7 166 47
7 167 40
7 168 50
7 169 40
7 170 43
7 171 42
7 172 45
7 173 49
7 174 42
7 175 43
7 176 47
7 177 43
7 178 40
7 179 46
7 180 45
7 181 40
7 182 44
7 183 41
7 184 41
7 185 41
7 186 42
7 187 49
7 188 41
7 189 48
7 190 41
7 191 49
7 192 41
7 193 44
7 194 45
7 195 44
7 196 40
7 197 47
7 198 48
7 199 43
7 200 44
7 201 47
7 202 47
7 203 43
7 204 46
7 205 48
7 206 41
7 207 49
7 208 44
7 209 46
7 210 42
7 211 41
7 212 42
7 213 45
7 214 48
7 215 43
7 216 46
7 217 44
7 218 47
7 219 45
7 220 42
7 221 45
7 222 42
7 223 50
7 224 49
7 225 44
7 226 42
7 227 47
7 228 45
7 229 42
7 230 43
7 231 41
7 232 43
7 233 44
7 234 50
7 235 44
7 236 42
7 237 40
7 238 43
7 239 46
7 240 50
7 241 42
7 242 45
7 243 47
7 244 44
7 245 40
7 246 40
7 247 40
7 248 43
7 249 46
7 250 46
7 251 45
7 252 44
7 253 40
7 254 44
7 255 48
7 256 50
7 257 47
7 258 42
7 259 49
7 260 44
7 261 42
7 262 48
7 263 50
7 264 45
7 265 45
7 266 48
7 267 47
7 268 46
7 269 41
7 270 49
7 271 50
7 272 44
7 273 42
7 274 48
7 275 42
7 276 41
7 277 47
7 278 41
7 279 40
7 280 46
7 281 41
7 282 50
7 283 42
7 284 40
7 285 40
7 286 50
7 287 50
7 288 46
7 289 47
7 290 41
7 291 46
7 292 43
7 293 46
7 294 41
7 295 46
7 296 40
7 297 50
7 298 49
7 299 48
7 300 40
8 9 43
8 10 43
8 11 48
8 12 44
8 13 41
8 14 45
8 15 47
8 16 43
8 17 40
8 18 44
8 19 49
8 20 49
8 21 43
8 22 44
8 23 42
8 24 42
8 25 43
8 26 47
8 27 45
8 28 48
8 29 47
8 30 47
8 31 48
8 32 50
8 33 43
8 34 50
8 35 41
8 36 49
8 37 44
8 38 44
8 39 41
8 40 41
8 41 48
8 42 43
8 43 50
8 44 43
8 45 40
8 46 44
8 47 50
8 48 45
8 49 43
8 50 43
8 51 46
8 52 44
8 53 49
8 54 45
8 55 47
8 56 43
8 57 49
8 58 47
8 59 44
8 60 42
8 61 44
8 62 40
8 63 50
8 64 43
8 65 45
8 66 47
8 67 41
8 68 50
8 69 44
8 70 43
8 71 41
8 72 43
8 73 50
8 74 46
8 75 44
8 76 48
8 77 42
8 78 49
8 79 40
8 80 47
8 81 43
8 82 49
8 83 42
8 84 50
8 85 48
8 86 48
8 87 50
8 88 40
8 89 42
8 90 44
8 91 48
8 92 43
8 93 47
8 94 50
8 95 43
8 96 48
8 97 40
8 98 43
8 99 45
8 100 44
8 101 46
8 102 48
8 103 43
8 104 45
8 105 50
8 106 48
8 107 42
8 108 41
8 109 40
8 110 48
8 111 43
8 112 47
8 113 40
8 114 40
8 115 46
8 116 42
8 117 47
8 118 47
8 119 40
8 120 44
8 121 41
8 122 41
8 123 42
8 124 50
8 125 49
8 126 50
8 127 49
8 128 45
8 129 46
8 130 49
8 131 45
8 132 50
8 133 42
8 134 47
8 135 43
8 136 47
8 137 44
8 138 44
8 139 42
8 140 50
8 141 42
8 142 48
8 143 41
8 144 50
8 145 40
8 146 44
8 147 48
8 148 40
8 149 43
8 150 40
8 151 43
8 152 46
8 153 49
8 154 43
8 155 44
8 156 45
8 157 46
8 158 40
8 159 46
8 160 48
8 161 41
8 162 41
8 163 40
8 164 42
8 165 40
8 166 46
8 167 46
8 168 46
8 169 41
8 170 48
8 171 44
8 172 50
8 173 41
8 174 45
8 175 45
8 176 48
8 177 44
8 178 42
8 179 42
8 180 47
8 181 46
8 182 44
8 183 43
8 184 48
8 185 50
8 186 44
8 187 48
8 188 42
8 189 47
8 190 42
8 191 50
8 192 49
8 193 46
8 194 50
8 195 49
8 196 40
8 197 43
8 198 42
8 199 46
8 200 48
8 201 40
8 202 44
8 203 46
8 204 43
8 205 47
8 206 44
8 207 44
8 208 45
8 209 43
8 210 44
8 211 43
8 212 44
8 213 44
8 214 41
8 215 43
8 216 47
8 217 47
8 218 50
8 219 42
8 220 45
8 221 47
8 222 47
8 223 41
8 224 41
8 225 44
8 226 45
8 227 41
8 228 42
8 229 43
8 230 47
8 231 43
8 232 50
8 233 40
8 234 44
8 235 47
8 236 43
8 237 42
8 238 41
8 239 46
8 240 45
8 241 41
8 242 50
8 243 50
8 244 44
8 245 46
8 246 47
8 247 50
8 248 40
8 249 46
8 250 46
8 251 48
8 252 50
8 253 45
8 254 48
8 255 43
8 256 46
8 257 47
8 258 40
8 259 42
8 260 42
8 261 44
8 262 41
8 263 41
8 264 41
8 265 42
8 266 41
8 267 42
