676 100000
48 508 24
132 538 3
604 178 32
174 434 14
128 27 33
123 428 4
398 16 7
307 348 40
597 574 48
120 226 48
409 107 1
613 262 48
169 326 11
598 562 36
338 312 45
456 140 25
302 264 18
438 665 46
647 165 23
166 277 44
547 632 25
366 325 42
436 364 45
643 401 4
46 191 43
569 22 5
488 262 42
352 171 28
85 176 1
590 118 3
375 345 6
60 525 24
367 328 15
327 10 33
421 358 44
52 542 5
60 232 45
625 217 27
386 9 9
485 342 17
330 660 6
676 516 32
370 326 26
103 656 43
580 5 16
590 519 35
26 431 17
20 463 28
333 561 37
645 430 22
456 387 25
384 545 31
274 469 38
336 510 31
255 501 33
129 563 11
96 84 48
12 577 15
8 461 44
278 98 4
567 537 49
40 490 18
574 287 35
230 641 12
586 229 48
437 302 37
315 94 3
610 247 3
557 509 33
188 166 2
427 128 48
555 288 44
269 235 32
171 350 9
628 249 18
420 82 19
533 392 49
673 450 50
559 282 45
564 216 26
373 249 3
649 261 19
371 513 46
56 318 27
572 520 48
254 289 14
662 96 41
467 416 25
143 242 47
591 516 44
587 610 29
155 191 15
195 609 31
375 98 26
458 245 19
160 19 21
59 93 38
603 414 46
600 488 39
261 523 50
303 553 11
376 444 23
563 467 9
89 531 14
340 137 30
34 66 38
91 100 8
22 302 42
572 528 8
118 635 27
511 174 48
350 335 25
323 149 32
117 39 48
501 31 36
517 305 39
63 142 3
144 416 4
243 451 41
273 480 37
362 558 36
620 57 49
87 590 37
514 410 40
657 224 7
53 388 23
505 166 32
68 599 36
401 285 44
5 641 47
604 43 6
236 65 34
351 433 14
11 604 19
113 505 32
247 601 16
565 515 18
573 116 25
130 508 43
147 1 23
438 619 25
386 3 45
150 569 11
200 28 8
406 18 41
66 31 11
558 552 6
490 214 29
138 310 7
90 361 47
52 559 1
42 284 15
142 603 14
577 239 34
29 663 12
497 58 35
660 146 35
600 487 29
249 347 32
467 102 19
13 142 22
223 68 14
531 328 3
43 665 48
165 25 49
521 421 50
26 322 37
36 292 42
332 506 35
647 587 4
675 464 47
304 458 42
614 323 10
139 173 47
215 426 18
293 250 15
299 396 6
408 481 42
614 29 20
267 297 11
135 384 27
451 34 39
562 255 27
311 360 39
540 105 43
117 622 6
652 259 38
150 302 46
629 218 16
210 26 5
656 464 28
78 159 32
499 407 4
458 65 36
242 433 41
190 416 1
649 193 8
546 593 6
77 193 13
609 32 1
578 173 10
240 384 32
25 20 30
654 445 12
204 648 32
131 625 11
352 627 19
420 320 13
649 359 27
27 429 32
668 572 25
413 37 14
367 40 49
442 628 4
22 7 48
124 460 2
425 666 29
309 280 32
418 388 50
372 270 50
662 497 15
210 111 11
200 601 37
217 672 14
532 627 31
593 273 44
327 558 44
438 165 13
646 621 35
615 216 25
456 651 7
252 39 13
226 376 15
511 635 47
349 350 46
672 330 11
326 286 32
403 279 29
596 610 26
279 442 28
600 608 17
356 506 12
610 671 11
195 147 24
577 585 46
637 658 10
644 32 39
597 69 34
610 215 44
253 129 39
541 654 12
154 577 6
8 120 30
348 93 38
155 174 31
154 211 24
380 673 38
414 651 6
254 604 48
620 634 28
397 648 3
140 409 33
69 488 31
230 443 26
512 295 19
233 466 30
527 317 1
66 178 47
659 153 18
391 360 32
624 426 14
543 430 28
470 313 11
190 249 42
457 7 4
161 287 19
153 301 10
572 234 5
34 334 11
606 586 27
306 87 4
442 51 12
550 273 23
190 348 2
151 294 3
472 564 16
638 414 22
378 546 20
223 534 15
22 587 24
300 142 18
141 224 2
355 589 48
166 34 4
544 298 31
161 576 49
588 636 9
264 474 13
248 187 18
424 165 41
422 118 50
87 23 2
638 316 50
365 573 36
667 439 31
266 286 44
607 666 47
625 373 45
516 483 20
300 212 25
373 60 8
521 21 23
138 271 22
198 274 34
578 144 34
317 584 19
96 391 27
334 25 21
304 499 39
344 322 42
596 528 34
257 617 46
208 433 38
638 499 14
430 411 11
358 483 2
483 154 49
276 413 8
468 106 16
471 436 39
403 559 16
64 492 10
403 223 41
214 144 46
558 452 32
570 643 18
145 542 21
600 381 1
99 341 43
76 470 34
458 463 32
531 335 20
319 548 42
527 276 49
256 368 27
431 103 39
67 187 22
538 357 1
485 374 26
515 99 46
133 405 35
480 595 16
234 460 26
230 147 16
632 47 23
246 667 31
386 375 7
52 292 32
367 121 9
80 15 17
556 616 37
533 497 2
616 553 35
438 207 34
589 192 28
647 161 35
56 577 15
449 530 1
371 191 33
505 128 30
432 31 28
393 630 3
117 118 6
270 162 17
312 654 48
154 662 17
156 103 12
350 538 27
277 668 33
145 342 40
515 568 25
401 620 42
477 182 24
591 576 15
18 224 48
452 498 35
593 588 17
468 554 15
163 346 6
172 560 46
384 654 50
45 293 30
502 431 24
668 446 47
68 289 46
27 642 41
451 195 13
145 55 47
487 667 21
670 529 48
485 260 3
535 151 36
230 283 33
606 10 26
235 24 6
651 378 20
148 220 13
170 360 48
511 377 50
363 269 5
148 220 8
351 487 38
302 555 10
336 394 14
90 588 26
3 521 43
330 612 34
329 104 49
595 287 3
1 99 30
229 571 36
90 84 11
12 462 34
460 539 39
79 293 22
214 186 22
210 52 47
478 61 27
433 291 7
517 429 32
156 514 38
286 608 19
346 91 46
319 178 30
629 453 14
122 642 15
173 390 21
587 68 30
342 61 12
300 414 46
355 537 49
141 422 34
4 14 6
623 566 29
619 27 28
277 650 8
79 580 37
554 356 18
657 160 35
529 513 16
398 338 10
81 251 12
43 10 41
35 618 49
154 191 9
209 585 9
236 262 28
381 303 20
114 253 6
407 564 19
187 334 1
303 35 4
217 587 17
352 438 8
354 400 47
620 46 14
395 408 32
579 407 5
350 326 32
358 572 8
258 513 5
127 457 37
86 339 47
181 546 24
603 112 9
525 310 40
609 232 44
412 4 28
510 316 46
551 480 34
358 461 24
278 105 33
318 528 6
460 538 33
148 639 40
179 208 44
415 251 18
241 146 7
629 504 48
466 551 26
586 676 50
376 490 1
237 542 49
395 541 43
622 609 4
522 59 44
529 580 8
590 382 4
240 288 43
363 412 15
580 565 31
408 142 18
226 16 40
86 180 36
101 387 1
471 432 7
177 334 39
182 312 32
40 427 18
330 81 7
458 133 16
62 16 43
491 126 1
264 345 21
185 86 7
121 193 36
645 59 1
223 503 26
119 477 46
627 251 11
288 111 38
142 619 8
91 477 30
612 70 44
290 339 27
378 176 17
558 77 29
189 104 21
577 368 33
585 94 50
278 241 31
141 101 17
405 421 8
606 419 48
259 158 20
544 479 26
551 78 48
278 592 50
226 594 43
394 180 39
587 335 37
47 75 22
86 546 29
448 190 48
612 157 3
540 565 47
641 286 50
672 378 49
344 453 7
152 271 15
250 246 37
651 634 18
315 451 11
301 180 10
110 281 16
424 218 31
135 519 16
651 215 41
288 579 1
67 164 29
316 220 19
506 530 27
4 133 36
518 278 27
524 420 34
447 396 7
254 485 29
274 376 25
304 554 18
192 293 46
471 635 31
349 188 33
366 400 7
583 326 33
228 225 39
179 446 25
184 594 18
426 312 33
397 30 20
304 335 40
539 461 3
543 517 21
457 286 3
337 493 43
25 125 27
571 540 6
145 91 25
260 89 26
252 400 42
268 550 41
124 435 49
108 330 2
514 125 31
580 339 48
248 516 26
588 223 42
167 192 48
542 293 6
661 491 37
559 342 9
50 509 5
647 305 10
14 72 8
573 551 25
537 436 20
234 61 28
122 164 3
581 441 26
482 292 14
619 596 49
657 505 10
522 425 40
390 335 39
265 208 3
611 433 17
548 257 12
43 101 26
35 209 9
70 267 37
62 425 13
106 199 25
543 565 4
417 365 29
619 609 12
38 73 9
659 638 20
204 66 43
653 423 26
339 497 28
316 595 19
413 191 6
445 356 25
402 439 37
451 24 13
140 176 1
500 477 14
253 260 32
366 325 8
590 252 1
642 92 2
640 428 24
70 479 27
530 226 35
630 319 36
574 128 19
425 315 47
312 592 36
1 473 35
481 195 18
186 128 28
392 598 32
249 578 4
344 78 5
535 237 25
593 674 16
193 420 3
78 158 37
195 205 29
79 72 12
116 675 19
351 91 48
36 512 38
561 157 20
9 10 46
391 96 28
274 538 48
574 21 44
194 226 16
653 86 43
217 393 22
581 166 2
444 639 12
243 504 39
587 581 12
439 669 32
392 581 4
422 671 23
74 509 16
324 316 20
18 353 2
206 402 37
160 387 49
468 644 37
372 182 8
586 143 26
125 185 14
312 241 36
290 35 44
273 190 12
641 372 39
492 560 37
414 500 29
399 63 43
27 222 14
585 224 21
555 660 16
529 220 26
332 245 18
348 673 29
230 328 27
133 641 25
538 621 2
472 310 25
381 330 36
131 420 10
178 128 3
306 574 2
256 207 9
108 320 34
202 275 6
448 452 11
201 646 20
555 299 45
489 393 9
674 93 33
633 261 10
154 79 30
25 409 11
103 124 35
614 521 11
296 633 5
2 182 39
253 190 23
94 204 30
191 425 32
43 388 8
573 185 14
491 63 39
292 8 50
342 143 19
582 255 1
300 187 37
253 614 25
77 9 7
491 444 24
296 366 32
286 43 7
527 578 32
77 660 17
555 348 8
87 419 5
531 174 25
488 499 50
464 260 32
234 140 47
436 567 41
188 392 4
78 447 44
278 533 44
27 413 9
209 458 35
22 67 21
79 443 50
189 460 26
462 319 26
423 629 30
530 274 27
593 411 26
549 554 17
520 197 40
35 456 26
8 309 11
124 619 36
667 71 26
414 641 13
515 509 35
439 295 17
545 496 23
437 384 48
261 78 18
255 640 23
546 237 4
59 421 36
616 206 11
629 78 50
536 95 6
105 451 11
341 169 33
405 598 6
456 37 35
135 433 9
538 4 22
188 499 10
481 641 49
498 191 41
581 406 14
612 322 6
548 598 46
289 521 24
497 173 10
566 321 35
607 84 44
358 155 18
98 555 11
207 496 8
127 255 38
547 614 23
624 24 2
623 650 3
229 200 50
631 423 5
313 652 3
309 356 35
460 166 20
120 161 6
219 43 8
38 76 6
320 493 31
586 29 40
539 599 15
576 286 2
479 75 24
210 296 37
251 603 16
430 15 38
405 495 23
238 661 7
209 163 41
216 411 23
254 275 29
520 28 24
383 346 45
47 499 12
492 564 39
272 450 33
613 373 48
514 607 23
40 268 27
500 132 18
328 439 29
539 611 43
536 266 1
581 662 11
544 183 47
575 400 4
399 231 49
225 535 14
189 640 46
531 335 43
601 620 22
492 273 31
239 176 29
455 674 31
640 637 31
534 118 16
588 566 19
84 237 22
586 589 21
579 545 49
540 509 8
484 71 37
435 97 15
655 285 46
8 382 31
298 364 50
50 487 47
594 607 14
246 200 16
341 450 3
355 302 16
265 388 49
405 300 27
587 66 15
658 143 33
382 354 37
668 266 47
41 243 28
609 299 41
111 439 26
69 645 36
196 170 42
479 140 45
666 631 6
313 333 40
611 250 16
142 580 40
531 371 39
295 441 1
345 496 34
173 50 22
665 660 27
192 228 29
569 341 22
552 95 10
65 90 30
127 531 39
94 312 33
367 151 35
446 290 27
97 15 45
675 199 12
363 461 48
43 234 2
455 412 28
248 438 45
177 10 34
341 195 7
495 353 6
586 328 25
469 371 25
453 204 46
651 497 14
502 183 20
420 660 42
378 555 27
481 488 5
158 508 45
123 319 12
353 284 2
25 543 46
142 45 6
297 227 7
114 645 43
142 231 17
629 501 31
331 669 49
519 90 15
138 331 28
55 257 39
181 283 32
348 640 38
153 122 40
617 347 29
657 262 47
281 652 12
10 514 40
36 445 34
661 117 34
131 604 18
22 366 17
436 351 22
247 147 23
331 227 36
43 637 26
538 554 31
211 138 19
505 314 37
54 323 3
108 69 4
25 582 1
399 338 2
29 189 1
292 484 37
204 344 40
98 202 28
560 3 43
550 403 16
374 183 7
549 114 47
270 375 38
173 15 24
166 332 16
291 563 8
224 150 46
627 166 38
541 320 42
223 556 27
379 426 25
669 541 30
472 115 25
118 168 48
511 51 23
625 484 32
670 192 48
665 4 27
542 181 39
156 252 37
372 110 27
473 483 16
165 239 44
52 204 41
655 588 7
661 62 26
235 599 14
390 633 46
190 282 27
85 506 32
578 22 37
410 447 35
508 577 4
227 504 48
161 479 35
40 264 1
324 12 11
96 545 44
28 653 21
461 417 36
423 633 17
9 169 1
488 116 13
363 318 40
37 314 45
529 366 17
645 651 43
197 74 13
603 6 34
219 115 8
280 261 20
86 294 9
666 249 45
36 446 36
74 672 38
471 73 21
488 178 46
528 280 26
463 161 42
5 16 31
152 548 11
470 50 14
339 280 15
229 530 9
296 662 50
380 575 5
617 463 7
510 367 42
297 653 8
301 196 26
505 257 26
423 391 44
23 639 36
368 542 41
266 398 38
36 470 11
118 144 50
62 169 31
474 639 30
340 494 45
512 133 43
458 95 43
109 117 43
139 28 26
42 394 25
94 370 33
189 366 26
387 484 17
287 364 32
652 390 14
434 400 26
253 96 49
425 400 22
175 454 45
192 320 6
579 291 41
590 95 44
456 502 5
263 258 40
13 374 2
26 438 14
108 248 32
553 666 11
224 631 2
378 205 6
475 332 38
661 417 17
294 547 2
422 192 29
587 168 34
468 647 2
460 500 27
451 66 42
301 41 27
279 278 35
532 202 36
346 179 40
617 631 27
273 647 2
214 130 37
111 170 39
661 126 33
227 671 38
653 406 32
499 416 50
407 510 36
503 615 46
1 244 47
550 259 38
623 647 40
346 225 26
418 544 12
281 647 33
500 313 47
634 646 48
457 496 4
183 323 10
44 551 36
357 632 12
638 546 30
13 467 34
439 42 22
623 498 34
94 428 40
118 618 26
414 629 7
548 39 15
421 665 4
8 151 31
439 593 42
119 291 17
77 304 19
633 546 24
49 143 25
422 182 32
341 374 30
488 8 43
239 628 32
168 295 14
387 664 20
301 286 49
275 228 50
296 320 45
319 173 34
40 473 9
450 144 36
669 91 24
568 143 27
384 42 20
621 387 13
424 107 7
130 592 14
374 641 7
123 45 28
177 373 32
233 329 20
20 309 38
474 35 13
674 361 33
152 18 8
505 60 46
157 273 5
531 274 47
479 168 28
188 671 13
370 66 40
527 597 43
1 199 25
271 163 29
647 327 16
262 360 25
385 58 45
618 438 24
312 419 18
611 267 40
136 642 50
256 531 41
226 617 7
656 508 38
142 71 7
562 437 4
613 369 27
268 619 19
549 493 39
192 188 9
127 39 30
442 628 10
533 456 35
510 175 48
87 534 43
336 32 31
196 101 14
272 612 19
667 520 10
597 201 2
540 563 49
548 86 5
112 343 24
299 33 43
644 371 1
621 48 32
287 92 41
280 561 8
454 664 24
425 524 3
80 429 33
543 645 42
472 480 40
484 69 44
466 525 29
609 301 50
604 560 46
82 32 37
317 41 16
127 202 21
68 53 41
196 547 13
155 575 35
489 663 11
78 517 38
595 541 18
663 99 35
72 532 43
142 38 5
565 440 12
376 670 4
278 167 22
566 51 34
553 109 1
508 392 1
49 350 20
379 170 48
328 517 37
576 431 21
358 183 10
251 458 27
115 566 48
40 205 45
300 415 17
272 600 19
426 155 46
109 399 6
85 82 26
648 450 50
320 79 14
637 174 26
448 296 33
479 259 8
87 79 33
132 116 49
214 377 24
179 244 24
301 194 40
91 154 20
323 494 50
414 448 8
260 111 8
186 651 26
204 630 11
12 388 11
452 75 27
638 252 23
29 25 42
278 198 7
190 3 14
585 91 22
32 582 34
490 100 42
64 571 6
191 579 2
182 241 37
464 655 38
97 252 1
22 35 8
327 472 15
446 358 43
152 231 41
253 545 32
191 151 25
520 218 3
296 38 27
321 168 10
120 668 41
76 630 7
282 375 45
70 63 15
606 404 33
182 336 27
388 127 10
79 13 22
29 298 19
155 383 13
160 604 3
421 520 27
159 325 13
333 591 38
500 145 24
430 352 15
305 348 3
270 137 14
536 199 28
511 288 31
646 478 21
251 122 15
311 406 6
59 561 18
655 162 44
392 116 47
424 47 40
194 106 12
521 211 38
158 274 43
235 394 38
314 353 5
622 172 29
632 74 1
429 29 16
69 309 8
335 375 38
629 520 26
513 142 32
131 92 50
241 510 9
93 271 5
165 480 11
138 236 48
162 60 19
235 557 17
617 275 44
55 254 19
236 222 41
457 416 32
578 2 24
142 595 29
578 520 18
187 199 25
652 623 4
508 430 19
428 252 5
101 197 21
165 667 10
51 313 38
512 520 9
477 171 2
199 594 45
136 660 5
374 247 48
676 544 29
22 9 5
256 85 38
64 652 28
383 330 24
398 350 17
666 260 32
102 414 37
544 572 17
543 629 14
543 361 10
519 140 17
381 577 43
25 413 22
414 587 32
53 339 32
285 228 11
248 352 39
368 66 22
445 242 44
321 129 45
599 41 26
358 231 7
35 644 32
300 521 16
647 134 48
381 323 48
185 292 23
82 672 49
563 14 11
88 503 12
381 388 4
260 422 2
214 505 15
459 316 24
345 37 17
187 66 6
571 623 42
142 599 20
597 50 39
596 412 17
195 287 12
177 155 32
530 675 21
107 365 22
203 516 48
551 120 42
549 227 45
273 173 33
119 203 26
383 524 49
8 5 22
253 313 5
304 335 16
53 272 47
613 614 49
649 86 29
470 500 34
439 396 11
112 377 18
71 168 17
3 116 13
91 551 50
220 401 30
403 20 24
586 172 22
571 372 18
244 143 18
592 446 50
389 68 30
560 14 12
606 322 11
43 422 40
436 426 31
292 242 39
161 212 17
39 245 45
416 543 24
18 624 20
42 242 40
3 456 18
373 506 20
637 196 16
502 640 5
39 417 41
618 611 12
645 517 7
80 576 33
242 71 45
461 662 27
315 365 15
370 85 38
487 94 11
642 169 13
175 643 39
391 13 7
520 549 34
438 586 16
478 174 6
292 210 9
443 358 23
115 588 48
632 406 5
247 57 46
51 233 12
593 570 13
614 81 19
156 575 40
56 142 35
609 209 41
375 565 34
268 452 4
555 295 5
99 367 4
162 659 15
167 382 9
363 210 5
46 580 6
216 607 28
608 388 31
34 672 8
272 553 41
289 633 20
661 539 13
557 591 45
5 131 42
329 311 42
40 534 13
607 228 18
430 62 24
183 468 46
23 138 35
598 369 18
17 197 2
211 493 49
116 299 40
450 504 1
354 128 37
445 647 13
268 314 39
607 34 4
614 587 43
412 491 22
427 174 37
185 318 41
553 36 28
48 185 44
555 669 41
212 296 47
191 194 13
70 422 40
127 602 49
347 349 2
559 632 35
200 92 37
159 55 22
641 610 16
67 455 45
254 176 6
236 309 39
388 454 18
362 369 6
260 491 7
587 335 19
52 410 2
131 145 21
66 429 24
672 624 20
323 622 16
67 226 27
619 29 15
390 487 22
220 359 40
410 442 10
182 672 29
191 86 33
433 389 31
328 26 4
387 520 18
606 119 21
168 275 25
299 53 14
72 140 24
623 499 17
443 39 3
293 661 8
292 586 42
264 200 15
451 25 31
28 668 35
382 393 13
249 666 12
654 487 43
249 670 25
96 506 45
620 26 24
182 51 35
610 599 6
339 441 39
438 412 43
170 110 40
423 390 14
295 291 35
265 579 32
508 548 20
8 163 47
583 149 37
406 22 46
608 269 28
155 455 39
513 275 26
64 639 14
289 373 24
644 436 35
18 621 28
463 254 41
162 101 23
435 643 32
264 426 18
272 618 23
404 578 30
118 487 37
269 478 1
410 653 19
232 59 24
608 261 17
11 581 20
268 419 16
370 610 21
17 139 17
72 369 5
90 510 15
563 499 41
299 17 35
449 485 16
539 296 21
475 658 41
440 423 2
461 530 18
303 489 42
81 649 45
526 357 28
352 55 4
145 316 40
343 450 11
325 298 38
99 459 15
527 659 26
646 7 44
449 292 11
181 465 35
531 489 31
403 650 26
238 297 30
166 668 11
604 497 11
262 567 42
583 530 40
589 7 28
557 511 23
315 364 47
158 620 19
628 614 24
414 616 36
675 446 41
251 659 6
509 544 10
676 552 17
145 504 18
246 589 14
152 72 35
367 270 48
112 381 7
593 312 1
129 370 27
260 258 5
188 524 50
108 319 30
192 578 1
663 52 13
125 145 21
159 248 26
332 552 19
564 520 49
462 184 20
167 471 36
249 261 5
18 627 43
68 663 39
638 213 33
621 501 5
274 40 48
61 636 37
334 202 25
292 558 48
15 271 13
169 368 23
560 396 39
94 530 46
269 563 17
300 4 16
208 140 42
196 634 37
30 5 28
136 208 14
261 96 44
586 184 37
543 241 8
370 366 29
568 83 32
179 580 18
16 174 34
588 411 40
106 470 34
242 184 48
277 72 27
343 252 24
285 564 18
665 183 48
467 411 36
617 112 3
564 99 17
520 171 17
599 486 30
472 238 44
459 469 49
426 470 36
530 456 37
665 291 47
349 258 2
181 16 21
161 219 44
420 594 26
333 100 14
389 654 12
289 58 36
566 88 25
508 209 34
410 114 50
546 618 18
246 228 47
410 153 44
394 310 25
569 334 42
20 186 47
108 379 9
322 440 10
133 559 3
437 622 40
496 630 16
399 652 46
70 28 26
54 293 17
640 463 43
212 565 29
345 228 35
249 68 23
135 315 37
405 69 34
465 399 46
280 6 50
65 425 14
196 589 39
522 82 2
229 8 5
378 253 30
44 300 36
374 592 39
356 547 24
132 126 37
647 607 27
462 133 44
218 479 29
564 572 42
318 3 7
530 58 22
491 137 47
496 163 33
65 541 31
512 571 50
533 117 38
275 180 48
519 80 37
401 112 7
617 356 41
518 609 4
567 591 31
419 359 21
235 515 4
615 440 1
401 128 43
454 542 36
574 649 15
55 525 46
408 260 32
372 315 9
270 333 31
595 6 29
573 609 26
459 323 34
382 409 47
545 280 28
247 363 33
310 347 4
147 597 43
206 42 13
45 519 43
474 422 42
47 473 5
499 510 13
247 483 24
520 126 25
675 579 21
551 634 41
213 555 1
399 153 12
590 311 12
128 422 43
28 328 38
489 554 7
592 204 43
470 78 40
554 472 10
502 335 4
363 498 18
634 587 7
517 106 13
574 470 38
409 546 4
1 477 1
390 144 9
501 436 11
8 434 49
357 141 10
288 200 35
604 487 50
336 70 18
289 65 20
217 255 33
37 349 6
177 326 5
367 127 38
482 21 15
593 364 1
623 203 30
260 338 2
496 112 46
481 60 27
430 329 23
7 58 39
500 485 31
443 63 4
128 353 3
541 464 31
581 382 29
497 319 1
420 578 35
450 23 39
11 6 13
153 486 46
496 499 21
379 585 32
20 183 31
403 672 9
35 402 35
430 259 6
10 193 31
484 537 18
315 356 6
151 566 13
84 311 33
195 54 10
673 570 6
242 639 10
451 579 8
597 533 12
492 222 37
160 289 23
241 161 32
663 2 45
150 467 36
668 133 44
565 206 14
488 178 2
256 506 49
337 348 50
337 562 48
299 529 23
522 380 15
218 394 48
642 5 40
149 124 11
488 439 1
465 243 40
328 424 18
465 158 8
424 632 45
215 675 21
209 631 13
571 429 1
116 375 45
631 234 20
328 411 31
148 393 15
604 288 39
54 300 27
256 485 24
362 314 10
390 173 37
28 222 4
584 80 34
349 316 17
156 649 23
29 545 13
453 632 27
390 95 5
39 582 15
387 603 38
642 611 30
274 65 6
61 332 49
422 79 21
594 305 38
308 356 5
618 394 10
159 95 15
442 344 33
611 149 32
107 392 29
174 80 32
580 514 17
456 50 16
167 187 19
254 481 28
539 88 46
214 204 12
9 156 24
647 588 22
256 556 6
59 649 42
165 101 49
511 37 40
449 58 30
459 92 7
458 431 8
449 576 12
79 624 47
10 407 48
195 630 33
206 493 34
378 50 18
68 644 5
617 56 45
445 114 24
243 508 38
211 322 8
224 336 16
289 493 27
501 472 9
536 4 28
223 211 20
340 296 24
521 448 42
317 133 25
575 403 50
285 615 22
330 265 7
671 354 37
260 541 43
551 38 26
234 459 48
570 148 14
99 353 25
187 111 34
475 42 3
52 152 45
187 206 22
304 196 1
356 290 41
495 529 19
106 232 2
226 206 30
318 301 32
427 241 7
620 105 25
239 531 16
414 279 33
113 613 36
661 278 30
250 442 33
638 466 30
377 526 13
205 561 33
664 269 49
407 54 1
49 400 31
357 651 12
489 523 40
659 632 34
84 342 19
505 156 36
352 211 7
314 438 15
601 352 19
150 468 45
656 658 26
79 236 22
53 40 20
62 101 40
322 282 31
362 122 27
284 301 47
120 25 10
538 626 32
629 76 36
348 74 16
28 564 10
70 604 29
251 442 29
422 149 13
454 479 1
611 8 9
257 630 20
458 155 14
505 552 32
8 105 24
171 404 12
641 20 37
464 96 25
338 510 33
147 104 43
28 597 39
71 280 27
620 169 14
532 652 29
518 310 26
326 658 19
518 525 27
581 249 28
305 426 15
458 149 42
44 521 15
534 561 12
370 237 33
365 14 40
99 414 32
280 351 30
29 110 43
407 153 11
478 251 18
248 554 34
393 324 26
326 563 40
477 212 12
619 209 11
43 64 3
428 160 48
557 207 46
561 197 42
93 48 12
41 552 12
272 427 19
649 117 10
382 139 10
498 552 13
608 238 3
389 263 3
204 267 4
239 472 41
294 19 23
110 672 46
586 572 40
315 381 45
