1000 10000
108 331 23
731 758 12
345 579 48
10 311 50
144 253 48
129 936 50
261 412 22
115 425 45
21 95 10
110 641 9
333 356 28
105 764 3
320 554 36
311 856 47
156 295 44
102 301 49
550 609 19
301 641 24
86 628 2
237 781 3
414 609 1
489 838 20
579 585 20
103 758 49
22 414 24
102 387 1
646 879 7
835 990 9
356 606 8
66 936 37
37 446 38
803 884 13
51 598 31
547 740 41
134 886 38
102 810 24
610 767 29
405 659 34
384 987 39
70 967 19
21 923 44
282 869 15
34 618 5
9 743 37
34 611 29
521 960 5
119 262 8
220 874 21
248 380 8
822 859 6
512 788 22
31 790 15
232 550 39
441 938 31
455 906 2
377 496 47
297 654 15
762 873 37
697 826 10
226 940 35
540 609 47
133 809 15
607 964 17
283 783 34
506 815 9
577 644 45
347 825 6
936 938 38
295 946 28
489 974 25
76 695 44
509 938 3
273 976 49
776 1000 36
303 825 15
30 855 50
326 505 40
316 828 41
361 515 2
23 733 19
739 802 17
133 205 19
96 107 5
284 583 12
154 584 50
116 941 29
138 382 14
193 656 27
34 923 7
400 574 26
258 980 6
336 731 28
211 985 34
313 727 33
538 880 39
381 568 29
167 839 42
740 897 28
712 724 31
764 904 21
149 843 33
276 943 22
164 287 47
61 282 31
231 683 17
50 72 19
166 348 18
613 768 41
912 963 36
135 220 44
168 774 40
72 743 31
417 712 22
224 737 26
150 761 43
492 648 43
24 214 25
354 508 1
225 851 16
913 927 12
624 993 8
759 781 39
196 201 19
113 116 10
431 889 17
430 569 14
160 999 3
398 567 16
88 273 20
574 971 16
446 813 11
415 630 49
306 375 15
29 521 14
293 675 24
106 419 26
210 310 17
466 603 16
667 965 28
36 998 46
144 914 4
246 612 15
455 892 15
241 298 6
407 649 21
656 869 9
38 197 17
298 546 6
437 540 31
280 769 44
408 460 37
278 919 39
554 592 11
660 679 48
164 972 27
428 837 48
22 914 46
486 568 40
319 664 39
626 641 5
356 999 11
50 246 5
437 728 5
823 903 42
346 476 5
660 884 43
433 747 46
751 868 7
154 617 30
176 305 42
368 782 13
721 758 27
385 537 42
79 438 2
389 646 44
199 899 23
123 914 19
41 105 8
597 723 17
298 590 1
957 982 4
523 656 34
830 956 7
14 312 33
13 351 26
148 693 20
359 827 39
665 730 11
618 886 25
435 786 40
158 692 16
284 358 35
359 695 11
151 215 26
481 994 10
591 995 27
575 712 16
288 452 12
663 984 7
133 290 43
164 251 41
136 222 30
584 801 15
693 868 28
65 702 42
289 945 29
594 792 27
102 755 7
767 906 29
357 566 34
849 935 49
20 544 47
454 966 38
255 648 23
661 839 13
90 938 11
159 268 19
63 776 45
411 501 21
474 714 40
201 756 23
653 754 16
94 864 30
450 797 1
258 830 4
316 768 42
292 561 36
98 377 12
493 870 32
9 936 11
249 748 43
74 948 7
384 788 28
291 551 6
40 414 20
28 485 26
173 756 16
623 917 6
491 821 36
358 749 24
812 889 47
237 566 31
258 327 13
5 942 30
756 924 32
603 874 35
461 814 13
758 971 11
413 879 30
423 891 8
76 976 49
496 632 42
389 686 6
492 684 7
384 821 16
342 837 11
575 832 37
743 954 7
348 935 3
2 176 24
326 333 34
254 907 39
390 848 24
721 971 32
495 503 45
370 519 35
306 994 12
740 858 29
706 827 22
63 581 9
177 708 47
477 948 12
498 771 31
453 684 27
454 651 39
128 885 6
48 503 2
529 751 45
54 318 1
176 616 36
318 499 30
82 828 8
739 982 33
75 111 26
188 826 43
105 810 39
343 670 40
79 233 40
480 520 19
11 959 48
107 149 28
626 643 46
217 515 7
415 846 41
584 609 11
98 781 49
97 217 40
299 884 24
94 230 6
865 920 38
447 910 41
281 438 25
251 386 25
20 238 45
46 460 33
53 282 25
844 895 17
596 883 15
253 598 22
82 902 49
905 972 39
62 768 9
347 391 12
118 463 3
225 772 1
221 789 31
765 922 20
73 106 50
739 765 31
281 911 30
443 559 2
778 842 17
413 511 34
233 270 36
94 709 47
1 127 43
688 834 9
127 398 18
476 965 11
223 762 36
345 686 35
358 599 20
258 287 21
313 898 14
263 628 35
357 534 15
32 821 21
19 522 11
538 723 4
140 215 40
399 992 23
73 207 11
3 353 12
549 641 23
192 347 22
484 544 48
164 646 50
370 586 17
589 615 7
237 490 13
58 499 4
105 749 45
104 402 41
136 885 26
141 565 36
151 542 44
682 765 3
50 660 20
243 889 31
59 394 25
25 923 9
519 571 48
108 793 44
478 522 47
608 688 32
106 852 3
503 515 2
162 556 31
192 225 16
61 873 8
347 385 17
228 901 15
476 996 26
27 213 19
147 705 45
404 903 25
97 849 28
110 508 36
134 287 42
128 521 47
345 505 15
254 833 32
765 999 27
247 737 13
108 848 50
78 960 8
156 401 45
489 785 3
124 780 44
120 521 1
365 628 28
236 574 27
22 249 20
176 325 38
318 558 48
136 710 2
627 834 38
47 569 29
293 650 33
195 560 32
402 814 45
212 902 19
365 761 3
590 936 7
393 953 48
662 684 48
493 906 39
733 794 9
310 391 42
106 920 38
51 575 12
99 620 21
829 834 33
19 229 15
303 782 48
513 824 37
108 333 30
653 867 40
304 715 19
418 932 16
196 796 25
99 938 39
356 983 31
31 799 41
303 609 5
362 684 35
434 457 28
759 896 37
261 915 9
19 369 48
160 712 28
496 900 48
451 889 5
425 979 33
610 976 15
120 133 40
67 561 39
289 311 22
76 636 49
90 99 1
923 999 16
79 120 36
407 722 15
270 492 20
320 329 46
264 521 39
719 801 27
223 865 50
77 206 36
151 317 41
64 701 42
311 900 29
172 368 48
541 899 11
171 712 28
35 601 26
108 308 8
29 299 36
346 393 21
852 954 9
682 688 17
757 911 32
303 968 42
398 423 40
700 723 36
522 909 1
12 263 30
93 99 39
692 761 11
367 835 15
46 814 6
180 884 21
561 705 23
342 822 12
154 401 48
612 949 41
480 924 34
260 769 45
217 860 35
208 596 7
650 997 24
465 941 28
85 390 28
174 285 19
818 965 42
286 350 17
585 813 5
132 932 6
368 592 7
145 170 17
201 462 50
229 245 29
685 827 38
927 954 40
37 411 3
496 995 20
156 953 11
614 662 8
292 557 34
508 510 38
54 608 14
79 403 46
190 772 35
254 442 39
619 830 47
521 979 19
407 853 32
255 275 42
454 654 28
560 660 10
95 355 3
116 888 38
368 748 37
61 523 2
694 916 6
103 478 25
91 446 16
265 291 48
667 872 47
643 855 42
268 707 21
934 995 30
353 686 37
139 435 21
339 611 21
136 596 20
402 706 42
541 616 24
804 886 35
145 290 20
108 432 9
105 560 18
690 844 24
236 950 38
150 554 35
120 656 15
172 984 23
42 546 7
618 756 42
157 404 7
216 965 9
791 899 45
562 916 3
571 662 36
533 923 11
684 699 41
705 988 34
581 927 10
792 818 15
938 1000 32
382 766 15
440 566 16
216 391 18
350 458 24
366 380 3
542 657 34
732 798 50
459 749 40
520 986 3
519 733 23
561 994 16
26 581 29
545 688 10
492 567 48
515 968 1
90 381 3
364 981 16
531 669 38
843 963 27
485 862 13
585 966 29
146 233 15
849 982 3
112 689 26
352 654 28
127 416 13
505 811 44
371 500 39
433 557 24
275 894 49
293 437 5
35 534 47
267 719 22
373 897 28
142 448 37
187 699 5
107 834 23
145 436 19
185 704 17
299 644 41
447 595 46
223 291 17
94 939 34
425 809 13
460 724 5
82 139 35
234 592 29
459 903 48
983 988 40
549 568 22
666 851 6
429 684 20
327 339 4
237 888 50
190 462 50
453 519 43
391 812 13
440 681 9
149 414 7
806 858 18
343 834 28
98 425 13
341 408 47
233 891 47
848 976 46
850 911 50
186 931 4
349 769 28
117 431 24
878 926 4
702 893 27
336 634 12
374 595 15
442 645 6
471 826 31
69 676 36
122 880 41
199 516 40
65 964 20
574 891 48
366 617 43
710 730 30
308 844 28
204 605 47
359 834 4
102 180 27
303 796 10
286 754 41
337 597 45
328 958 49
685 923 45
59 228 28
365 777 25
128 971 17
602 939 49
120 479 33
747 851 1
546 959 33
401 816 21
710 921 32
172 382 6
743 898 15
533 812 5
452 496 27
94 249 50
17 90 41
923 961 16
31 878 42
732 788 17
502 755 6
121 293 34
115 643 46
707 946 8
246 917 50
58 688 6
768 809 28
728 742 17
207 571 23
51 976 44
72 735 25
293 421 46
852 995 35
493 879 39
52 272 45
166 706 27
254 530 37
268 497 5
902 995 22
18 771 29
797 942 44
461 550 18
224 759 17
359 914 31
775 945 34
348 777 36
218 566 13
815 830 28
233 535 2
472 767 32
354 681 8
876 968 20
397 909 16
250 274 1
45 626 7
607 857 3
140 846 33
279 364 50
693 837 10
606 624 18
720 873 45
108 417 32
845 932 33
287 557 31
440 507 49
495 576 30
721 932 13
166 393 15
84 769 19
318 923 11
383 863 9
58 253 39
449 928 50
393 889 40
672 806 17
294 562 6
270 896 43
427 982 15
35 751 5
514 819 10
387 546 42
252 819 45
439 978 2
890 969 31
66 170 14
44 738 37
311 713 18
44 576 5
212 959 45
252 481 11
640 754 47
134 227 28
1 26 20
173 393 1
152 662 14
829 905 16
66 659 39
172 772 6
357 640 18
273 413 40
174 564 1
134 955 16
403 884 10
352 811 37
176 822 6
138 774 16
522 791 44
256 923 45
387 513 47
38 481 42
106 784 35
462 595 43
254 730 30
495 526 37
590 949 26
71 946 13
82 850 46
4 602 13
693 762 35
65 772 44
710 883 37
46 860 2
126 449 32
266 427 27
84 394 38
81 593 29
63 79 13
122 970 20
133 648 12
250 413 33
182 842 29
426 732 13
204 768 13
315 956 7
174 429 47
829 980 10
284 763 17
279 697 23
112 928 47
840 966 1
616 878 7
353 385 35
115 823 1
188 334 2
129 940 39
249 455 20
283 775 32
225 706 10
482 781 50
232 506 5
116 488 13
159 303 7
444 800 7
550 555 4
416 800 35
472 844 49
358 362 38
382 812 26
373 378 25
248 970 4
521 621 5
153 592 27
60 974 13
498 533 37
68 376 37
576 664 45
136 757 9
351 395 37
135 233 18
505 890 18
425 543 1
443 498 1
92 930 22
701 702 20
400 727 35
396 965 34
50 635 23
22 933 2
240 762 29
329 491 11
9 803 35
259 782 9
45 452 33
391 879 49
47 959 28
262 980 13
285 323 17
177 879 3
116 387 4
211 772 44
377 478 48
178 627 36
430 601 23
351 505 25
146 551 34
379 527 43
42 220 10
87 683 48
129 264 18
461 696 23
678 753 6
149 853 1
176 486 23
130 664 50
875 877 46
44 497 2
218 269 29
250 707 28
749 930 35
18 955 28
53 112 44
277 472 46
113 392 46
420 953 19
638 721 6
172 575 42
563 577 35
227 972 5
106 193 29
661 871 7
136 643 36
345 552 35
92 442 12
366 589 18
175 239 19
744 857 43
100 757 38
427 987 45
591 634 20
739 880 22
298 727 24
268 952 37
563 680 27
871 969 21
325 878 47
335 554 13
383 560 17
48 326 31
623 823 9
44 268 8
226 264 41
739 996 6
193 405 10
144 886 39
768 926 46
188 955 45
372 948 22
172 462 35
603 869 35
433 548 4
710 907 13
147 391 12
604 797 45
6 331 27
397 601 28
85 956 48
29 438 6
384 886 31
679 977 40
253 467 49
193 644 1
409 980 46
349 517 24
32 993 31
120 205 34
670 832 50
418 660 5
165 408 29
132 940 2
169 422 2
103 441 28
293 986 36
20 418 30
668 694 11
299 323 32
347 618 20
369 630 4
143 582 24
228 605 28
225 994 37
105 513 10
22 677 49
8 84 37
271 320 1
90 236 9
666 964 47
106 736 4
131 772 12
342 657 27
217 552 22
479 833 9
491 860 7
80 669 13
244 303 30
72 990 1
231 504 14
240 288 34
766 923 42
152 596 24
33 787 30
790 877 30
356 379 42
403 571 9
702 834 29
301 522 31
225 338 2
30 846 36
164 411 7
242 925 11
147 179 25
78 281 8
793 826 34
68 221 18
186 413 5
207 479 17
839 993 27
483 909 47
40 821 36
41 894 3
13 426 1
199 874 8
447 533 10
605 637 40
528 924 23
428 990 13
417 562 43
118 679 45
353 963 45
699 918 18
554 748 12
69 699 28
168 585 32
521 523 4
230 607 22
757 797 26
94 197 16
313 513 4
363 448 30
569 583 25
315 933 10
162 932 14
164 915 23
61 745 41
399 540 24
236 925 49
248 677 19
28 484 22
588 968 37
17 837 13
961 988 20
219 494 44
121 829 15
394 845 7
190 579 11
61 546 2
433 584 18
369 760 49
249 716 17
199 658 13
356 629 50
299 680 50
107 718 18
238 403 35
266 916 44
205 672 17
801 923 49
239 806 47
468 793 37
450 643 1
156 983 41
519 541 21
406 503 17
490 928 44
107 166 17
111 325 11
210 401 17
665 883 38
476 594 7
68 349 44
81 230 30
644 653 4
432 505 48
394 822 47
457 851 33
358 720 37
808 890 23
342 856 49
248 880 35
415 633 26
455 602 5
11 790 34
97 330 3
276 621 28
671 719 35
118 590 23
85 167 37
590 763 38
303 690 24
254 991 12
427 718 34
205 775 4
421 895 36
465 551 34
32 232 25
50 950 38
277 946 44
298 835 21
550 607 18
484 659 13
326 592 29
26 146 10
32 34 47
239 731 46
18 480 26
47 977 42
97 861 40
372 665 35
249 646 33
768 896 38
256 524 34
220 727 1
159 533 44
415 754 25
178 697 44
118 222 21
422 545 41
239 810 47
96 585 14
324 734 47
321 694 17
392 903 6
712 798 37
151 633 25
772 893 41
26 960 47
287 787 29
129 452 5
248 454 38
66 428 33
646 707 27
300 806 45
184 946 28
633 805 10
267 691 6
644 941 23
446 906 17
260 439 47
210 258 6
737 862 50
203 704 48
118 195 39
691 848 6
26 837 3
34 629 17
220 614 11
22 104 14
370 896 32
434 511 36
199 546 18
340 384 8
83 229 29
345 538 35
238 614 23
230 624 32
656 790 27
424 912 6
102 867 45
739 851 33
328 949 28
861 916 9
5 128 18
130 667 4
725 897 40
454 956 33
596 613 35
412 816 44
299 638 9
408 912 38
17 118 41
292 996 16
458 577 12
85 279 46
534 647 38
287 798 23
118 129 47
143 406 43
875 944 28
849 962 24
90 487 19
330 988 16
301 835 19
58 422 14
736 940 18
341 524 3
612 959 2
708 939 6
5 563 21
231 848 10
369 400 10
76 994 2
760 940 15
6 610 15
477 894 13
297 573 48
207 223 42
879 957 40
238 387 42
443 593 45
484 837 29
169 249 28
450 838 21
22 609 9
523 676 26
44 980 28
49 281 45
142 385 1
75 174 22
532 962 46
255 731 6
421 853 22
508 720 45
210 706 30
507 509 12
514 876 12
1 439 21
320 767 30
643 990 45
420 501 26
98 535 31
655 683 17
564 626 41
739 970 36
152 960 27
505 795 8
919 936 13
341 352 6
270 529 29
472 853 45
482 684 21
261 385 5
204 613 20
608 771 17
83 281 50
511 905 4
75 633 40
24 89 47
284 752 24
253 303 16
53 838 3
178 994 24
241 394 26
46 54 25
298 534 32
67 854 24
285 587 36
337 946 40
161 300 8
6 391 26
563 759 37
512 981 3
9 874 42
248 982 13
222 465 29
268 447 16
635 755 19
158 464 21
69 161 3
526 610 48
8 272 40
629 861 11
126 280 22
163 464 15
358 757 29
156 356 42
222 416 35
123 598 20
17 463 37
249 619 24
129 973 13
232 999 5
311 858 36
58 188 19
151 743 47
443 455 32
50 233 20
32 295 4
376 990 48
38 353 20
129 891 17
37 168 49
140 489 10
744 756 20
459 564 13
32 654 3
187 369 3
164 691 30
313 633 13
595 682 50
136 958 2
575 675 30
806 867 35
40 411 48
264 387 46
107 955 19
74 612 43
77 870 21
152 874 36
408 619 45
83 403 28
57 670 37
324 973 31
422 704 49
541 551 23
18 249 21
403 487 30
468 953 13
66 221 1
345 985 41
547 822 46
230 610 9
99 469 10
153 879 11
866 934 18
22 293 43
783 836 32
190 829 22
549 760 16
389 792 31
222 810 47
206 821 15
790 950 18
211 870 32
120 865 13
772 953 20
510 516 8
48 801 9
170 911 31
109 694 41
336 556 1
527 584 32
486 781 14
457 712 40
428 591 36
232 963 2
288 918 14
214 655 45
183 342 44
348 957 27
591 836 4
437 558 17
430 754 47
266 344 4
212 699 46
178 876 5
369 662 50
297 895 21
193 710 35
87 294 6
245 940 44
668 854 1
56 264 33
433 988 21
549 954 5
594 675 37
220 255 18
649 825 20
439 583 5
142 279 28
299 392 29
882 993 7
278 439 45
263 561 17
418 973 45
167 191 32
521 630 20
64 194 7
241 247 6
315 787 28
180 479 5
121 417 27
311 571 19
412 550 29
69 518 50
57 876 41
151 779 18
344 765 13
679 932 3
437 673 23
502 653 37
121 355 10
360 605 23
24 409 10
115 735 37
48 196 46
8 383 35
149 550 46
60 224 5
722 965 20
207 453 22
946 988 23
269 810 36
54 365 11
52 904 24
123 495 44
755 943 34
164 667 46
35 799 29
296 650 33
803 907 32
588 935 20
221 449 3
709 935 28
475 660 11
22 968 48
136 176 46
344 963 37
388 613 8
337 540 4
621 720 39
682 705 16
763 764 26
167 386 40
272 276 12
165 910 27
26 136 25
695 787 49
373 450 14
267 347 27
162 317 12
252 738 10
775 907 10
268 505 37
193 859 18
38 178 23
350 928 43
399 761 37
436 807 8
565 615 18
574 885 45
292 501 41
354 943 48
184 493 37
313 842 18
815 985 7
128 631 38
109 650 17
397 902 44
250 460 11
523 913 44
91 511 23
496 560 26
234 540 22
397 927 48
267 318 14
80 496 12
188 201 11
332 743 5
97 526 4
264 309 22
671 993 25
484 583 14
499 558 29
869 925 25
123 327 16
489 574 12
48 420 43
139 938 49
134 296 47
218 754 30
155 497 32
23 604 49
619 636 14
509 932 24
39 385 32
100 693 27
34 194 36
425 546 21
67 437 25
245 452 27
267 468 10
82 995 45
6 384 45
260 400 40
389 813 3
601 781 43
251 682 26
458 564 31
225 310 36
49 126 38
326 976 46
136 621 37
526 767 50
52 286 46
462 792 39
10 453 21
249 578 17
66 510 4
393 905 10
140 452 11
273 879 21
439 679 46
472 602 40
260 449 47
243 346 26
410 625 12
294 538 12
212 836 8
366 880 47
129 845 31
117 338 49
941 979 34
214 682 39
833 896 12
89 636 4
285 620 28
424 504 8
45 490 7
375 579 44
35 752 22
159 607 43
492 518 18
156 557 31
500 731 25
514 848 15
284 300 23
319 895 40
111 672 17
462 559 43
113 220 18
674 813 35
83 492 11
142 905 12
17 220 31
667 772 25
863 907 27
826 876 4
146 513 29
443 664 5
92 207 42
181 964 6
311 325 19
512 761 47
314 936 38
268 742 45
415 500 9
408 826 12
66 224 12
446 667 24
5 9 20
579 962 41
283 577 12
497 692 41
30 637 28
814 976 2
129 745 37
771 889 37
354 773 34
123 338 23
219 885 1
3 333 22
481 555 35
69 852 26
196 554 10
519 885 4
379 851 14
503 667 20
428 669 14
250 271 4
444 977 25
361 935 24
55 436 14
25 457 35
894 949 20
533 576 22
5 139 5
25 747 28
569 596 29
796 976 37
653 665 11
831 961 8
328 659 42
686 851 40
381 856 7
125 819 2
376 785 44
379 664 30
874 951 14
251 816 3
529 904 36
585 624 19
2 580 31
636 702 45
182 590 50
451 952 21
577 855 47
192 746 14
878 919 23
557 956 7
78 898 15
12 827 38
285 621 25
173 197 39
868 874 27
149 302 34
105 865 45
692 709 36
745 926 19
190 700 18
74 212 45
338 716 7
100 653 42
724 889 6
507 508 46
88 279 31
28 577 32
196 304 9
204 991 46
258 491 32
372 734 39
97 718 36
442 753 27
261 929 18
768 918 4
7 606 17
440 921 33
716 892 50
43 313 35
253 892 15
567 760 13
652 738 32
174 441 40
588 983 27
99 199 26
3 661 36
118 199 47
968 969 34
605 653 45
610 741 12
114 896 45
880 886 40
298 487 34
46 910 48
373 568 36
249 853 38
647 938 37
470 650 2
208 642 41
227 297 18
283 316 34
600 857 5
27 285 9
652 880 7
596 917 22
173 303 21
139 779 49
7 829 17
195 659 42
334 422 18
151 525 13
186 827 39
734 750 30
380 976 43
388 757 14
172 250 21
909 945 8
44 363 10
358 908 1
433 756 9
357 866 32
169 448 32
61 474 50
32 296 29
440 942 32
185 304 3
270 440 49
491 579 25
133 737 38
188 655 43
873 888 40
330 514 34
219 932 45
585 746 17
383 775 42
924 987 25
207 885 9
610 617 19
452 823 36
712 821 32
260 535 42
46 76 42
305 866 45
819 830 14
452 648 27
201 695 19
681 958 28
321 795 31
72 260 41
343 594 48
31 55 39
330 598 33
392 975 18
130 346 26
634 699 13
671 801 22
281 574 43
12 965 5
519 941 20
143 292 24
541 713 33
211 273 46
367 603 1
857 963 9
529 657 18
94 668 35
387 488 39
197 216 38
27 635 32
256 514 24
98 928 25
104 385 49
111 226 29
384 467 3
228 689 19
134 293 11
157 862 9
95 579 29
140 289 10
258 964 29
265 469 15
956 981 12
508 734 11
409 451 18
486 678 5
331 767 10
564 803 49
51 741 17
291 856 35
122 163 27
127 569 12
232 319 33
28 489 16
259 355 27
531 596 14
244 432 38
601 891 29
206 929 40
246 757 21
470 923 19
146 370 35
22 682 18
35 392 3
808 965 42
92 586 20
389 984 30
195 621 15
334 857 39
291 623 21
501 674 9
392 450 8
782 994 18
791 973 1
177 816 34
92 376 38
742 839 9
66 740 22
124 327 7
508 556 48
498 965 37
80 291 29
515 589 43
564 590 36
472 999 31
226 730 14
259 813 39
313 867 13
889 953 17
625 735 13
143 337 34
373 950 3
54 144 20
229 794 2
385 491 20
678 902 50
57 830 50
541 883 40
16 167 12
510 850 25
130 159 24
640 948 17
243 832 45
479 659 20
185 319 47
387 799 16
473 993 24
129 152 38
661 711 33
176 726 18
122 606 37
56 781 46
16 386 45
750 945 33
651 843 22
519 587 2
173 792 40
110 990 33
935 966 18
453 659 13
77 818 35
757 760 26
499 673 50
383 539 21
514 709 17
276 323 2
67 871 38
82 507 29
39 744 45
115 838 38
374 912 8
517 881 1
37 506 27
475 1000 47
258 420 10
281 428 6
234 498 32
100 878 50
34 739 3
74 442 37
179 815 17
247 657 2
25 351 8
314 452 45
814 831 32
193 316 17
153 966 50
378 909 13
715 905 29
400 703 6
570 963 36
170 614 1
861 972 39
536 567 24
561 722 27
773 926 3
421 664 12
483 523 13
424 965 48
452 921 42
512 744 49
15 959 14
142 351 18
199 377 44
352 414 32
760 768 46
512 555 26
596 644 21
21 168 39
465 583 30
119 345 17
128 635 37
457 718 30
246 309 32
338 829 27
56 62 12
636 723 35
281 873 13
108 813 4
228 336 15
12 597 18
370 776 15
608 787 45
228 888 26
33 573 18
659 938 18
46 578 34
14 783 17
97 287 38
204 280 34
202 368 34
73 563 44
353 552 34
78 316 48
491 582 37
135 634 30
256 420 5
5 135 4
203 741 38
800 990 16
13 472 44
1 867 17
407 629 26
246 937 42
143 158 41
15 324 31
333 929 38
316 377 17
646 983 29
789 807 24
67 340 44
79 852 15
306 320 15
529 897 18
257 473 25
487 745 31
345 777 31
182 868 43
390 963 29
502 509 26
454 709 11
162 207 14
33 664 9
205 799 10
198 514 39
128 513 3
262 493 20
118 605 1
843 915 14
525 729 17
131 997 24
99 247 20
108 788 26
289 951 44
216 972 22
175 490 19
593 935 15
328 940 40
514 712 33
182 755 37
337 538 19
852 913 8
130 646 50
14 485 16
411 646 41
644 989 21
172 774 25
49 878 16
203 433 18
213 784 16
801 879 37
19 373 3
130 141 29
645 998 17
185 666 20
313 546 25
700 993 29
79 837 30
351 952 49
278 625 22
87 431 38
927 971 9
414 715 8
494 945 17
32 130 38
237 954 11
244 352 36
43 474 42
329 470 20
136 614 23
217 252 39
247 475 14
25 980 4
120 518 2
32 646 42
362 680 15
256 840 13
187 215 12
411 437 16
9 799 5
576 893 20
83 400 11
307 864 16
571 753 46
854 876 46
546 630 15
770 798 22
132 769 25
382 916 24
246 897 5
565 582 28
221 450 42
134 893 21
17 47 17
365 432 18
93 174 20
472 728 10
381 755 8
744 946 2
436 868 12
592 964 32
99 419 44
155 457 43
599 991 18
341 607 6
332 613 37
700 931 19
531 824 41
16 159 6
28 809 16
71 380 46
180 354 38
457 607 48
371 920 4
168 471 18
229 323 23
686 890 17
270 856 32
617 748 27
492 494 29
201 348 40
103 312 44
250 670 40
103 120 25
552 609 46
387 806 38
252 719 31
289 313 20
320 598 28
372 378 45
243 434 21
75 112 24
326 870 16
221 752 43
811 826 9
280 954 34
214 216 9
146 517 44
559 709 2
301 631 30
296 611 24
90 226 43
437 520 31
809 942 4
385 870 28
525 855 7
636 916 26
660 779 1
339 811 18
376 845 22
155 671 44
84 492 21
37 619 36
240 556 34
230 982 9
376 542 1
409 696 23
87 654 9
90 850 16
353 969 9
429 539 46
166 499 15
50 917 48
462 481 38
111 387 7
251 346 21
113 841 48
22 348 4
31 899 1
384 562 34
689 847 33
194 929 47
1 640 4
389 651 24
239 513 10
210 528 7
620 749 20
711 812 5
778 907 47
787 843 45
369 680 34
308 716 45
564 762 30
77 882 29
30 676 28
308 472 16
488 500 15
21 906 14
74 298 14
505 712 40
280 681 19
372 478 46
380 495 39
612 763 10
263 694 9
223 429 50
434 476 36
193 781 11
87 250 46
100 444 29
473 860 2
29 855 10
143 391 31
272 679 3
22 844 37
120 945 26
34 953 24
566 845 27
95 511 37
516 640 41
243 627 11
74 977 49
249 780 22
9 281 14
454 575 42
500 959 23
101 675 1
29 298 2
160 588 5
187 734 14
445 914 41
245 775 34
294 651 25
78 749 20
287 340 17
567 643 48
351 460 45
111 865 46
331 761 29
596 896 31
124 304 45
9 620 17
368 876 17
418 891 23
322 606 42
200 958 33
558 650 1
509 824 1
155 683 16
357 684 22
249 962 11
75 737 6
117 829 28
247 510 49
67 406 1
790 974 13
437 910 32
213 317 17
142 706 12
546 794 33
4 935 18
69 620 6
231 916 25
291 730 1
565 890 21
603 875 50
22 780 10
59 938 16
412 788 41
255 903 46
262 366 5
450 891 19
366 980 2
648 944 37
44 86 22
10 29 33
559 980 18
553 971 19
134 326 18
247 648 6
46 202 40
824 862 48
339 719 32
241 530 18
25 592 23
83 438 9
185 652 7
784 891 26
166 690 45
128 917 4
37 363 33
240 785 37
406 915 32
62 458 36
186 976 4
577 733 6
33 209 24
281 494 22
34 271 7
102 678 49
467 532 23
55 720 37
593 953 2
176 494 43
268 414 40
439 665 32
512 782 17
571 733 26
178 214 35
759 911 46
326 562 8
5 429 50
674 905 26
15 689 8
663 820 16
367 735 50
480 892 39
466 954 1
