500 1000
1 342 5
1 343 19
1 344 3
1 345 11
1 346 37
1 347 34
1 348 50
1 349 8
1 350 27
1 351 21
1 352 11
1 353 21
1 354 2
1 355 37
1 356 36
1 357 20
1 358 41
1 359 28
1 360 41
1 361 38
1 362 35
1 363 17
1 364 48
1 365 50
1 366 7
1 367 48
1 368 29
1 369 2
1 370 17
1 371 45
1 372 8
1 373 39
1 374 3
1 375 17
1 376 31
1 377 27
1 378 47
1 379 23
1 380 1
1 381 35
1 382 42
1 383 30
1 384 4
1 385 31
1 386 39
1 387 23
1 388 24
1 389 39
1 390 31
1 391 37
1 392 17
1 393 42
1 394 27
1 395 13
1 396 37
1 397 9
1 398 8
1 399 21
1 400 32
1 401 44
1 402 24
1 403 20
1 404 19
1 405 48
1 406 24
1 407 12
1 408 2
1 409 41
1 410 24
1 411 6
1 412 44
1 413 39
1 414 49
1 415 36
1 416 26
1 417 6
1 418 36
1 419 23
1 420 10
1 421 17
1 422 17
1 423 13
1 424 35
1 425 17
1 426 12
1 427 22
1 428 19
1 429 23
1 430 19
1 431 43
1 432 19
1 433 9
1 434 15
1 435 38
1 436 36
1 437 34
1 438 16
1 439 33
1 440 40
1 441 46
1 442 21
1 443 11
1 444 23
1 445 23
1 446 43
1 447 13
1 448 29
1 449 22
1 450 16
1 451 33
1 452 28
1 453 24
1 454 22
1 455 37
1 456 21
1 457 39
1 458 9
1 459 32
1 460 46
1 461 33
1 462 13
1 463 29
1 464 41
1 465 40
1 466 5
1 467 30
1 468 31
1 469 17
1 470 50
1 471 20
1 472 16
1 473 3
1 474 14
1 475 30
1 476 34
1 477 39
1 478 38
1 479 32
1 480 37
1 481 26
1 482 5
1 483 31
1 484 26
1 485 34
1 486 46
1 487 49
1 488 18
1 489 8
1 490 4
1 491 36
1 492 17
1 493 4
1 494 23
1 495 34
1 496 4
1 497 35
1 498 11
1 499 14
1 500 42
2 1 33
2 4 12
