966 965
245 416 48
246 869 37
247 353 21
248 336 12
249 454 45
250 297 37
251 301 26
252 872 14
253 398 36
254 301 11
255 882 22
256 354 25
257 466 3
258 685 8
259 865 20
260 647 26
261 539 47
262 772 7
263 733 44
264 316 50
265 413 23
266 582 36
267 424 19
268 707 43
269 835 4
270 900 14
271 301 41
272 559 16
273 378 50
274 871 41
275 361 39
276 871 20
277 653 36
278 453 29
279 692 45
280 370 19
281 353 17
282 814 19
283 585 32
284 608 4
285 314 49
286 688 31
287 921 21
288 884 47
289 589 31
290 522 48
291 924 2
292 766 17
293 744 49
294 408 33
295 487 33
296 389 5
297 559 6
298 773 18
299 419 6
300 885 13
301 579 21
302 607 14
303 847 3
304 438 48
305 831 31
306 647 39
307 773 5
308 330 41
309 339 33
310 362 23
311 395 10
312 533 26
313 437 23
314 526 38
315 687 50
316 725 24
317 838 49
318 402 43
319 849 20
320 631 5
321 613 45
322 353 43
323 552 3
324 935 48
325 538 21
326 948 37
327 502 19
328 903 39
329 921 49
330 517 23
331 666 6
332 708 6
333 421 3
334 785 22
335 816 25
336 719 31
337 771 34
338 668 28
339 907 49
340 386 24
341 873 37
342 926 19
343 674 36
344 862 40
345 804 31
346 384 3
347 593 50
348 573 20
349 832 42
350 744 41
351 822 43
352 702 41
353 770 27
354 519 47
355 547 36
356 728 49
357 871 18
358 361 11
359 397 44
360 627 50
361 905 9
362 503 18
363 646 20
364 397 38
365 444 3
366 412 38
367 896 48
368 485 41
369 807 3
370 813 41
371 678 7
372 823 46
373 696 10
374 491 14
375 709 21
376 676 41
377 506 14
378 775 46
379 438 35
380 813 3
381 484 13
382 957 3
383 513 29
384 698 18
385 939 11
386 433 35
387 712 24
388 517 15
389 397 48
390 436 8
391 827 39
392 808 42
393 767 21
394 620 31
395 900 35
396 958 21
397 795 11
398 460 35
399 456 32
400 931 10
401 680 3
402 450 30
403 950 5
404 487 22
405 715 26
406 470 42
407 562 41
408 889 31
409 515 11
410 572 3
411 873 40
412 909 36
413 531 36
414 546 36
415 818 48
416 707 49
417 585 40
418 635 10
419 705 9
420 684 31
421 513 27
422 709 29
423 542 9
424 559 30
425 558 47
426 497 16
427 882 2
428 575 42
429 431 19
430 823 36
431 746 47
432 543 23
433 818 30
434 690 30
435 686 28
436 722 50
437 490 2
438 840 21
439 657 24
440 729 45
441 827 40
442 682 22
443 620 34
444 700 11
445 594 6
446 713 7
447 754 11
448 744 18
449 486 34
450 840 45
451 531 1
452 627 1
453 508 46
454 468 42
455 518 38
456 512 32
457 602 23
458 890 22
459 578 32
460 704 29
461 755 6
462 739 33
463 681 40
464 628 30
465 761 10
466 602 9
467 897 29
468 933 44
469 709 2
470 533 49
471 724 22
472 821 18
473 638 44
474 532 8
475 557 27
476 607 16
477 553 4
478 809 38
479 541 21
480 613 39
481 864 4
482 907 5
483 853 37
484 716 20
485 878 34
486 731 23
487 757 33
488 714 24
489 640 28
490 712 50
491 669 25
492 496 47
493 882 21
494 779 8
495 535 40
496 908 34
497 830 18
498 753 21
499 643 44
500 573 35
501 707 29
502 509 20
503 721 32
504 847 38
505 730 26
506 663 28
507 511 3
508 602 50
509 844 16
510 807 28
511 595 9
512 960 15
513 564 27
514 587 11
515 569 6
516 881 16
517 858 41
518 923 15
519 559 28
520 930 49
521 885 29
522 647 30
523 541 14
524 929 29
525 819 22
526 597 26
527 842 20
528 539 6
529 633 11
530 908 7
531 660 38
532 761 29
533 748 5
534 833 16
535 794 34
536 774 3
537 697 14
538 600 46
539 825 1
540 837 4
541 624 46
542 614 2
543 824 26
544 809 25
545 599 34
546 710 2
547 549 12
548 623 37
549 954 45
550 764 7
551 818 49
552 925 48
553 567 4
554 637 22
555 610 11
556 607 9
557 861 46
558 881 26
559 582 47
560 818 18
561 624 36
562 676 46
563 607 15
564 903 28
565 846 14
566 652 20
567 683 7
568 935 16
569 749 6
570 850 41
571 843 9
572 607 12
573 846 9
574 916 10
575 734 37
576 859 13
577 826 12
578 696 32
579 877 43
580 712 31
581 705 33
582 899 13
583 955 19
584 711 21
585 825 49
586 782 21
587 810 26
588 752 9
589 820 37
590 937 36
591 780 26
592 920 16
593 902 9
594 667 45
595 713 45
596 683 14
597 963 6
598 918 2
599 777 13
600 885 50
601 733 9
602 684 5
603 621 10
604 729 21
605 897 3
606 863 10
607 909 45
608 707 24
609 964 18
610 937 31
611 939 36
612 835 24
613 940 42
614 630 9
615 895 11
616 685 21
617 809 11
618 766 50
619 956 16
620 908 11
621 664 33
622 883 24
623 653 48
624 860 26
625 777 12
626 738 3
627 877 10
628 702 47
629 954 35
630 705 12
631 647 36
632 790 43
633 852 39
634 925 32
635 691 18
636 895 47
637 910 44
638 947 49
639 921 18
640 808 6
641 853 13
642 898 24
643 778 43
644 655 34
645 819 22
646 850 12
647 966 23
648 900 33
649 717 33
650 717 29
651 679 34
652 771 8
653 800 39
654 692 13
655 686 21
656 871 33
657 925 3
658 833 17
659 858 14
660 718 31
661 816 23
662 788 31
663 916 18
664 943 1
665 727 10
666 862 44
667 882 19
668 727 44
669 831 12
670 788 17
671 715 18
672 792 27
673 908 37
674 847 49
675 747 7
676 782 24
677 902 7
678 944 33
679 837 5
680 870 39
681 835 29
682 760 30
683 776 32
684 801 43
685 844 36
686 919 50
687 883 46
688 881 14
689 717 5
690 706 22
691 787 27
692 744 17
693 758 3
694 901 6
695 867 41
696 729 21
697 721 2
698 712 1
699 900 13
700 887 45
701 824 9
702 734 4
703 963 18
704 794 28
705 931 14
706 776 27
707 713 7
708 920 50
709 868 6
710 943 36
711 846 46
712 755 3
713 821 46
714 888 22
715 879 38
716 835 26
717 833 26
718 920 11
719 960 49
720 725 12
721 951 23
722 740 22
723 763 12
724 848 16
725 729 29
726 839 29
727 892 1
728 920 6
729 826 29
730 900 3
731 949 16
732 758 15
733 914 39
734 934 48
735 768 22
736 803 16
737 880 23
738 816 11
739 808 45
740 944 36
741 929 18
742 825 37
743 948 5
744 892 25
745 906 30
746 915 16
747 895 29
748 966 26
749 838 35
750 758 40
751 906 12
752 867 17
753 801 3
754 795 36
755 757 17
756 771 32
757 891 46
758 847 3
759 796 35
760 914 18
761 780 7
762 788 9
763 793 36
764 821 4
765 928 41
766 912 35
767 782 23
768 810 31
769 782 29
770 944 21
771 922 19
772 910 3
773 949 41
774 778 13
775 934 12
776 936 38
777 965 1
778 877 38
779 803 34
780 928 38
781 831 46
782 958 38
783 887 40
784 866 41
785 827 40
786 817 6
787 912 12
788 871 23
789 877 42
790 802 21
791 900 9
792 813 33
793 896 43
794 955 39
795 839 8
796 960 12
797 824 39
798 939 27
799 809 30
800 892 45
801 848 22
802 862 41
803 902 48
804 930 44
805 830 39
806 915 24
807 823 9
808 849 47
809 853 32
810 863 32
811 946 3
812 905 2
813 912 42
814 851 44
815 820 4
816 868 15
817 882 50
818 924 16
819 840 32
820 846 20
821 947 33
822 908 4
823 917 10
824 934 28
825 880 15
826 963 30
827 830 16
828 961 38
829 939 16
830 877 43
831 965 27
832 891 40
833 860 48
834 944 42
835 841 33
836 860 47
837 875 27
838 839 49
839 896 25
840 940 32
841 957 34
842 932 43
843 960 34
844 955 16
845 881 4
846 882 16
847 859 6
848 870 9
849 890 49
850 958 11
851 912 24
852 886 49
853 858 46
854 963 9
855 892 22
856 961 9
857 890 32
858 956 8
859 965 11
860 929 5
861 956 27
862 962 3
863 898 40
864 919 34
865 939 2
866 956 8
867 925 30
868 964 11
869 931 25
870 925 31
871 904 45
872 919 24
873 948 23
874 876 34
875 952 46
876 900 50
877 885 48
878 953 23
879 880 1
880 954 22
881 947 48
882 935 30
883 905 14
884 939 45
885 953 18
886 904 33
887 891 19
888 899 23
889 930 42
890 959 33
891 923 40
892 918 39
893 922 34
894 934 42
895 927 42
896 963 15
897 935 12
898 927 39
899 963 45
900 918 24
901 934 50
902 925 35
903 927 5
904 959 29
905 964 45
906 909 31
907 919 26
908 961 29
909 930 32
910 958 9
911 929 47
912 915 17
913 937 46
914 964 9
915 939 27
916 936 47
917 954 16
918 952 20
919 953 39
920 951 13
921 943 47
922 930 29
923 930 25
924 966 22
925 951 13
926 945 39
927 934 45
928 932 36
929 933 25
930 963 35
931 950 43
932 943 6
933 947 43
934 958 6
935 953 23
936 958 43
937 960 31
938 945 26
939 961 48
940 959 36
941 963 40
942 947 28
943 964 50
944 955 4
945 958 26
946 955 10
947 966 47
948 952 43
949 964 38
950 959 39
951 959 4
952 965 3
953 959 39
954 960 6
955 958 16
956 960 7
957 964 21
958 959 2
959 966 22
960 962 17
961 966 38
962 966 2
963 966 49
964 965 16
965 966 36
